g6,n,edges,alpha,theta,gap,ratio,status
OoC?k_B@PAH`JGOeeEaPo,16,36,5,6.3603529840,1.3603529840,1.2720705968,Solved
O?Uc@DAA``kAoQD[AosRG,16,37,5,6.3603529514,1.3603529514,1.2720705903,Solved
O?GoIpA_a?p_?bEIEETAE,16,33,5,6.3603332761,1.3603332761,1.2720666552,Solved
O?DHcBAh?PAASUIXGX`IW,16,36,5,6.3601065118,1.3601065118,1.2720213024,Solved
O?EED@CH?TaMTQJ`HI@d@,16,37,5,6.3600527659,1.3600527659,1.2720105532,Solved
O@`CA?J@sAGOIDDIbB`HW,16,34,5,6.3599647551,1.3599647551,1.2719929510,Solved
OG?OsH??wrOScCR?d_p?y,16,34,5,6.3598401790,1.3598401790,1.2719680358,Solved
OhEAPOS_?c_MH`_Y@AYGX,16,35,5,6.3595561548,1.3595561548,1.2719112310,Solved
Oo??`DMa?KaiL?MAH@qAe,16,35,5,6.3594162689,1.3594162689,1.2718832538,Solved
O`??xWcE?aCOON_NPDAGh,16,35,5,6.3592996599,1.3592996599,1.2718599320,Solved
Oh_YC?FS?cCO@TAVDDS@w,16,36,5,6.3592750114,1.3592750114,1.2718550023,Solved
O_?`_S[_?B`QDSPBK@toA,16,34,5,6.3592020527,1.3592020527,1.2718404105,Solved
OEOlC@DKQA@RIACg_bK@L,16,36,5,6.3591553270,1.3591553270,1.2718310654,Solved
O_?Ghoc?ogDOON_NKBCp@,16,35,5,6.3590464718,1.3590464718,1.2718092944,Solved
OqCOS?FBOaGGGfIJCoa@p,16,36,5,6.3588385889,1.3588385889,1.2717677178,Solved
O@U_`?FAHCgDDDapWHUE_,16,37,5,6.3588381854,1.3588381854,1.2717676371,Solved
OLo?GADOpTBaCQGPGS[Ge,16,36,5,6.3588243104,1.3588243104,1.2717648621,Solved
O@GYCE_PCOI?AX@hCJGcs,16,33,5,6.3585569453,1.3585569453,1.2717113891,Solved
Oi?GGcO_cIHG?jIMCe`oc,16,35,5,6.3581282114,1.3581282114,1.2716256423,Solved
OQYC?_baOwC_?rCdGcY@w,16,36,5,6.3581264354,1.3581264354,1.2716252871,Solved
O_GW?KIS\BSQSaK_GckQE,16,37,5,6.3581051650,1.3581051650,1.2716210330,Solved
OdHCA?XB_QCIGg@jIBSG[,16,36,5,6.3580589844,1.3580589844,1.2716117969,Solved
O@hO_OFAaEODHDSTSFEEC,16,37,5,6.3580575522,1.3580575522,1.2716115104,Solved
O`G@GQ?DWxASGGOqhAqIK,16,35,5,6.3580534940,1.3580534940,1.2716106988,Solved
O?GSC?@Gia`tEgRSKgRd?,16,36,5,6.3580444434,1.3580444434,1.2716088887,Solved
O?G[AEGPAoS_?X?eeKHcc,16,33,5,6.3579783266,1.3579783266,1.2715956653,Solved
O_Goo_EBC?gKGqKBGA[R@,16,33,5,6.3579588616,1.3579588616,1.2715917723,Solved
O`CPHA?BWb@SGGPPgBqSS,16,35,5,6.3579453945,1.3579453945,1.2715890789,Solved
O?U_`?CAX`IKgdoqGrCV?,16,37,5,6.3578471149,1.3578471149,1.2715694230,Solved
OoCOGSKcABcUHCKAGGySE,16,35,5,6.3577159323,1.3577159323,1.2715431865,Solved
O_ChOgG@CCgKKDKIGQKBD,16,33,5,6.3574725013,1.3574725013,1.2714945003,Solved
O@DCbAGO?`dAASHg_xcG[,16,34,5,6.3573152550,1.3573152550,1.2714630510,Solved
ODYAM?`GOh@RBCCggBK@L,16,36,5,6.3572173377,1.3572173377,1.2714434675,Solved
O`?GGSQGPCAHaIPDhDCGh,16,33,5,6.3571789406,1.3571789406,1.2714357881,Solved
O@G[QI?OGG`CCdGYiPdAW,16,34,5,6.3569544949,1.3569544949,1.2713908990,Solved
Oo??WcSOHQPC@TGdI`JoC,16,34,5,6.3568854986,1.3568854986,1.2713770997,Solved
O?M@HGQAWaHdOeSOORL@E,16,36,5,6.3568463571,1.3568463571,1.2713692714,Solved
OoCGG_bGQGOgAJKBIQQSa,16,34,5,6.3567979413,1.3567979413,1.2713595883,Solved
O?N?__EAYCchSHgYSQUU?,16,37,5,6.3567498557,1.3567498557,1.2713499711,Solved
O?Sp@A?CgK@Lc_PDgLSQo,16,34,5,6.3566648391,1.3566648391,1.2713329678,Solved
OAMED@CHAAcTDPBaAMGTc,16,37,5,6.3566499922,1.3566499922,1.2713299984,Solved
O@G[ACaCWJ@QSBgBGcKOd,16,35,5,6.3566163602,1.3566163602,1.2713232720,Solved
Oh??[IAOAOCfISDIaZ?r_,16,36,5,6.3565235391,1.3565235391,1.2713047078,Solved
Og?GgOB_KAJCSSHBdR@go,16,35,5,6.3563808948,1.3563808948,1.2712761790,Solved
OG?[K?g@ObBGcKQAcQiCw,16,34,5,6.3562759409,1.3562759409,1.2712551882,Solved
OKa?GGPAheHWSSIgeaaXO,16,38,5,6.3562121380,1.3562121380,1.2712424276,Solved
O@CcIR?o?g`cGTAiiOdAP,16,35,5,6.3561611357,1.3561611357,1.2712322271,Solved
OoC?O_KGIMO[J?L_GIY_k,16,34,5,6.3559946365,1.3559946365,1.2711989273,Solved
O??GhqBPSgHPkDYITQBh?,16,39,5,6.3558548640,1.3558548640,1.2711709728,Solved
O?N?`?G@Y_qKWdowCtCUO,16,37,5,6.3558421748,1.3558421748,1.2711684350,Solved
O_Cg_GEAJCQJSWgckYCRO,16,37,5,6.3555993486,1.3555993486,1.2711198697,Solved
Oo??WcSGIQPC@THBIQJoC,16,34,5,6.3553643435,1.3553643435,1.2710728687,Solved
OCp@AaAH?RgE@oDaF?t?M,16,35,5,6.3552713797,1.3552713797,1.2710542759,Solved
O_?WOCdk?AaSKOQBkpCO[,16,34,5,6.3551931605,1.3551931605,1.2710386321,Solved
OGCGSIAO`a?dDKaDCOYaH,16,33,5,6.3551518786,1.3551518786,1.2710303757,Solved
OK?XP@GaCJGREPC{CeUM?,16,38,5,6.3551053884,1.3551053884,1.2710210777,Solved
O?cqcA?OHAaK@S?idOqWI,16,33,5,6.3550229368,1.3550229368,1.2710045874,Solved
OGCK?KUAcOEH`DSOcFIBo,16,35,5,6.3548659011,1.3548659011,1.2709731802,Solved
O@@DC`gO?o_EISF`?xcG[,16,34,5,6.3548595673,1.3548595673,1.2709719135,Solved
O_C`_YAOP_dADHBIGO[AX,16,34,5,6.3543841195,1.3543841195,1.2708768239,Solved
O@Q@?_MBSCgLP_aOcAg`T,16,34,5,6.3543275291,1.3543275291,1.2708655058,Solved
O@GSQJ?o?W`cGdCYiOdAP,16,35,5,6.3542685220,1.3542685220,1.2708537044,Solved
O_CPH_IOKAH?@X?fDbD_E,16,33,5,6.3540699422,1.3540699422,1.2708139884,Solved
O_ECAD?[?T`iChHQds@j?,16,37,5,6.3540604521,1.3540604521,1.2708120904,Solved
O_??[aGSAQMSDIHMCYPY_,16,36,5,6.3540490714,1.3540490714,1.2708098143,Solved
OK?XPAHQSCgdEPCkC`]M?,16,38,5,6.3540469860,1.3540469860,1.2708093972,Solved
OA?g_SEKSPkHcHI_wKMK_,16,37,5,6.3540279065,1.3540279065,1.2708055813,Solved
O_ECAD?\?D`hDQIgeS`Z?,16,37,5,6.3540246559,1.3540246559,1.2708049312,Solved
OK?OcPK_IEBBJEGxCyE[?,16,38,5,6.3539709078,1.3539709078,1.2707941816,Solved
OcLHJA?C_BO?A\Cb?bb@B,16,34,5,6.3539254970,1.3539254970,1.2707850994,Solved
O?`Ad?H@hSAhMCLGOAi@T,16,35,5,6.3538447054,1.3538447054,1.2707689411,Solved
Og?GgGB_KAIIQIIbEaPoo,16,35,5,6.3538381419,1.3538381419,1.2707676284,Solved
OHOPUAC_A`_yBCe?CCwEU,16,35,5,6.3538305740,1.3538305740,1.2707661148,Solved
OoCO_WbHAOoWADP_c@i`D,16,34,5,6.3537158430,1.3537158430,1.2707431686,Solved
O@GSQJ?o?W`cGiCTiOdAP,16,35,5,6.3536694166,1.3536694166,1.2707338833,Solved
Og?OG_J_KEH_U_GTdb@_w,16,35,5,6.3536013416,1.3536013416,1.2707202683,Solved
OQoo`D?_?bos?kBOgAhOT,16,35,5,6.3535777019,1.3535777019,1.2707155404,Solved
OKQG`F?K?T`IH_@QAC}?M,16,35,5,6.3535628202,1.3535628202,1.2707125640,Solved
O`CcQI?OGfCYBCBGQ?z?U,16,35,5,6.3535057732,1.3535057732,1.2707011546,Solved
OpEA?OVWOEH?AcHBabc@[,16,36,5,6.3534895366,1.3534895366,1.2706979073,Solved
OaMB@I?_?b_YHCBaHCo`M,16,35,5,6.3534778163,1.3534778163,1.2706955633,Solved
O??xAAEQ@_aYAYS_S?{QQ,16,34,5,6.3534285352,1.3534285352,1.2706857070,Solved
OoCOO_`HqOPG@JS_c@iL@,16,34,5,6.3533936670,1.3533936670,1.2706787334,Solved
O_?WGSpg?a`EM?_`gPrGQ,16,34,5,6.3532897296,1.3532897296,1.2706579459,Solved
O?CiC@@`B_T??LAqawPd_,16,33,5,6.3530420580,1.3530420580,1.2706084116,Solved
OM_HK@DKQA@RIACg_bK@L,16,36,5,6.3529821903,1.3529821903,1.2705964381,Solved
Os?_Wp@T?DD@b?CHcBQEB,16,34,5,6.3529775488,1.3529775488,1.2705955098,Solved
OoY?__[PcD@HOQG[EAoKM,16,36,5,6.3529699010,1.3529699010,1.2705939802,Solved
OoCOGXOa_BcKKaHAGAySI,16,35,5,6.3529415677,1.3529415677,1.2705883135,Solved
OK_PA?xCqWOXH@@gHA[?u,16,36,5,6.3529410181,1.3529410181,1.2705882036,Solved
OKa@AABQ_if?PHII?i_cF,16,36,5,6.3528671366,1.3528671366,1.2705734273,Solved
OoCO?[`GaGO_AFIbISQ`g,16,34,5,6.3527596412,1.3527596412,1.2705519282,Solved
O[S?GHSo_W@ICU_YCOxDW,16,36,5,6.3526172610,1.3526172610,1.2705234522,Solved
OhG?GCS_ScGGQYHF@U_wg,16,35,5,6.3525823466,1.3525823466,1.2705164693,Solved
Oh?OG?L_S`GHUcGqDQ_Wi,16,35,5,6.3525170378,1.3525170378,1.2705034076,Solved
O_?_sAOOAXLC@{DTCZ@q_,16,36,5,6.3524210894,1.3524210894,1.2704842179,Solved
O_Ko_O_@AFo]goSKgwCP`,16,37,5,6.3524185846,1.3524185846,1.2704837169,Solved
OoCGGHOaODccKQKoH@iCk,16,35,5,6.3523816628,1.3523816628,1.2704763326,Solved
O?N?_OF_p@ahcGWDhPVE?,16,37,5,6.3522684518,1.3522684518,1.2704536904,Solved
O?CkC?A?YSgkKdKYIqBR?,16,36,5,6.3522558088,1.3522558088,1.2704511618,Solved
Oi?GhGW_S@GE?rHBBAXSo,16,35,5,6.3521340724,1.3521340724,1.2704268145,Solved
OY_Gk?X`?S?gOUGheBa@w,16,36,5,6.3521331083,1.3521331083,1.2704266217,Solved
O@`@K@@AGDB`CsQAcIkgo,16,34,5,6.3520941066,1.3520941066,1.2704188213,Solved
O@?gADW``S?oEOOFsCsaW,16,34,5,6.3520786135,1.3520786135,1.2704157227,Solved
OoCOGTCa?I_UKWIBGQZ_W,16,35,5,6.3519322081,1.3519322081,1.2703864416,Solved
OhCGSAAOa@CcHUCrAm?Qw,16,36,5,6.3517627659,1.3517627659,1.2703525532,Solved
OUO_GOTWSTCWE@o@?bWDe,16,36,5,6.3517278176,1.3517278176,1.2703455635,Solved
O?N?`?EAIEaiSWgJSQUU?,16,37,5,6.3517161748,1.3517161748,1.2703432350,Solved
OR?KQIOW?H`EGpCqO_iOT,16,35,5,6.3516708419,1.3516708419,1.2703341684,Solved
OoCG`?ec?I`MGCQai@qMC,16,35,5,6.3516332646,1.3516332646,1.2703266529,Solved
Og?GkAAOIqDCHIMS?Yoig,16,36,5,6.3515505428,1.3515505428,1.2703101086,Solved
OhG?GOR`KSGOPOGFah_ok,16,35,5,6.3515184311,1.3515184311,1.2703036862,Solved
OA_g@CEA_rKEPSc[QOvCO,16,37,5,6.3513836542,1.3513836542,1.2702767308,Solved
O`G[AE_S?J@RCWGcG_{OU,16,35,5,6.3513453471,1.3513453471,1.2702690694,Solved
O_?PGSp_?A`eECObk`ToO,16,34,5,6.3513343072,1.3513343072,1.2702668614,Solved
O?D_KCQOXRDQoHKOpaMcO,16,37,5,6.3512647189,1.3512647189,1.2702529438,Solved
O_C_[EoPBOI_?^?hAJHQa,16,36,5,6.3511680226,1.3511680226,1.2702336045,Solved
O?D_?S`OKIdQSibgUQEaG,16,37,5,6.3510911173,1.3510911173,1.2702182235,Solved
OYa?O`BDaK@HE?GUccs@k,16,36,5,6.3510669425,1.3510669425,1.2702133885,Solved
O_?GkQaOBGJ??^GtBF@i_,16,36,5,6.3509790735,1.3509790735,1.2701958147,Solved
OHUE?I?G?XgMD`CqPAHBD,16,35,5,6.3509552356,1.3509552356,1.2701910471,Solved
OYa?O`EIXg@HCc?qG_{@M,16,36,5,6.3509463874,1.3509463874,1.2701892775,Solved
O??WT?RH`OIJPIY?OFKcE,16,35,5,6.3508729126,1.3508729126,1.2701745825,Solved
O`YSA?bCpCAHBEBHGBK@L,16,36,5,6.3508707262,1.3508707262,1.2701741452,Solved
OR`AC?TBPTGHGcCcO_wPM,16,36,5,6.3508604267,1.3508604267,1.2701720853,Solved
O@?G@DHPSQKPckicIpChG,16,37,5,6.3508313195,1.3508313195,1.2701662639,Solved
OoCOZAA`?RaMH@SAcQIPD,16,36,5,6.3507762972,1.3507762972,1.2701552594,Solved
O?hO`CI@X`EAoXoeHGcKP,16,37,5,6.3507387905,1.3507387905,1.2701477581,Solved
Or?GOGXGsEA`H?QEgSs@k,16,36,5,6.3506555194,1.3506555194,1.2701311039,Solved
O_?gh?Xg?@`IM?_qgPqgW,16,34,5,6.3506003281,1.3506003281,1.2701200656,Solved
Oh??G_L_cGGWUaGNDJ?wg,16,35,5,6.3505939932,1.3505939932,1.2701187986,Solved
OoCGOLO`?DcMScKQH?hGT,16,35,5,6.3505825059,1.3505825059,1.2701165012,Solved
Oh???[WcSGIPPKGiDPOWi,16,35,5,6.3505355273,1.3505355273,1.2701071055,Solved
Os??GW[GQCbOCoIAgaj@K,16,34,5,6.3505186608,1.3505186608,1.2701037322,Solved
O?YO`CCAh_QIoYWhGjCTO,16,37,5,6.3502062206,1.3502062206,1.2700412441,Solved
Oo??WORe@IgEG`J@IgQ_U,16,35,5,6.3501030826,1.3501030826,1.2700206165,Solved
O?hO`?CAh`IIoUghH[CMO,16,37,5,6.3500845889,1.3500845889,1.2700169178,Solved
O`GGgD@O@AbIDIGKPO[GY,16,34,5,6.3500652190,1.3500652190,1.2700130438,Solved
O`C`OiAOOW`cGDCIgOkAT,16,34,5,6.3499839414,1.3499839414,1.2699967883,Solved
O?LSCGaCOB@PcAHDgEqSo,16,34,5,6.3499240101,1.3499240101,1.2699848020,Solved
OP`RAQ?_?b_YWCBa@co`M,16,35,5,6.3498421670,1.3498421670,1.2699684334,Solved
O_?hc?X@oi@PECOMKCt?M,16,35,5,6.3498402892,1.3498402892,1.2699680578,Solved
OKa@AABP_qi_HIIHAIGSL,16,36,5,6.3497743643,1.3497743643,1.2699548729,Solved
Osa@?cEAXGbDYWTcKgasO,16,40,5,6.3497490123,1.3497490123,1.2699498025,Solved
O@HC?oKCgMCDQEcGgWkIg,16,35,5,6.3497265002,1.3497265002,1.2699453000,Solved
O?Ch``G`KAGP?i?Ti_TOB,16,33,5,6.3497123930,1.3497123930,1.2699424786,Solved
OoCOOKHGQ@OCKbSDCpIWg,16,34,5,6.3496065732,1.3496065732,1.2699213146,Solved
O@PCP?F@aAog_IICbAo`Y,16,34,5,6.3495779071,1.3495779071,1.2699155814,Solved
O??K?seQHclOdDeGWhBIA,16,38,5,6.3494764995,1.3494764995,1.2698952999,Solved
O?D_@A?OW^DSSwbcUQEaG,16,37,5,6.3494187634,1.3494187634,1.2698837527,Solved
Oo??_S[e@AcqOJPaD?Yi@,16,35,5,6.3494081229,1.3494081229,1.2698816246,Solved
OoCOK_B@PEG`QcKHdEaPo,16,36,5,6.3494008431,1.3494008431,1.2698801686,Solved
O??XP?QPsMJGqWeCKDLHG,16,38,5,6.3493323315,1.3493323315,1.2698664663,Solved
O_?XSAGOA`Kc?vC{Cj@q_,16,36,5,6.3493076067,1.3493076067,1.2698615213,Solved
OoCOGSKc@CgUHSK@GLIOU,16,35,5,6.3492661932,1.3492661932,1.2698532386,Solved
O@C_aYAOGC`aIIO`q`LAW,16,34,5,6.3491118131,1.3491118131,1.2698223626,Solved
O??`qH_aA_ooABFGAMTAE,16,33,5,6.3489373806,1.3489373806,1.2697874761,Solved
O`C`?U?DWd@cGGORgQqWS,16,35,5,6.3488941702,1.3488941702,1.2697788340,Solved
O?CkC?A@XBHKQeKdIpBb?,16,36,5,6.3487984334,1.3487984334,1.2697596867,Solved
OkGOGPDai_EC`?GU`PoE[,16,36,5,6.3487776440,1.3487776440,1.2697555288,Solved
O@DCbAGO?`dAAoHK_xcG[,16,34,5,6.3484947791,1.3484947791,1.2696989558,Solved
Oo??WhWc_HcPIQJ?GIi_M,16,35,5,6.3484642906,1.3484642906,1.2696928581,Solved
O?LSQA?OGCaIH`AYeLDGW,16,34,5,6.3483407566,1.3483407566,1.2696681513,Solved
O`_a??FPSaDRBaUGCG[``,16,36,5,6.3483349299,1.3483349299,1.2696669860,Solved
OoCOXDC__GaIQBIJCEQaP,16,35,5,6.3483254499,1.3483254499,1.2696650900,Solved
OE``S@BKQA@bKABG_RK@L,16,36,5,6.3482897717,1.3482897717,1.2696579543,Solved
OkC_GPD`P_s?QCCh`T_E[,16,36,5,6.3482849249,1.3482849249,1.2696569850,Solved
O?N?ACISLBIPgcDWcqCQH,16,37,5,6.3481905311,1.3481905311,1.2696381062,Solved
Oo?GGOTGIEOWM_LAJAa?m,16,34,5,6.3481826525,1.3481826525,1.2696365305,Solved
Oo??_SWHQDOkJ_V?C@i_d,16,34,5,6.3481245715,1.3481245715,1.2696249143,Solved
OoCOGSg`?B`QKOPBgUR_W,16,35,5,6.3480791951,1.3480791951,1.2696158390,Solved
O_C`_[SIH_@__fOZGQcBP,16,36,5,6.3480011091,1.3480011091,1.2696002218,Solved
O@QAKOB?s?gDIIDDbD@Gh,16,34,5,6.3479797574,1.3479797574,1.2695959515,Solved
O?OoH?JESHiHa`KGwWNC_,16,37,5,6.3479106599,1.3479106599,1.2695821320,Solved
O@@DS@WO?@bAISDqChcG[,16,34,5,6.3479056887,1.3479056887,1.2695811377,Solved
OhG?GCQ_SSGKQKHFAhOwg,16,35,5,6.3478460265,1.3478460265,1.2695692053,Solved
OgC?G?J_KEIgROKceb@Ow,16,35,5,6.3477316052,1.3477316052,1.2695463210,Solved
Oh??GWB_KaGDU_HDdR?wg,16,35,5,6.3477065632,1.3477065632,1.2695413126,Solved
OdIA?P`BbG?XA_CUacs@k,16,36,5,6.3476430933,1.3476430933,1.2695286187,Solved
OgCOOKO_K?GLPiJDDJ@co,16,35,5,6.3476091118,1.3476091118,1.2695218224,Solved
Oh???KX_c_GPRaHLDJ?wg,16,35,5,6.3475491004,1.3475491004,1.2695098201,Solved
Oc_`A?hY?eb_`A?pgSoha,16,36,5,6.3474806752,1.3474806752,1.2694961350,Solved
O@QAC?FAsCGHIIDDbD@Gh,16,34,5,6.3474494386,1.3474494386,1.2694898877,Solved
O@?IA?iDXIBPpHqERWDM?,16,38,5,6.3473141778,1.3473141778,1.2694628356,Solved
OQ?PCXBOS@BPEeJECee[?,16,38,5,6.3472415346,1.3472415346,1.2694483069,Solved
Oh??WCWccGIHPWGYDBOWi,16,35,5,6.3472057656,1.3472057656,1.2694411531,Solved
OkGOGPDaa_EE`?GU`TOE[,16,36,5,6.3471932852,1.3471932852,1.2694386570,Solved
O_?_Wch_?AaQFCPJK@toO,16,34,5,6.3471916835,1.3471916835,1.2694383367,Solved
Oda@@HGO_aacAT@iK?WSX,16,35,5,6.3471640065,1.3471640065,1.2694328013,Solved
O??GkF?c@DhHEWXCecbQ_,16,36,5,6.3469875829,1.3469875829,1.2693975166,Solved
O?Ci?N@PCSQIWQccdS``o,16,37,5,6.3469838233,1.3469838233,1.2693967647,Solved
OQEBCOcO?[_MOWKC`ok_[,16,35,5,6.3469734459,1.3469734459,1.2693946892,Solved
O?OPKQAp?EgDEIHPfAbb?,16,36,5,6.3469619477,1.3469619477,1.2693923895,Solved
O?HOHCIEU@e@a``XIKVC_,16,37,5,6.3469434813,1.3469434813,1.2693886963,Solved
O?ECU?C?yDDbTCLQDKRd?,16,37,5,6.3469396885,1.3469396885,1.2693879377,Solved
O??K@LEIIclOdDhARKAqA,16,38,5,6.3469325799,1.3469325799,1.2693865160,Solved
Oo?OW_He@@cYPHPQD?YcP,16,35,5,6.3468761986,1.3468761986,1.2693752397,Solved
OQq?aGa_AH_MAoKC`oh_[,16,35,5,6.3468352260,1.3468352260,1.2693670452,Solved
Ol?GOGe_ogdAQICPoKaCR,16,36,5,6.3467658067,1.3467658067,1.2693531613,Solved
O_?WOcd_?D`IHcOBm@doA,16,34,5,6.3467594541,1.3467594541,1.2693518908,Solved
OsO?HX_Cgg@Pb?CHcBQEB,16,34,5,6.3467367314,1.3467367314,1.2693473463,Solved
O_KPKA?OAQMG?nHMA]?Z_,16,36,5,6.3466836271,1.3466836271,1.2693367254,Solved
O`YC?`aDd?@JOU@Y@OWhH,16,36,5,6.3465527635,1.3465527635,1.2693105527,Solved
O`_PA@MCsKBHGWW@OaWOu,16,36,5,6.3464831617,1.3464831617,1.2692966323,Solved
Os??GWICHABOPJJCIPJAg,16,34,5,6.3464346213,1.3464346213,1.2692869243,Solved
Oo?W?ceOPOooCJQOjO@?j,16,34,5,6.3462542497,1.3462542497,1.2692508499,Solved
O?MCAOBH_a`dLGO`iED?R,16,35,5,6.3462508510,1.3462508510,1.2692501702,Solved
OoCO[_B@PAG`KHOedEaPo,16,36,5,6.3462186563,1.3462186563,1.2692437313,Solved
OhCGSQCOaGCSG]CiAJ_Ii,16,36,5,6.3462119184,1.3462119184,1.2692423837,Solved
Oo??WgHc_HgaOaIPeCroO,16,35,5,6.3462077372,1.3462077372,1.2692415474,Solved
Oc_`A?hKO[bO_c@Pgcq`Q,16,36,5,6.3462075493,1.3462075493,1.2692415099,Solved
O_?_{AOOAPMGBLI[Aj@Eo,16,36,5,6.3462041793,1.3462041793,1.2692408359,Solved
O?F_GSQ_XcpOSDgOhDJBG,16,37,5,6.3462040490,1.3462040490,1.2692408098,Solved
OkGQC?dB`EBSEAOS_`k@d,16,36,5,6.3462012115,1.3462012115,1.2692402423,Solved
OQGSQIOW?K`LGWCco_iOT,16,35,5,6.3461947730,1.3461947730,1.2692389546,Solved
OQCcQIOW?L@JGWCco_iOT,16,35,5,6.3461494600,1.3461494600,1.2692298920,Solved
OoCOZAA`?QaMGaQ@cdI`c,16,36,5,6.3460773895,1.3460773895,1.2692154779,Solved
OoCPIQG__IaIHHQCeDIDW,16,36,5,6.3460308737,1.3460308737,1.2692061747,Solved
O@YP?__CGSoLPYPdPYEF?,16,37,5,6.3460041399,1.3460041399,1.2692008280,Solved
O??Hk?XGOgkHe@PKhQD@P,16,35,5,6.3459751273,1.3459751273,1.2691950255,Solved
O?LAcODD?PCUKG`BgJTCo,16,35,5,6.3459688950,1.3459688950,1.2691937790,Solved
O?M?HGRA`cGfSSQ_OJL@E,16,36,5,6.3459533392,1.3459533392,1.2691906678,Solved
O?N@?_FOpAApSIaMSAuU?,16,37,5,6.3459447163,1.3459447163,1.2691889433,Solved
O`__aABIOxGq`CCPgPPPB,16,36,5,6.3459434165,1.3459434165,1.2691886833,Solved
O?D_?KaO`QpMSWdKTOUcO,16,37,5,6.3459114357,1.3459114357,1.2691822871,Solved
O_?HGsAD@AF?ON_NIdDP_,16,35,5,6.3459104127,1.3459104127,1.2691820825,Solved
OQF@S@BKQA@bKABG_RK@L,16,36,5,6.3459047789,1.3459047789,1.2691809558,Solved
OSXSA?pBgSCO@RCROAY@X,16,36,5,6.3458640134,1.3458640134,1.2691728027,Solved
O?hO`CDAk`KBggSSogaSP,16,37,5,6.3458341944,1.3458341944,1.2691668389,Solved
O?d_`CH@l?iDggSSogaSP,16,37,5,6.3458288164,1.3458288164,1.2691657633,Solved
O`aCA@AP?ecYEsJWBc`XO,16,38,5,6.3457803250,1.3457803250,1.2691560650,Solved
OgE?`AJgaEAgL?BEGCwO{,16,36,5,6.3454954476,1.3454954476,1.2690990895,Solved
O?U`C@BAu?eDWODKaxCSK,16,37,5,6.3454778948,1.3454778948,1.2690955790,Solved
O??X?PE`r?pDgWcqMGasC,16,37,5,6.3454604386,1.3454604386,1.2690920877,Solved
Og?GkAGQQoCXGkLW?hO`h,16,36,5,6.3454512492,1.3454512492,1.2690902498,Solved
OCOg_Q@Ok?EJDUIiGtFE?,16,37,5,6.3453847203,1.3453847203,1.2690769441,Solved
O?YO?_JoHciOooHHcyCQW,16,37,5,6.3453512113,1.3453512113,1.2690702423,Solved
OB?Gog`_qHcoaR`gLAMPG,16,38,5,6.3453389430,1.3453389430,1.2690677886,Solved
OoCOWGHGIEOSIOKBGaY_k,16,34,5,6.3452667201,1.3452667201,1.2690533440,Solved
OoD@?`JD`g@oGP_RHA[@s,16,36,5,6.3452324596,1.3452324596,1.2690464919,Solved
Oh?OGS@`KaGSRGGadB_oi,16,35,5,6.3452324564,1.3452324564,1.2690464913,Solved
O@QCF?@?oggTJDFgDTAh_,16,37,5,6.3451622127,1.3451622127,1.2690324425,Solved
OoCOGW`c?S_YI@PIgUR_W,16,35,5,6.3451159416,1.3451159416,1.2690231883,Solved
OgC?gGJ_KAH_SSGbeB`Wo,16,35,5,6.3450990725,1.3450990725,1.2690198145,Solved
OqGOGQDHQSOWKIAgABi?m,16,36,5,6.3450271649,1.3450271649,1.2690054330,Solved
OCOg_OFAaCEHDUgMWEfE?,16,37,5,6.3450213955,1.3450213955,1.2690042791,Solved
Os??OWEIGbGYD@GaiaJOS,16,35,5,6.3450023097,1.3450023097,1.2690004619,Solved
O_COPK@@`_D__NOjHFD`_,16,35,5,6.3449281786,1.3449281786,1.2689856357,Solved
O_?_{AOPB?LC?}CV@l@q_,16,36,5,6.3449037976,1.3449037976,1.2689807595,Solved
O?G[QI?OHceK?d?Yj?LGD,16,34,5,6.3448439912,1.3448439912,1.2689687982,Solved
O@??godIAIoYaiV@WUFW?,16,38,5,6.3447660297,1.3447660297,1.2689532059,Solved
O_GX`a?O?T?jEKHKGHKCL,16,34,5,6.3447653237,1.3447653237,1.2689530647,Solved
O@??QCeQHYAiobdcRKFW?,16,38,5,6.3446750306,1.3446750306,1.2689350061,Solved
Oi?Gh?c_c@GE@RArBJ@oc,16,35,5,6.3446480507,1.3446480507,1.2689296101,Solved
Oh??[AGOAHCZHKC{BHOy_,16,36,5,6.3446336946,1.3446336946,1.2689267389,Solved
O@GSQHG`?O_cGTCiiPdAW,16,34,5,6.3445629198,1.3445629198,1.2689125840,Solved
Og?OWCG_CBJGS[HLER@Wo,16,35,5,6.3445611747,1.3445611747,1.2689122349,Solved
O_MCQ@OW?C_}BYCsCdHiO,16,37,5,6.3445531702,1.3445531702,1.2689106340,Solved
Os?GGDGEOiBOGXGiGaZ?w,16,35,5,6.3445209818,1.3445209818,1.2689041964,Solved
O`??KORDPIPcQeWdRPBX?,16,38,5,6.3445205875,1.3445205875,1.2689041175,Solved
O_COPKEC_QD_OF_NKFD`C,16,35,5,6.3442710142,1.3442710142,1.2688542028,Solved
O_MCA@CS?VC]CgBScbPm?,16,37,5,6.3442344862,1.3442344862,1.2688468972,Solved
O?KsQI?OHCaL@cAWq@J?L,16,34,5,6.3442074441,1.3442074441,1.2688414888,Solved
OoCGGDOaOHcSLOKaHHa?m,16,35,5,6.3440388878,1.3440388878,1.2688077776,Solved
O?GHiIAcA?j?@BEICMTAE,16,33,5,6.3440206585,1.3440206585,1.2688041317,Solved
