g6,n,edges,alpha,theta,gap,ratio,status
Z@O\I_ge?DochOsA@WaD_WDA??WJAQ_TG@KC?GyKo?D??y@XAHAAo@@CA?[G,27,92,7,9.9285467961,2.9285467961,1.418363828,Solved
Z@O\I_ge?DochOsA@WaD_WDA??WJAQ_TG@KC?GyKo?D??y@XAHAAo@DCA?[G,27,93,7,9.9285010579,2.9285010579,1.418357294,Solved
ZHO\I__c?FwchOs??W_Fa?AqO???fKp@?gCYPA@XOGw@@[_PCAP?w?e`ED_?,27,94,7,9.9284346172,2.9284346172,1.4183478025,Solved
ZHOWK_JhMcD??d@JIALODs?_?gXUASCHGBCWPO_O?_Lc?WHAAGLcH?Agg?_g,27,94,7,9.9284260502,2.9284260502,1.4183465786,Solved
ZHO\I?ga?FwchOO_q@H?is?CD_gO[OU@`?OFcGOHA`CaWACAA`DCDOO_c@@g,27,94,7,9.9283961893,2.9283961893,1.4183423128,Solved
Z@O[MA?WaDS_GQ?LR??CFXGCDW_SAY`CCH_O?DI[_Q?`?AhGoW@@C_Ia@_Og,27,89,7,9.9283815629,2.9283815629,1.4183402233,Solved
ZHOWMagCADchoDC__KHC`aASjO?Ba?_HJ??RhAG?sC@`?QY@?JH?LOAg_@WG,27,93,7,9.9283287495,2.9283287495,1.4183326785,Solved
ZHO\I_ge?FWchOOEga?sA?WW?ItOO?_G[@Cq?k?]G?W`O`_??kdcGOHCB?HW,27,94,7,9.9282437156,2.9282437156,1.4183205308,Solved
ZHOXK_I?Gc@Jh@ocTA?c_P@K?ItO?_`ASd?DoE?GEDA`@IDsH@@?WRcGj?O?,27,93,7,9.9282416079,2.9282416079,1.4183202297,Solved
ZHOOM_JO_@sOEBhKS`Co_@@F?aGc?GOQTCKQGo@Woh?di?OoaAA?GkP_G\O?,27,94,7,9.9282355394,2.9282355394,1.4183193628,Solved
ZHO\I?ge?FOchOSA@?xI`?tQOGO@CWe@CGGXo?Ggf??d?G`@K?TO?`I_B_Og,27,92,7,9.9282135047,2.9282135047,1.418316215,Solved
ZHO\M_gE?FOcC??td@o@COcKO@HQ?k@CV?GSOB`?C`B_KO`OF?`e?CCc_GKG,27,91,7,9.9281736946,2.9281736946,1.4183105278,Solved
ZHO\I_ge?Fwco?HSd@OdC_OG?DodCXG_qH?DC@aI?OI_YCAOAEGA@Oboc?@o,27,94,7,9.9281726566,2.9281726566,1.4183103795,Solved
Z@OKMagWadP@Gpp?bAGIHDD@?ag`a_QOEc?DA_?_?s`s_?iG_UOSG?B_GcEG,27,93,7,9.928090553,2.928090553,1.4182986504,Solved
ZGOXA_JhMcT??tE?__a@B`oE_@aHCG_gSHGT_oWT_?D?c_@GAcDSc@@@?D@W,27,92,7,9.928024012,2.928024012,1.4182891446,Solved
ZHO\Ma_EAD_@e@?c_kHAgg@GOHWS@IHC_@OJoC?`GQ@gcgC?_kDc@?q@K?_W,27,92,7,9.9279975524,2.9279975524,1.4182853646,Solved
ZGoXM_J?IC@JHHScUA@o_?A}?IUCGOGBLC_cg@OGAoAb??p__cICI?S_i@?g,27,93,7,9.9279900758,2.9279900758,1.4182842965,Solved
ZHO\G_ge?FWc_OO_r@HAisAC?agQIIE_IC`@GA?gsK?gi?aGE_g?GKB__PIG,27,94,7,9.9279423717,2.9279423717,1.4182774817,Solved
ZHO\MagC?DchoDE??eE?R?oZOGGHCpQ?C?TD?AwQD?@b?b@gCO??o?l_?ShO,27,92,7,9.9279055355,2.9279055355,1.4182722194,Solved
ZHO\M_geA?_ksGAoS??HRODWQGGJ?H?UCH?Tg@P?Gd@qD@CO`?RAbg??AAQW,27,93,7,9.9278615252,2.9278615252,1.4182659322,Solved
ZGOXA_JhMcT??tE?_`a@B`oE_@aHCG_gSHGT_oWT_?D?c_@GAcDSc@@@?D@W,27,93,7,9.9278411073,2.9278411073,1.4182630153,Solved
ZHOXK_I?Gc@JhHocTA?c_P@K?ItO?_`ASd?DoE?GEDA`@IDsH@@?WRcGj?O?,27,94,7,9.9278232958,2.9278232958,1.4182604708,Solved
ZHOWM_JOdHsOADs??Eh?EECCD?tS??`CK?LK?OglG?Qg_aIc_`?AS?Jg@DOO,27,92,7,9.9278194396,2.9278194396,1.4182599199,Solved
ZHO\I_ge?FWcs?@SC@wDEE?G_K[@AOo@cAQE@O`O?QBWC@B?dAEPEC_TG?@G,27,92,7,9.9278049082,2.9278049082,1.418257844,Solved
Z?O\M_Ge?C_la?HSGAodEKAbC?WASHoGDA`HHGGe?QA`ODPKIH??O?LkAo?G,27,92,7,9.9277835311,2.9277835311,1.4182547902,Solved
ZHoWC_JSdGcOPPATGX@@Ec?Ce@MK?_@gSGADCJ?c_H`GPHCHG?BA?hS_ADEO,27,93,7,9.9277657088,2.9277657088,1.4182522441,Solved
ZHO\I_ge?FWch?OAaOG?|a??_TGQDGHa@Q_IGBISI?h?MT?oA?pE?OE_WBGG,27,94,7,9.9277648198,2.9277648198,1.4182521171,Solved
ZHO\MageA?_l?AS`_[T?C?C[QgMGCPQOP?So??PwoOcS?CB@G_X?s?E`?o_g,27,93,7,9.927763449,2.927763449,1.4182519213,Solved
ZGO\MagaAC_la?GSGAodEKAbC?WASG`BCICHK??k?Q?_SDPI?@QP?oD?IACW,27,90,7,9.9277544537,2.9277544537,1.4182506362,Solved
ZHOWK_JHEc@JhGocTOAI@?@qO_Y`@PQ?OAQB?MCQE?Os__PAASH?CHAa?wAG,27,92,7,9.9277423114,2.9277423114,1.4182489016,Solved
ZHO\I__e?FwcaWsA?Y?PBhA??FgD?HI_c?F`C?Eg_?T?QA`aW?DGBGAg_OAg,27,92,7,9.9277148587,2.9277148587,1.4182449798,Solved
ZHOWG_JGMC@JhHscWgCQ??ckO_LCGII_EY?@?@XG`OcdH@APCD@??gIc@AgG,27,93,7,9.9277080962,2.9277080962,1.4182440137,Solved
ZGO\MagaAC_la?GSGAodEKAbC?WASG`BCICHK??k?Q?_SDPI@@QP?oD?IACW,27,91,7,9.927644976,2.927644976,1.4182349966,Solved
ZHODMageAC_L`?GSQ@?J_A?{K@_?KgBSGA?bOGO_wQ@@OcIg?CBC_BC_a_CO,27,87,7,9.9276335955,2.9276335955,1.4182333708,Solved
ZHOPE_JhMcT??_?FgcsoCBo@C`S_CXW?C@MD??]QCgCscO??AMBEC?L?WGGW,27,94,7,9.9275863423,2.9275863423,1.4182266203,Solved
ZHoWE_J?Mc@BScgHsAAGBgC?QCW?SoU@FCO@?GHgMG?_@HI@Oh@I??aaCaCg,27,91,7,9.9274765356,2.9274765356,1.4182109337,Solved
ZHO\MagC?DchoDE??eE?R?oZOGGHCpQ?C?TD?AwQD?@b?b@hCO??o?l_?ShO,27,93,7,9.9274433022,2.9274433022,1.418206186,Solved
ZH?WK_JHEC@JhHocTOAI@?MCQAG`pAI?NOo?G`?\??k@GHBAATC??gXa?h@G,27,93,7,9.9274415474,2.9274415474,1.4182059353,Solved
Z?OKIagW_d[_IoeC?kGAg?Ano?KI_O?]CY?qWAOGG?iaS`@DGcC_EGAdG?Gg,27,93,7,9.9274201202,2.9274201202,1.4182028743,Solved
ZHO\MagC?DchoDE?_eE?QO?WOIGH_hO@gBOH?oWdO_OaCQDa@H??oOpg`?EO,27,93,7,9.9273969788,2.9273969788,1.4181995684,Solved
Z@O[Ma_C?@_hoDAsI@DGBW_@QcSO?WHFCjI?AHI??_bdOc@CGq@HS?cW@?@W,27,92,7,9.9273243525,2.9273243525,1.4181891932,Solved
Z@OWG_JOdHs?PPATYO@?FcGChOnI?Co__?_Fs?OHCCP?E_Q?AWRAQCBGO`?W,27,91,7,9.9273002508,2.9273002508,1.4181857501,Solved
ZHoWC_JS`HSOPPH_QO?OTgK_HTE_Q?G@\Cc_GSC]COG@?[B?oEg?F?PaCI@G,27,94,7,9.9272962729,2.9272962729,1.4181851818,Solved
Z@OWG_JOdHs?PPATYO@?FcGChOnI?Co__?_Fs_OHCCP?E_Q?AWRAQCBGO`?W,27,92,7,9.9272883344,2.9272883344,1.4181840478,Solved
ZHOXC_I@Cc@JhHscTAAM?OMAECG`?hQAO?I`PW?H?OC_Cm@AoaA_C?si??cg,27,91,7,9.9272373921,2.9272373921,1.4181767703,Solved
Z@O\M_geAC_lsGw??AoE@eAC?EOB@TG@GAPE@AS@QC@ga?pE_@c?ISPgC@M?,27,92,7,9.9272287964,2.9272287964,1.4181755423,Solved
Z@O\MagCACc`e@?KchK_@OccCgN?_GBGT?DSIS@CoOBG_IB?_g[?L?@`OIOG,27,93,7,9.9271179657,2.9271179657,1.4181597094,Solved
ZHO\KagEAD_`oDE__mA?BGDE?Hg`?_ISSgCE?WcG?JCIO@B_CCXH?@E`W_OG,27,92,7,9.9270706593,2.9270706593,1.4181529513,Solved
ZHOWG_JGMC@JhHscWgCQ??ckO_LCGII_EY?@?@XG`OcdH@APCD@??wIc@AgG,27,94,7,9.9270561801,2.9270561801,1.4181508829,Solved
ZHO[MagCADchoDC__KHC`aASjO?Ba?_HJ??RhAG?s?@`?QY@?JH?LOAg_@WG,27,93,7,9.9270505511,2.9270505511,1.4181500787,Solved
ZGOXA_JhMcT??tE?__a@B`oE_@a@CG_gSHGT_oWT_?D?cg@GAcDSc@@@?D@W,27,92,7,9.9270376626,2.9270376626,1.4181482375,Solved
ZHOXA_geAC_LsGi@S`?Ee?O@CSKs?GA`?cGZ?_qQ?Hc_?Wg`Y?DE`I@Oo@@_,27,92,7,9.9270306058,2.9270306058,1.4181472294,Solved
ZGOWM_BS_?sOEBHGo`CO_eGBQH?@HhIOScgOO_iH`@_@IgBOBU?IoG?oAOHG,27,93,7,9.927004489,2.927004489,1.4181434984,Solved
ZHO\KagEAD_`oDE__mA?BGDE?Hg`?_ISSgCE?WcK?JCIO@B_CCXH?@E`W_OG,27,93,7,9.9269998443,2.9269998443,1.4181428349,Solved
ZHO\I_ge?FWcs?@SC@wDEE?G_K[@AOo@cBQE@O`O?QBWC@B?dAEPEC_TG?@G,27,93,7,9.9269548338,2.9269548338,1.4181364048,Solved
ZHO[I_ge?Dwc_?g?I@OFb@QO?CidCTQ?G?LBI?dHCgOGa?_CAoR_WGF@WW_?,27,92,7,9.9269304414,2.9269304414,1.4181329202,Solved
ZHO\I_ge?Foc_Oc??EPQBO_W?UWFAMGPCWMGHAoE??db??iGTA@O`W@?cO@W,27,94,7,9.9268299387,2.9268299387,1.4181185627,Solved
Z@O\M_GaAC_lsGp??AwF@eAC_QRG@TO@?B`FGYO?G?YcAg@CACpA`@CiE?@G,27,93,7,9.9267943529,2.9267943529,1.418113479,Solved
ZGO\M?geAC_lsGAAA[?OGHC{o@UG@GCce?GO@W@Y?JBU?IA?k?BAQ`?aGGSO,27,92,7,9.9267862281,2.9267862281,1.4181123183,Solved
ZHO\M_geA?_lcGAQg_OcBpGE_G_CkPGS?@_Fo@CGD_G_GCXGCYCCa?H`?agG,27,92,7,9.9267601399,2.9267601399,1.4181085914,Solved
ZHOWI_geAC_LsGi?S@?Ef_w@CSHCk?GQOQ`CAOhT?GBAOgA`Y?_A?EBg?C[_,27,92,7,9.9267386585,2.9267386585,1.4181055226,Solved
Z@OHMageEGGQAos_?eHOXWC_Oi@IIG`WOB?[G?gQ?_Daco@`?FAAAOL?WCGW,27,93,7,9.9267344538,2.9267344538,1.418104922,Solved
ZHO[I_ge?Dwc`?g?I@OFb@QO?CidCTQ?G?LBI?dHCgOGa?_CAoR_WGF@WW_?,27,93,7,9.9267331226,2.9267331226,1.4181047318,Solved
Z@O\M_?e?FG_Cg?tD@sHBgH?GBGoOpJ_A?CFOED@R?@{@?_@CIB?@_tICGCO,27,92,7,9.9267105995,2.9267105995,1.4181015142,Solved
ZHOWMagEAD_`oDC__kH?`aASJC?@IdG_KOAkoc?gU?DC?gB@Wa@c?D@G?CHW,27,91,7,9.926701049,2.926701049,1.4181001499,Solved
ZGOXA_JhMcT??tE?_`a@B`oE_@a@CG_gSHGT_oWT_?D?cg@GAcDSc@@@?D@W,27,93,7,9.9266841816,2.9266841816,1.4180977402,Solved
Z@O[MA?WaD[_GQ?LR??CFXGCDW_SAY`CCH_O?DI[_Q?`?AhGoW@@C_Ia@_Og,27,90,7,9.9266786569,2.9266786569,1.418096951,Solved
Z?O[MaGWad[_IQ?LRA??FXGCy?SGO_BgCAA`WGCG??\AOoB@U?Ee?QGcGKO_,27,92,7,9.9266284578,2.9266284578,1.4180897797,Solved
ZHO\M_ge?FOcC??td@o@COcKO@HQ?k@CV?GSOB`?C`B_KO`OF?`a?CCc_GKG,27,91,7,9.926616973,2.926616973,1.418088139,Solved
Z@O\M_?e?FG_Sg?tD@sHBgH?GBGoOpJ_A?CFOED@R?@{@?_@CIB?@_tICGCO,27,93,7,9.9265790203,2.9265790203,1.4180827172,Solved
ZHO\I_gC?DoC?teAsa?FBS?JCO@?GwQPDCG?C@DGD_Qc_g@?GbPaC?g`H@A_,27,90,7,9.9265675693,2.9265675693,1.4180810813,Solved
Z@OWG_JOdHs?PPATYO@?FcGChOnI?Co__?cFs?OHCCP?E_Q?AWRAQCBGO`?W,27,92,7,9.9265633705,2.9265633705,1.4180804815,Solved
Z@OWG_JOdHs?PPATYO@?FcGChOnI?Co__?cFs_OHCCP?E_Q?AWRAQCBGO`?W,27,93,7,9.9265589998,2.9265589998,1.4180798571,Solved
ZHoOC_JOdHsOPPh_?AWoPOoCKCg`HOY_C?`Ts_GGoe?S?OS?q@BPHC?c?@JG,27,93,7,9.9265399489,2.9265399489,1.4180771356,Solved
Z?O[MaGWad[_IQ?LRA??FXGCy?SGO_BgCAA`WGCG?A\AOoB@U?Ee?QGcGKO_,27,93,7,9.9265297603,2.9265297603,1.41807568,Solved
ZHO\I_gC?DwC?teAsa?FBS?JCO@?GwQPDCG?C@DGD_Qc_g@?GbPaC?g`H@A_,27,91,7,9.9265157985,2.9265157985,1.4180736855,Solved
ZHO\MagC?DchoDE?_EE?QO?WOIGH_hO@gBOH?oWdO_O_cQDa@H??oO`i@?EO,27,91,7,9.9265084614,2.9265084614,1.4180726373,Solved
ZHOWMagEAD_`oDC__kH?`aASJC?@IdG_KOAkoc?gU?DC?gB@Wa@cAD@G?CHW,27,92,7,9.9265044437,2.9265044437,1.4180720634,Solved
ZHO\MageA?_l?AS`_[TGC?C[QgMGCPQOP?So??PwoOcS?CB@G_X?s?E`?o_g,27,94,7,9.9264769925,2.9264769925,1.4180681418,Solved
ZHO\M_ge?FOcC??td@o@COcKO@HQ?k@CV?GSOB`?C`B_KO`OF?`e?CCc_GKG,27,92,7,9.9264628745,2.9264628745,1.4180661249,Solved
Z?O\M_Ge?C_la?HSGAodEKAbC?WASHoGDA`HHGGe?QA`ODPKIH??OCLkAo?G,27,93,7,9.9264115737,2.9264115737,1.4180587962,Solved
Z?O[Ma_C?@_hoDAsI@DGBW_@QcSOOWHFCjI?AHI??_bdOc@CGq@HS?cW@?@W,27,92,7,9.926382427,2.926382427,1.4180546324,Solved
Z@O[MagWa`?BHPc??PWEG@[J_?[Oc_Ha_`GBE@HI@A_`PO`h@GAO`QGA??Ww,27,93,7,9.9263728729,2.9263728729,1.4180532676,Solved
Z@O[MagWa`?BHPe??PWEG@[J_?[Oc_Ha_`GBE@HI@A_`PO`h@GAO`QGA??Ww,27,94,7,9.9263708456,2.9263708456,1.4180529779,Solved
ZHOHKA_eAC_lt?Aoch?@be@CAU?`B@??\D?PEGHIj?G@GQG_A?jGDOCgO@Og,27,92,7,9.9263441483,2.9263441483,1.418049164,Solved
Z@?LK?_e?@wcsGGS@@OV?PQBCHO`?X?hcAFAi?AIF`?lH?CQaO_@?_Ta?f?G,27,91,7,9.9262966116,2.9262966116,1.4180423731,Solved
ZHO[Ma_CADc`oDC__kHC`aAUOCQH?K?hC`AIA_@WBg?dIGO@A_DO?BAbO?KG,27,90,7,9.9262755654,2.9262755654,1.4180393665,Solved
ZHoOC_JOdHsOPPh_?AWoPOoCKCg`HOY_C?`Ts_GGoe?SAOS?q@BPHC?c?@JG,27,94,7,9.9262566856,2.9262566856,1.4180366694,Solved
ZHO\M_gEAC_LsGi??Y??NhACGCiH__EeIOGEoD??@?R__{@@IWC?_@`@GAEG,27,91,7,9.9262417844,2.9262417844,1.4180345406,Solved
ZHOPE_JgMcT??_?FgcsoCBo@C`S_CXW?C@MD??]Oo_@_BF?h?_AO`?d_WGH_,27,92,7,9.9262312187,2.9262312187,1.4180330312,Solved
Z@O\M?g_AC_hsGEQ?mDOH?_shOJGaE_?I?gE?`go@gQBG?F??WI@IAPIA_?W,27,91,7,9.9262090217,2.9262090217,1.4180298602,Solved
ZHO\MagEADC_oCE?O@gHD?sCCbGE`KoWO_@RoDS?DM??h?B?V@GS?IAd?OOg,27,93,7,9.9261839485,2.9261839485,1.4180262784,Solved
ZHO\MagEADC_oCE?O@gHD?sCCbGE`KoWO_@RoDS?DM??h?F?V@GS?IAd?OOg,27,94,7,9.9261812851,2.9261812851,1.4180258979,Solved
ZHO\I__e?FwcaWSABS@I??du?@o?PcQACAoDP?_h?WAb?_S?OBD_?[BCaOOW,27,92,7,9.926164635,2.926164635,1.4180235193,Solved
ZHO\M_gEAC_LsGi??Y??NhACGCiH__EeIOGEoD??@?R__{@@IWC?_@`DGAEG,27,92,7,9.9261386489,2.9261386489,1.418019807,Solved
ZHOXI_ge?FwchOO_R@G?m?WLOGSQA?CG[?r@ao@HGOc_CWHs_A@?@Gg_a@_g,27,93,7,9.9261370498,2.9261370498,1.4180195785,Solved
ZHoWK_HCdHsO@O_?d??HjOgOWKHEAKG?C?QhOROMCCgA?CRICaPOL_@ASKG?,27,91,7,9.9261128258,2.9261128258,1.418016118,Solved
ZHO\MagC?DchoDE?_eE?QO@WOIGH_hO@gBOH?oWcO_OaCQDa@H??oOpg`?EO,27,93,7,9.9261089893,2.9261089893,1.4180155699,Solved
ZHO\M__A?Fwc?deAOaA@FeG_hAA?BW`_CdOG?`DY_P?o_Ah?o?`IBG?_CWDO,27,92,7,9.9260535483,2.9260535483,1.4180076498,Solved
Z@?[E_gWad[_IQ?\PA?CEpGFW?OHcGAPSOCqPGK@SABa?_I??y@aE?HCw??W,27,92,7,9.9260269174,2.9260269174,1.4180038453,Solved
Z?O[MagW_`[_IoeCI??JB?Fg?YO_GGJ?Vo?DPAo@Q?S@@aC?gHF_CGdCPKG?,27,92,7,9.926023214,2.926023214,1.4180033163,Solved
Z?O[Ma_C?@_h_DAsI@DGBWc@QcSOOWHFCjI?AHI??_bdOc@CGq@HS?cW@?@W,27,92,7,9.9260050843,2.9260050843,1.4180007263,Solved
Z@O\M_GaAC_lsGp??AwF@eAC_QRG@TO@?B`FGYO?G?YcAw@CACpA`@CiE?@G,27,94,7,9.9259849448,2.9259849448,1.4179978493,Solved
ZGOXI_B?EC?J?Hsc@@\HHs_ahA?`o??GNCA@CE@GHAQsGO@A_CTMH?G?ID?G,27,88,7,9.9259762578,2.9259762578,1.4179966083,Solved
ZHO[Ma_CADc`oDC__kHC`aAUOCQH?K?hC`AIA_@WBg?dIGO@A_DO?JAbO?KG,27,91,7,9.9259399986,2.9259399986,1.4179914284,Solved
ZHoWK_HCdHsO@O_?dG?HjOgOWKHEAKG?C?QhOROMCCgA?CRICaPOL_@ASKG?,27,92,7,9.9259172172,2.9259172172,1.4179881739,Solved
ZHO\I__e?FwcaWS?BS@I??ds??p?[IG_CH_L_?[Q?SG_]G_G@?R_?[gp@G_O,27,92,7,9.9259142147,2.9259142147,1.417987745,Solved
ZHoWK_J?DHsOPOATCCYcPgc?CSQ`?XU?IOO`PO?M__A?OCR?ApHADc@?C@BW,27,91,7,9.9259117587,2.9259117587,1.4179873941,Solved
Z?O[MagOadPBGpp?iCPQO?CKWP@IG^_?OB_D@@KHs??_EOI_ABB??[bCa?CW,27,93,7,9.9258816007,2.9258816007,1.4179830858,Solved
Z@O\M_geA?_lsGw??Y@OK?GYgGIc?oB?C?FdHCaOEOp@@KQC`@POK?A_`MG?,27,92,7,9.9258803898,2.9258803898,1.4179829128,Solved
ZHOTI?ge?Ew_gOO_q@H?i@[HA?G?[KaACPdCAOL?sCOC?_H@CGhoGCA_`Q__,27,88,7,9.9258441844,2.9258441844,1.4179777406,Solved
Z@?[E_gWad[_IQ?\PA?CEpGFW?OHcGAPSOCqPGK@SABaO_I??y@aE?HCw??W,27,93,7,9.9257867601,2.9257867601,1.4179695372,Solved
ZHODMageAC_L`?GSQ@?J_A?{K@_?KgBSHA?bOGO_wQ@@OCIg?CBC_BC_a_CO,27,87,7,9.9257453656,2.9257453656,1.4179636237,Solved
ZHoWK_JScHsOPOc_@Ga?RgGcCPh?QA`GGB?RPH?_?f@oOSWEAAKADc_CG?_w,27,93,7,9.9257367532,2.9257367532,1.4179623933,Solved
ZH?[MagEAC_daAS@_kOCbHOci?__OYD_FC?QAQOISGCCGoK?KRBc@DSSACB?,27,94,7,9.9257131306,2.9257131306,1.4179590187,Solved
Z?oWK_JSCHoOPP__DW@HaC@KocDCCOQ?D?Gt_CHP?YAACOFPOAC?AqODA_?w,27,88,7,9.9256904017,2.9256904017,1.4179557717,Solved
ZHO\K_gE?@wc?te?oA?B?pACDH_`DP?_k?DOS_DAGR_P@?MIO?mO{?GC?T?_,27,90,7,9.9256789358,2.9256789358,1.4179541337,Solved
Z@O\M_geAC_dsGx??AoB?i?Cd?_?UaD?GOHhPCCK_GG_[CPA_sA?DAPdG_Q?,27,90,7,9.9256114897,2.9256114897,1.4179444985,Solved
ZGO\M?geAC_lsGAQP?_f@HCso@a??X_IECGT?sgc`ACC??F?CGO@Y?__Oo_o,27,90,7,9.9256026828,2.9256026828,1.4179432404,Solved
Z@OSM__GadK_IoCC?kG?\bCCY_O@MSOpEGL?@S@N?A_yEO??_IBX?@W`Kg?O,27,93,7,9.9256006319,2.9256006319,1.4179429474,Solved
ZGO\M?geAC_lsGAQP?_f@HCso@a??X_IECGT?sgc`ACC??FOCGO@Y?__Oo_o,27,91,7,9.9256004098,2.9256004098,1.4179429157,Solved
Z@OLMagEA@c`a@Occ`K_@OgcD@N?_GcSC?dP?SIK_@G@O_B?[c@IAD?G_?@W,27,88,7,9.9255771702,2.9255771702,1.4179395957,Solved
ZGOLI__e?FwcaW_ABO`IbD?r?_hQAGdA??UBgAIH_SG@?bH?g?`S?OGg_?JO,27,91,7,9.925558479,2.925558479,1.4179369256,Solved
ZHoWK_JSDHSOPPADYOG@E_cC__gOcI_Wcb?QP@@G_QOcOAP`K?PA?_I_J?Ag,27,91,7,9.9255294062,2.9255294062,1.4179327723,Solved
ZGoWK_JSCHoOPP__DW@HaC@KocDCCOQ?D?Gt_CHP?YAACOFPOAC?AqODA_?w,27,89,7,9.9255104166,2.9255104166,1.4179300595,Solved
ZHOPE_JgMcT??_?FgcsoCBo@C`S_CXW?C@MD??]Oo_@_BF?`G_AO`?d_WGH_,27,92,7,9.9254976144,2.9254976144,1.4179282306,Solved
Z?O[Ma_WadP@H?IoQA\o?OGKGoA?Eg_gS@IP?wGbGGHt??IC_b@@LOG_h@__,27,93,7,9.9254577905,2.9254577905,1.4179225415,Solved
ZGO\M?geAC_lsGAQP?_f@HCso@a??X_IECGT?sgc`ACC??F?CGO@Y?`_Oo_o,27,91,7,9.9254326312,2.9254326312,1.4179189473,Solved
ZGO\M?geAC_lsGAQP?_f@HCso@a??X_IECGT?sgc`ACC??FOCGO@Y?`_Oo_o,27,92,7,9.9254317301,2.9254317301,1.4179188186,Solved
ZGO\M?geAC_lsGAQP?_f@HCso@a??X_IECGT?sgc`ACC??F?CGQ@Y?__Oo_o,27,91,7,9.9254276276,2.9254276276,1.4179182325,Solved
ZGO\M?geAC_lsGAQP?_f@HCso@a??X_IECGT?sgc`ACC??FOCGQ@Y?__Oo_o,27,92,7,9.925426991,2.925426991,1.4179181416,Solved
ZHoWK_JSd?sOPO?SY??@d?awHC\HAICOGg@P@RGG`KAD?I@CJO?_CAI???Yw,27,90,7,9.9254248271,2.9254248271,1.4179178324,Solved
Z@O\M_geAC_lsGw??AwE@eAC?EOB@TG@GAPE@AS@QC@ga?pE_@c?ISPgC@M?,27,93,7,9.9254207891,2.9254207891,1.4179172556,Solved
Z@?LK__e?@wcsGGS@@OV?PQBCHO`?X?hcAFAi?AIF`?lH?CQaO_@?_Ta?f?G,27,92,7,9.9252957933,2.9252957933,1.417899399,Solved
ZHO\MagE?D_hoDE??eE?R?oZOGGHCpQ?C?TD?AwQD?@b?b@gCO??o?l_?ShO,27,92,7,9.9252758013,2.9252758013,1.417896543,Solved
ZHO\MagE?D_hoDE??eE?R?oZOGGHCpQ?C?TD?AwQD?@b?b@hCO??o?l_?ShO,27,93,7,9.9252276747,2.9252276747,1.4178896678,Solved
ZGO\M?geAC_lsGAQP?_f@HCso@a??X_IECGT?sgc`ACC??FOCGQ@Y?`_Oo_o,27,93,7,9.9252240044,2.9252240044,1.4178891435,Solved
ZGO\M?geAC_lsGAQP?_f@HCso@a??X_IECGT?sgc`ACC??F?CGQ@Y?`_Oo_o,27,92,7,9.9252240041,2.9252240041,1.4178891434,Solved
ZHOWK_JHEc@JhGocTOAI@?@qO_Y`@PQ?OAQB?MCQE?Os__PAASH?CHQa?wAG,27,93,7,9.9252238942,2.9252238942,1.4178891277,Solved
Z@OLMagEA@c`a@Occ`K_@OgcD@N?_GcSC?dP?SIK_@H@O_B?[c@IAD?G_?@W,27,89,7,9.9252138415,2.9252138415,1.4178876916,Solved
ZHoXE_J?Mc@BScgHsAAGBhC?QCW?SOU@FCO@?GHgMG?_@HI@Oh@I??aaCaCg,27,92,7,9.9252102059,2.9252102059,1.4178871723,Solved
Z@O[MA?WaDS_IQ?LR??CFXGCDW_SAY`CCH_O?DI[_Q?`?AhGoW@@C_Ia@_Og,27,90,7,9.925177103,2.925177103,1.4178824433,Solved
Z@O[MA_WadPBGP@G`IM_A@[Ci@G_@IGGC_GpAK_gaAA`SQGHP?`s?`???D@W,27,90,7,9.9251638533,2.9251638533,1.4178805505,Solved
ZHO[MagEAD_`oDC__kHC`A@A_Gm?I`QI?C?F?GeHCH@G_?GEAcB?KAH?I?R_,27,88,7,9.9251627232,2.9251627232,1.417880389,Solved
Z@ODM?gaAC_dsGx??AwF@e@CdQGqOA`_??BR?_Hoj??{?_D@?GpCASC`W_CG,27,90,7,9.9251380331,2.9251380331,1.4178768619,Solved
Z@OWMagWad?BHPe@GS[OpGpCCHM_CG@AOiCAp??W_H?c_AXa__Q?[@D_I?l?,27,94,7,9.9251330281,2.9251330281,1.4178761469,Solved
Z@O\K_geAC_ksGw?DGO?j@IX@?Gs?hGCG@gB?oEV?GC_aOdOdGOcID?@?GAw,27,92,7,9.9251296372,2.9251296372,1.4178756625,Solved
ZHO\I__e?FwchOIAAOiH`c?SBCG?eGOTJC?B?k?K`?CCGAJO?oEAWGG_@`Og,27,91,7,9.9251174111,2.9251174111,1.4178739159,Solved
ZHoWK_JO`Hc?PPc_iC_Qih?IOSA?QPCCkJCA_AGY@?wbAPA@@?a?qH@cEGCO,27,93,7,9.9251064899,2.9251064899,1.4178723557,Solved
ZHO\I_gC?DoC?teAsa?FBS?JCO@?GwQPDCI?C@DGD_Qc_g@?GbPaC?g`H@A_,27,91,7,9.925094873,2.925094873,1.4178706961,Solved
ZHoWK_JO`Hc?PPc_iC_Qih?IOSA?QPCCkJCA_AGY@?wbAPA`@?a?qH@cEGCO,27,94,7,9.9250880575,2.9250880575,1.4178697225,Solved
ZHO\I_gC?DwC?teAsa?FBS?JCO@?GwQPDCI?C@DGD_Qc_g@?GbPaC?g`H@A_,27,92,7,9.9250701771,2.9250701771,1.4178671682,Solved
ZHO\I__e?FwchOIAAOiH`c?SBCG?eGOTJC?B?kAK`?CCGAJO?oEAWGG_@`Og,27,92,7,9.9250635753,2.9250635753,1.417866225,Solved
