g6,n,edges,alpha,theta,gap,ratio,status
T@OWC_J@Ac@JhHsCT?A_dXO?_wCS?qM?G?dh,21,58,6,8.0975509095,2.0975509095,1.3495918182,Solved
THOXK_J?EC@JhHscTAAI_CAk_w?GBKS?POo@,21,59,6,8.0975191687,2.0975191687,1.3495865281,Solved
THoOC_JSdGsOPPATGX@@Ec?Ke@MG?_ODG?cJ,21,58,6,8.0975141772,2.0975141772,1.3495856962,Solved
THO\I__e?FwcS??pc@sHC?sMH?_@?WoQCcPA,21,58,6,8.0974943699,2.0974943699,1.349582395,Solved
THO\MagC?DchoDE_Wa?BBPAEg?G_SGF_G?Db,21,59,6,8.0974868326,2.0974868326,1.3495811388,Solved
THOWK_JOdHcOP@ATYOH?Da_Ec@AAWOO_kOaK,21,58,6,8.0974807743,2.0974807743,1.349580129,Solved
THO\MagC?DchoDE_Wa?BBPAEg?G_SGF_G?Dj,21,60,6,8.0974754836,2.0974754836,1.3495792473,Solved
THoWC_JSdHsOP@h_?EGOHPoCBIO`E_OgEO?h,21,59,6,8.0974693915,2.0974693915,1.3495782319,Solved
THOXC_J?Mc@JhHsCTAAI_C?cADGHOLO?TB?g,21,58,6,8.0974506313,2.0974506313,1.3495751052,Solved
THOXK_J?Mc?JhHsCTAAI_CGGADLO_??ThB?J,21,59,6,8.0974480218,2.0974480218,1.3495746703,Solved
THoWC_JSdGcOPPATGX?@Ec?Ke@MK?_@gCGAd,21,58,6,8.0974417724,2.0974417724,1.3495736287,Solved
THOWK_JHMc@Jh@ocTOAI@GID?OC_GW`E_H@K,21,59,6,8.0974416752,2.0974416752,1.3495736125,Solved
THoWM_JSd@sO?@HOg_OsC_?SGSGIOlC@DOcH,21,58,6,8.0974214143,2.0974214143,1.3495702357,Solved
THoWM_JSd@oO?@HSg_OsC_?[GSGIOlC@DOcH,21,59,6,8.0974104453,2.0974104453,1.3495684076,Solved
THO\M?geAC_lSGEQY?_IcG?[IEKHOGF_O_@q,21,61,6,8.0974082352,2.0974082352,1.3495680392,Solved
THOXK_J?Mc?JhHsCTAAI_CGK?DLO_G?ThB?B,21,59,6,8.097407938,2.097407938,1.3495679897,Solved
THOTM__e?FocS?GD@@]H@EACAUHI@K?ESJ`?,21,59,6,8.0974033874,2.0974033874,1.3495672312,Solved
THoWC_JSdGcOPPATGX@@Ec?Ke@MK?_@GSWAd,21,60,6,8.0973858085,2.0973858085,1.3495643014,Solved
THoWG_JSdHsOP@s?CCIIHACib??CQo`CCHS@,21,58,6,8.0973836328,2.0973836328,1.3495639388,Solved
T@OWK_JhMcT?SdXOYC?Q_G_K?lCOCPC@hD?B,21,59,6,8.0973800138,2.0973800138,1.3495633356,Solved
THOOG_JOdHsOPPASYO@?FpGEb??@dGo?g@CJ,21,57,6,8.097372636,2.097372636,1.349562106,Solved
THOXK_J?Cc@JhHsCTAAI_CGKADLO_II?S?It,21,60,6,8.0973720166,2.0973720166,1.3495620028,Solved
THOWC_BSDHsOPPc_c?GUP?LJE?GM`@OASOac,21,58,6,8.0973526933,2.0973526933,1.3495587822,Solved
THOXK_J?Mc?JhHsCTAAI_C?g?DLO_G@PgB?I,21,57,6,8.0973498909,2.0973498909,1.3495583152,Solved
THOXI_gE?FWChO?E_]DOOC`VC@_GJcU?D?QH,21,59,6,8.0973482674,2.0973482674,1.3495580446,Solved
THOHA_JhMcT??te?_`a@B`_E`?_o_WHOHA@B,21,58,6,8.097345127,2.097345127,1.3495575212,Solved
THOXK_J?IC@JhHscD?AI_CAmgWAG`CCGC?`t,21,59,6,8.0973414994,2.0973414994,1.3495569166,Solved
TH?XA_J@Mc?BhHocTA?M@CHSJCD?_goID?Ak,21,59,6,8.0973324152,2.0973324152,1.3495554025,Solved
THOXG_J@Cc@JhHscTA?AVp?@?w?_HPO_rB?B,21,60,6,8.097330956,2.097330956,1.3495551593,Solved
THO\I__e?FwcaWSABS@I??du?@oH_C?Ac_M@,21,58,6,8.0973222063,2.0973222063,1.349553701,Solved
THoOC_JSdHsO@Ph_?AY`HOq?g?_GgKCCgW@J,21,58,6,8.0973134459,2.0973134459,1.349552241,Solved
THOXK_J?Ic@JhHsCTAAI_?AkADII_HO?SO_T,21,59,6,8.0973100612,2.0973100612,1.3495516769,Solved
T?O[MAGGad[_IQ?\QA?CFXGEW@@IOGfG??QL,21,58,6,8.0973049403,2.0973049403,1.3495508234,Solved
THoWG_JSdHsOPPADQO@?EsGCH?O?`Y?RGd@A,21,57,6,8.0972984439,2.0972984439,1.3495497407,Solved
THO\EagE?DchoDE_Wa?BBPAEg?G@BG_CgBOJ,21,59,6,8.0972936081,2.0972936081,1.3495489347,Solved
THO[I__e?EwcaWsATGACc?@[C`os?X?SCDoH,21,60,6,8.0972925438,2.0972925438,1.3495487573,Solved
T@OWC_J@Ec@JhGscTOA_dX??_WCS?yM?G?dg,21,58,6,8.0972533784,2.0972533784,1.3495422297,Solved
T@OLEageAC_hp?x?@WG@d@oCgIG`PB?gSODS,21,59,6,8.097252857,2.097252857,1.3495421428,Solved
T@OLAageAC_ht?x?@WG@d@oCgIG`PB?gSODS,21,59,6,8.0972525087,2.0972525087,1.3495420848,Solved
T@OWK_JhMcT?SdPOYC?Q_G_K?k?CBjI?IGBH,21,59,6,8.0972491252,2.0972491252,1.3495415209,Solved
THOWK_JScHsOPPATWOH?Da_COalGAIAOOGOR,21,59,6,8.097240634,2.097240634,1.3495401057,Solved
THOXK_J?Mc?JhHsCTAAI_C?gADLO_GE?S?hp,21,59,6,8.0972376186,2.0972376186,1.3495396031,Solved
THO\I__e?Fwc_WsATG?Cc?@[Y?HGSGJ_O?@r,21,59,6,8.0972369227,2.0972369227,1.3495394871,Solved
THoOM_JO@HSO_EA__Hi`DhKOO\?O`CC?kDEA,21,58,6,8.0972343629,2.0972343629,1.3495390605,Solved
THOWE_J@MC?BhHocTA?M@CHSJCD?_goID?Ak,21,59,6,8.0972170087,2.0972170087,1.3495361681,Solved
TGOXM_B@MC@JhHs_TA?`O?@[G_I_cGU?c_PD,21,58,6,8.0972109779,2.0972109779,1.349535163,Solved
TGoWC_JSdHoOPPh_?AY`H@o?g?g@iHQH?OIB,21,58,6,8.0971948008,2.0971948008,1.3495324668,Solved
THO\I_ge?DWch?OAaSKQ@?Fc_TOADGJaB?GB,21,59,6,8.0971873268,2.0971873268,1.3495312211,Solved
THOWC_JSdHsOADc??ChCEOQKdOa@EMG@_Y?I,21,58,6,8.0971831776,2.0971831776,1.3495305296,Solved
THOWK_JSdHsOPO?DSCWOUPOOA?w`KKc?oh@B,21,60,6,8.0971659134,2.0971659134,1.3495276522,Solved
THoWG_JSDHsOPPATYOH@D_CD@GKE__o?K_`H,21,59,6,8.0971608818,2.0971608818,1.3495268136,Solved
THoWC_JSdHsOPPh_?AY`HOq?_?k_CGI_gG@J,21,59,6,8.0971449166,2.0971449166,1.3495241528,Solved
THoWC_JSdHcOPPATGX@@Ec?Ke@MG?_@gCWAd,21,60,6,8.0971370568,2.0971370568,1.3495228428,Solved
THO[M_gcAC_LcGi@?MDGP?_xCS?Q_osH??JB,21,58,6,8.097132101,2.097132101,1.3495220168,Solved
THOXK_J?Kc?JhHsCTAAI_C?kADLO_IE?S?hp,21,60,6,8.0971082934,2.0971082934,1.3495180489,Solved
THOXG_J?Cc@JhHscT??AVpO@?w?`HPO_rB?B,21,60,6,8.0970948877,2.0970948877,1.3495158146,Solved
THOXK_J?Mc?JhHsCTAAI??`UgO??SiE@CO_L,21,58,6,8.0970832256,2.0970832256,1.3495138709,Solved
T@oWE_JSd@sO@HH_WOOAiE?E?BGMOQGWG_?r,21,57,6,8.0970732464,2.0970732464,1.3495122077,Solved
THOWG_JHMc@Jh?cCTO?I@A_sAD?`DL@?h@OJ,21,58,6,8.0970570777,2.0970570777,1.3495095129,Solved
THoWG_JSDHsO@PASYOD@A?BWOA\E?II?o?qb,21,59,6,8.0970518052,2.0970518052,1.3495086342,Solved
T@OWC_J@Ec@BhGscTOA_dXO?_oCS?yM?G?dg,21,58,6,8.0970485521,2.0970485521,1.349508092,Solved
THoWK_JSdHsOATc??ChCEOQGdO_@EMG@_Y?I,21,59,6,8.09701912,2.09701912,1.3495031867,Solved
THoGG?JOCHsOADs_wg?`HhSCZ??ig@@D@?GT,21,57,6,8.0970058437,2.0970058437,1.349500974,Solved
THO\I__c?FWchOOE_]C_AIBKGaOEIKp?DCW@,21,60,6,8.0969998804,2.0969998804,1.3494999801,Solved
THOXI_JhMcD??pc?_ga@BI?WCIY@IKS?_OOJ,21,58,6,8.0969936805,2.0969936805,1.3494989467,Solved
THoWK_GSdHsO?T_??ehCEOBQO_XGCGU?TA`A,21,57,6,8.0969932517,2.0969932517,1.3494988753,Solved
THOWK_JSdHsOP@ATWOH?Da_COalGAIAOO?OR,21,58,6,8.0969920136,2.0969920136,1.3494986689,Solved
THOWC_JHMc@JhGsCTOAI@?@VE?HU?O?_KAF@,21,58,6,8.0969766332,2.0969766332,1.3494961055,Solved
TGoWK_JOdHsOPP__iC`QbKGOCSI_QKC@CWQ@,21,60,6,8.0969697923,2.0969697923,1.3494949654,Solved
THoWM_GSdHsO?T_??ehCEOBQO_XGCGU?TA`A,21,58,6,8.0969694498,2.0969694498,1.3494949083,Solved
THOXC_J@Cc@JH@scTAAM@OM?JAG@Uc??KOc`,21,58,6,8.0969652074,2.0969652074,1.3494942012,Solved
THO[M_geAC_l?G`I?YOQSo@_O@x?at?GHAAB,21,58,6,8.0969620362,2.0969620362,1.3494936727,Solved
THOXM_JhMCD??tc?_ga@BI?WCII@IKS?_OOJ,21,58,6,8.0969499007,2.0969499007,1.3494916501,Solved
THOLIA_eAC_lS?AA?[[IAs@O_O|AE?SKGSgB,21,59,6,8.096946108,2.096946108,1.349491018,Solved
THoWK_JSdHsOADc??ChCEOQKdO_@EMG@_Y?I,21,59,6,8.0969277232,2.0969277232,1.3494879539,Solved
THO\MagE?DcH_DA__MKG@CATAAi_Q?OGkD_H,21,58,6,8.0969220976,2.0969220976,1.3494870163,Solved
THO\M?geAC_LsGEQY?_Ic??[BoCGOX?BgIEG,21,59,6,8.0969194166,2.0969194166,1.3494865694,Solved
THOWK_ISdHsOATS??ChCEaCNCAaIG?`?Kj@@,21,58,6,8.0969088187,2.0969088187,1.3494848031,Solved
THOXI_ge?FWChO?E_]DOOC`VC@_?JcS?D?YH,21,59,6,8.0968972785,2.0968972785,1.3494828797,Solved
THoGK_JS_HSO_EE?ggHUC?FNAH@@`I`?ODCB,21,58,6,8.096895087,2.096895087,1.3494825145,Solved
THO\I_ge?FWch?OAaOG?|aOC_TGADM?OCDp@,21,59,6,8.0968840427,2.0968840427,1.3494806738,Solved
THOXK_J?Mc?JhHsCT?AI_CGKADLO_??T`B?B,21,57,6,8.0968756726,2.0968756726,1.3494792788,Solved
THO\EagE?DchoDA__MIG@CAU_OIGPGSGC@_T,21,58,6,8.0968717728,2.0968717728,1.3494786288,Solved
THO\I__e?FwcaWSA@S@I??du?@qGcHOWA?@p,21,59,6,8.0968712716,2.0968712716,1.3494785453,Solved
THO\I_?e?EwchOc??]@OZ?IrC?g`OGU?O?RB,21,58,6,8.0968675829,2.0968675829,1.3494779305,Solved
THO\G_ge?FOchOOEaSG?sApRO_Y?HdOO?D?p,21,59,6,8.0968657237,2.0968657237,1.3494776206,Solved
THOXK_J?AC@BhHscD?AI_CAmgWAI`CCGC?`t,21,58,6,8.0968650316,2.0968650316,1.3494775053,Solved
THO[I__e?FwcaWsATG?Cc??[Y_HGSGJ_O?Dr,21,60,6,8.0968520488,2.0968520488,1.3494753415,Solved
THoWK_JSdGcOPOATQO@@FcH??k_SSO?_lC@H,21,58,6,8.0968502301,2.0968502301,1.3494750384,Solved
THoWC_JSdGcOPPATGX?@Ec?Ke@MK?_@gCWAd,21,59,6,8.0968406771,2.0968406771,1.3494734462,Solved
T@OWK_JhMcT?SdXOYC?Q_G_K?lCOCYIG?a?p,21,59,6,8.0968335742,2.0968335742,1.3494722624,Solved
THoWM_JCdHsOADo__cI?h?QaA?hO`AG?KO`P,21,57,6,8.0968233514,2.0968233514,1.3494705586,Solved
THOWM_BHMC@JHGocTO?`P?@uW_G_E@U?D?Oe,21,58,6,8.0968224346,2.0968224346,1.3494704058,Solved
THOXK_J?Mc?JhHsCTAAI??`UgO??UgE@CO_L,21,58,6,8.0968131672,2.0968131672,1.3494688612,Solved
THOWK_JSdHoOPOs_C?WAX`KIi??`K??A{HS@,21,58,6,8.0968015761,2.0968015761,1.3494669294,Solved
THO\I_ge?FWch?OEaOKO@GDCOIGAd?FAPC?V,21,58,6,8.096792482,2.096792482,1.3494654137,Solved
T@oWC_JSdHsOPPh_?AY`HOq?g??I_KcCG?Cj,21,57,6,8.0967860295,2.0967860295,1.3494643382,Solved
THOWC_JSdHsOATc??ChCEOQKdO_@EMG@_Y?I,21,58,6,8.0967858817,2.0967858817,1.3494643136,Solved
THoWM_BSDHc?ACs_ccS?hEGC@KKC`HEC@CcB,21,58,6,8.0967830546,2.0967830546,1.3494638424,Solved
TGoWK_HSdHoOPP_?b@`OaPGXOd@E@K?_Sq_@,21,58,6,8.0967780485,2.0967780485,1.3494630081,Solved
THOXM_B`K_T??p@JW?Wp@AE_d?Y?WH?e?Q?b,21,57,6,8.096774514,2.096774514,1.349462419,Solved
THO\I_ge?FWch?OEaOKO@GDCWIGAd?FAPC?V,21,59,6,8.0967734776,2.0967734776,1.3494622463,Solved
THO\MagC?@ChoDAsAP?HFiCGBGMGO?o?L?s`,21,59,6,8.096771634,2.096771634,1.349461939,Solved
THO\A_ge?Fw_hOsGA@oCb?XEG?_SEOBgLCGK,21,60,6,8.096758527,2.096758527,1.3494597545,Solved
THOWI_JGMcT?pG?Vwa?CKE?]b?Go__IO_?cb,21,59,6,8.0967573061,2.0967573061,1.349459551,Solved
THO\EagE?DchoDE_Wa?BBPAEg?G@BG_SgBOJ,21,60,6,8.0967539361,2.0967539361,1.3494589894,Solved
THOWG_JSdHsOPPs?CCIIHACib??CQs`CCHS@,21,59,6,8.0967272152,2.0967272152,1.3494545359,Solved
THOXK?I?Mc@@hHsCTAAI@?`S@YMGg?EJ?O_J,21,58,6,8.0967192868,2.0967192868,1.3494532145,Solved
THOXK_J?AC@BhHscD?AI_CAmgWAI`CCGS?`t,21,59,6,8.0967148638,2.0967148638,1.3494524773,Solved
THoGK_JS_HSO_EE?ggHUC?FNAH@@`M`?ODCB,21,59,6,8.0967065822,2.0967065822,1.349451097,Solved
THOXK_J?Ec@JhHsCT?AI_CGGADLO_II?S?It,21,59,6,8.0967003489,2.0967003489,1.3494500581,Solved
THOXK_J?Mc?JhHsCT?AI_CGKADLO_??T`B?J,21,58,6,8.0966994252,2.0966994252,1.3494499042,Solved
THOW?_JhMCT??t@JA?\S@OOSECgs_PAONCA@,21,59,6,8.0966932257,2.0966932257,1.349448871,Solved
THO\I__e?FwcaWS?BS@I??du?@qGcHOWA?@p,21,59,6,8.0966856871,2.0966856871,1.3494476145,Solved
THoWC_JSdHs?@Pg_@AYM@?@DC`I?UPS?QO?f,21,58,6,8.0966762814,2.0966762814,1.3494460469,Solved
THOXK_J?Kc?JhHsCTAAI_CGKADLO_G?ThB?B,21,59,6,8.0966682646,2.0966682646,1.3494447108,Solved
THO[I__e?FwcaWsATG?Cc?@[Y_HGSGJ_O?@r,21,60,6,8.0966664261,2.0966664261,1.3494444044,Solved
THOXC_HhMcT??t@JI?\O@?OCOaOSa]G?WAcg,21,59,6,8.096661674,2.096661674,1.3494436123,Solved
THoWC_BSDHcOPPc_cCGQX_CHE?WM`@OAEOcD,21,58,6,8.0966521189,2.0966521189,1.3494420198,Solved
THOWM_IhMCT??d?IG?XQEP@OWWLC@K`CODK_,21,58,6,8.0966401837,2.0966401837,1.3494400306,Solved
T@OWK_JhEcT?SDXOYC??`@RDBCO@UHO?SABP,21,58,6,8.0966224595,2.0966224595,1.3494370766,Solved
THoWC_BSDHcOADs_ccS?hA?C@LKC`HECPCcA,21,57,6,8.0966201353,2.0966201353,1.3494366892,Solved
THoWK_JSDGsOPPATQO@?F_KD?@GOTGE_cOcD,21,58,6,8.0966090096,2.0966090096,1.3494348349,Solved
THOWK_JOcHsOPPATWOH@EaCDOcGoD@I@OA?V,21,59,6,8.0966034855,2.0966034855,1.3494339143,Solved
THoWC_BSdHsOPPc_`WAGB?LC?AhM?GOiDO_D,21,58,6,8.0965884297,2.0965884297,1.349431405,Solved
THOX?_J@Mc?JhHsCTAAM?pO?ID?_DWSIQ_OP,21,59,6,8.0965883235,2.0965883235,1.3494313872,Solved
T@?[MAgWac?BHPe@RAQCBHQCPcPUGEG?C?pH,21,59,6,8.0965855104,2.0965855104,1.3494309184,Solved
THoWM_JSd@sO?@HSgcOsC_?SGSGIOlC@DO_H,21,59,6,8.0965750792,2.0965750792,1.3494291799,Solved
THO\I__e?Fwc_WsATG?Cc??[Y_H?SGJ_O?Dr,21,59,6,8.0965750787,2.0965750787,1.3494291798,Solved
THOXK_J?Mc?JhHsCTAAI_CGK?DLO_G?ThB?J,21,60,6,8.0965654941,2.0965654941,1.3494275824,Solved
THO\I_ge?FwchOIA??wH`A_G@DO?c[`@F?@W,21,58,6,8.0965528822,2.0965528822,1.3494254804,Solved
THOLI__e?FwcaWOABO`IbD?OBoKh?@?MG?Gj,21,59,6,8.0965384111,2.0965384111,1.3494230685,Solved
THO\I_ge?EWchOo?D@_FB?Ip?QS_@WHQGBS@,21,59,6,8.0965361061,2.0965361061,1.3494226843,Solved
THOGK_HhMCT??t@JI?\S@OOS?cgooUd??c?D,21,58,6,8.0965286078,2.0965286078,1.3494214346,Solved
THO\I_ge?DWcg?OAaSKQ@?Fc_TOQDGJaB?GB,21,59,6,8.0965071692,2.0965071692,1.3494178615,Solved
T@?WK_JhMcT?SdXOYC?Q_G_K?kKOEAI?GACr,21,58,6,8.0965049905,2.0965049905,1.3494174984,Solved
THoWC_JSdHcOPPATGX?@Ec?Ke@MG?_@gSGAd,21,59,6,8.0964905858,2.0964905858,1.3494150976,Solved
T@OTM_geAC_lsGx??AoF@iAGWDOBR@?_KC?X,21,59,6,8.0964798213,2.0964798213,1.3494133036,Solved
THoWC_ISdHsOP@h_?EWOHPOC@JScC`Q@C?cL,21,59,6,8.096461421,2.096461421,1.3494102368,Solved
THoWK_JS@HS?_EE@GgHSC?VFQ?L@`?Eq?CEF,21,59,6,8.0964338546,2.0964338546,1.3494056424,Solved
TGOWK_JOdHsOATc??ehCESH?wOCGCYCQC@?t,21,58,6,8.0964232418,2.0964232418,1.3494038736,Solved
THoWC_JSdHsOPPh_?AY`HOq?g?c_CGI_G?Cj,21,58,6,8.096419759,2.096419759,1.3494032932,Solved
TGoOK_JSdHSOOPgKB@QGJB?o@W]C?O`GCkO@,21,58,6,8.0963794347,2.0963794347,1.3493965724,Solved
TGOWC_JhMcT??t@HI?\S@OOSIOmK??`GScGD,21,59,6,8.0963761107,2.0963761107,1.3493960185,Solved
T@?[MAgWac?BHPe@RAQCBHQCPcPUGEG?C?rH,21,60,6,8.0963710332,2.0963710332,1.3493951722,Solved
T@OWK_JhMcT?SdXOYC?Q_G_??lCOCYIGO_?r,21,58,6,8.0963698167,2.0963698167,1.3493949695,Solved
THoWM_BSDHc?ADs_ccS?hEGC@LKC`HEC@CCB,21,59,6,8.096362182,2.096362182,1.349393697,Solved
T@O\M_geAC_lcGiA?Y?GBw?CYCI@_gISD?F_,21,59,6,8.0963619676,2.0963619676,1.3493936613,Solved
THO\M?geAC_lsGEQY?_Ic??[IEKGOGF_O_@q,21,60,6,8.096356035,2.096356035,1.3493926725,Solved
TGOWC_JHKc@JhHocT??_EIoFOOG?HI@OdF?_,21,57,6,8.0963558374,2.0963558374,1.3493926396,Solved
THO\M?geAC_LsGEQY?_Ic??[Bo?OKX?BiCgG,21,59,6,8.0963460794,2.0963460794,1.3493910132,Solved
THoWE_BSDHcOADs_ccS?hA?C@LKC`HECPCcA,21,58,6,8.0963240575,2.0963240575,1.3493873429,Solved
THOWK_JSdHcO@PATSOMHAE@?Oa`?csS?L@GH,21,59,6,8.0962857719,2.0962857719,1.349380962,Solved
THO[MagEADc`oDC__kHC`aASJ?A`?gAiC_?L,21,59,6,8.0962760524,2.0962760524,1.3493793421,Solved
TGoWK_JS@HS?_EE@ggHUC?FNQ?H@`?Eq?CEB,21,58,6,8.096275363,2.096275363,1.3493792272,Solved
THoWE_JSd@sO?@HSgcOsC_?SGSGIOlC@COaH,21,58,6,8.0962543941,2.0962543941,1.3493757323,Solved
THoWC_JSdHsOPP@TO?ICP?KgHC]K?G`CCi@H,21,60,6,8.096225027,2.096225027,1.3493708378,Solved
THOXK_J?Mc?JhHsCT?AI_CGKADLO_??ThB?B,21,58,6,8.0962174065,2.0962174065,1.3493695678,Solved
THoWK_JSdHsOPOO_Gc`ABACcOb?AYPO?MO?h,21,58,6,8.0962156832,2.0962156832,1.3493692805,Solved
THO\M?geAC_lsGEQY?_IcG?[IEKGOGF_O_@q,21,61,6,8.0961932465,2.0961932465,1.3493655411,Solved
T@OWK_JhMcT?SdXOY??QoG_K?lCOCIIG?A@r,21,59,6,8.0961867897,2.0961867897,1.3493644649,Solved
THoWC_JScHsOPPh_?AY`HOQ?_?gI_kcCGG@J,21,58,6,8.0961808493,2.0961808493,1.3493634749,Solved
THOXK_J?Mc@JhHsCTAAI_?AgADLO?a`@GB?J,21,59,6,8.0961783497,2.0961783497,1.3493630583,Solved
THO\MagE?DchoDE_Ga?ABPAE?D__SgE_W?b`,21,59,6,8.0961642658,2.0961642658,1.349360711,Solved
THOOG_JSdHsOPPASYO@?FpGEb??@dGo?g@CJ,21,58,6,8.0961639073,2.0961639073,1.3493606512,Solved
THOXI_J@Gc@JOch@sA?oD?IWD?MCGs@OiWAC,21,58,6,8.0961626471,2.0961626471,1.3493604412,Solved
THOXM__E?Fo_?teASaA?FeGAAOOBAIC@SgKD,21,58,6,8.0961595177,2.0961595177,1.3493599196,Solved
THoWK_JOcHsOADo_CeH?UCAOHCyICDC?TO_P,21,59,6,8.096145611,2.096145611,1.3493576018,Solved
THOWC_JhMcT??t@HI?\S@OOSIOmK??`GS_GD,21,59,6,8.096135822,2.096135822,1.3493559703,Solved
THO\M_geA?_lAAC`_YTGCO?MCgGFO_?aMGCH,21,58,6,8.0961334897,2.0961334897,1.3493555816,Solved
THOXK_J?EC@JhHscT?EG??I[Ow@Q_OC?lDO_,21,58,6,8.0961297946,2.0961297946,1.3493549658,Solved
THoWK_JS@HS?_EE@ggHUC?FFQ?H@`?Eq?CEB,21,58,6,8.0961252119,2.0961252119,1.349354202,Solved
T@O\M_geAC_lcGiA?Y?GFw?CYCI@_gISD?F_,21,60,6,8.0961234724,2.0961234724,1.3493539121,Solved
T@oWE_JSd@sO@HH_WOOAiE?M?BGMOQGWG_?r,21,58,6,8.0961190239,2.0961190239,1.3493531706,Solved
T@O[MAgWA`?BHPc@GO[ocGpCDW_f_AGAUgCD,21,60,6,8.0961161387,2.0961161387,1.3493526898,Solved
THOLI__e?FwcaW_?BO`IbDGOAUGQAM@@CSI@,21,59,6,8.0960978885,2.0960978885,1.3493496481,Solved
THOXK_J?Kc@JhHsCTAAI_C?kADLO_G@PH@?J,21,59,6,8.0960961183,2.0960961183,1.349349353,Solved
THOXC_J@Cc@JH@scTAAM@OM?JAG@Ud??KOc`,21,59,6,8.0960900693,2.0960900693,1.3493483449,Solved
THOXK_J?Mc@JhHsCTAAA_?AkADLO?a`@GD@J,21,60,6,8.0960887757,2.0960887757,1.3493481293,Solved
THOWC_JhMcT??t@HI?\S@OOSGOiK??`GS_ID,21,58,6,8.09608121,2.09608121,1.3493468683,Solved
THO\I_ge?FochO?Gr@IGa?DO_?}`?G?[cJ?D,21,59,6,8.0960497241,2.0960497241,1.3493416207,Solved
THO\M_ge?FOcS??dd@sHCOACd@Co?WE@c?qD,21,59,6,8.0960360898,2.0960360898,1.3493393483,Solved
THOXM_JhKcT??t?HY?XOPO?oCcWIAa?oMI?G,21,59,6,8.0960342676,2.0960342676,1.3493390446,Solved
THoWI_JCDHcOATc_cCGAXs_CCAI@IKGh?IOS,21,58,6,8.0960279831,2.0960279831,1.3493379972,Solved
THoWK_JS@HS?_AE@ggHUC?FFQ?H@`GEq?CEB,21,58,6,8.0960154028,2.0960154028,1.3493359005,Solved
THOXK_J?MC@JhHscTAAI_CAc?hPQ?YG_CACh,21,60,6,8.0960059868,2.0960059868,1.3493343311,Solved
THO\I__e?FwcaWsATG?Cc?@[Y?H?SGJ_O?Dr,21,60,6,8.0959990774,2.0959990774,1.3493331796,Solved
THoWC_JSdHsOPPh_?AY`HOq?g?c_CGI_GGCJ,21,58,6,8.0959986544,2.0959986544,1.3493331091,Solved
THO\M_geAC_LsGI??YWBQ_@PCOWs?o?KKCGh,21,59,6,8.0959856631,2.0959856631,1.3493309439,Solved
THOXI_BhKCT??t?HY?XOPOAoCcWIAa?oMY?I,21,59,6,8.0959790466,2.0959790466,1.3493298411,Solved
THOXA_J`McT??TE?_`a@B`oEc`ACb@Q`?O?V,21,59,6,8.0959704247,2.0959704247,1.3493284041,Solved
TH_OC_JSdHsOP@h_?CWs?POC@JOWgHUCBO?b,21,58,6,8.0959327222,2.0959327222,1.3493221204,Solved
T@O\M_geAC_lsGw?DGO?j@IW@_CoOIC?s_UD,21,60,6,8.0959291509,2.0959291509,1.3493215252,Solved
THO\I_ge?EwchOs?D@_FB?IoBCG?EK_@DCOX,21,59,6,8.0959284268,2.0959284268,1.3493214045,Solved
THoWK_JS@HS?_AE@ggHSD?FFQ?H@`?Eq?CEF,21,58,6,8.0959264481,2.0959264481,1.3493210747,Solved
T@O\M_geAC_ksGw?@GOCJ@IYc?_BQI_?w?UB,21,59,6,8.0959253133,2.0959253133,1.3493208856,Solved
TGOWK_HOdHsOASS??ehCEeCCB@I`Gc?DKq_@,21,57,6,8.0959248164,2.0959248164,1.3493208027,Solved
THOWK_JSdHsOATc??ChCEOQGdOa@AMG@_Y?I,21,58,6,8.0959207825,2.0959207825,1.3493201304,Solved
T@O\K_geAC_lsGw?@GOCj@IYc?_BQI_?w?UB,21,60,6,8.0959102339,2.0959102339,1.3493183723,Solved
T@?WK_JhMcT?SdXOYC?Q_G_K?kKOEBI?GACr,21,59,6,8.095905884,2.095905884,1.3493176473,Solved
THoWC_JSdHs?@Pg_@AYM@?@DC`I?UPU?QO?f,21,59,6,8.0959023119,2.0959023119,1.349317052,Solved
TGoWK_JOdHsOPP__iC`QBKGODSI_QKC@CWQ@,21,60,6,8.0959002867,2.0959002867,1.3493167145,Solved
THOXK_J?Kc@JhHoCTAAA_?AkADDO?i`@GD@I,21,57,6,8.0958993695,2.0958993695,1.3493165616,Solved
THO\M?geAC_LsGEQY?_IcG?[IEKGOGF_??@r,21,59,6,8.0958851026,2.0958851026,1.3493141838,Solved
T@OWC_J@Ec@JhHsCT?A_dXO?_wCS?qM???dh,21,58,6,8.0958812475,2.0958812475,1.3493135412,Solved
THOXK_J?Kc@JhHsCTAAI_C?kADLO_G@PHB?I,21,59,6,8.0958797252,2.0958797252,1.3493132875,Solved
THO\M_ge?Eo_s??wD@wHSOCSWKI?i@A?KAaH,21,59,6,8.0958677949,2.0958677949,1.3493112992,Solved
THOXK_J?Kc?JhHsCTAAI_CGKADLO_G?ThB?J,21,60,6,8.0958647654,2.0958647654,1.3493107942,Solved
THoWC_JSdHsOP@h_?EWOHPOCBIO`Ec_@GGSB,21,59,6,8.0958525985,2.0958525985,1.3493087664,Solved
T@OLAageAC_ht?x?@WG@d@oCgIG`PB?gSQDS,21,60,6,8.0958487173,2.0958487173,1.3493081196,Solved
