g6,n,edges,alpha,theta,gap,ratio,status
N@R@OhOaD??^FAG[WOW,15,32,5,6.0854889048,1.0854889048,1.2170977810,Solved
NI_GG_QDAEOBIpIMCk_,15,31,5,6.0854880027,1.0854880027,1.2170976005,Solved
N@GOA]OE`D@cW``EwB_,15,32,5,6.0854871517,1.0854871517,1.2170974303,Solved
NIQ??QIC@AapBcHsEKO,15,30,5,6.0854850062,1.0854850062,1.2170970012,Solved
N??PsH@GQoqCBDJGWOW,15,30,5,6.0854799353,1.0854799353,1.2170959871,Solved
N`??W__I?goiQJO{O\?,15,30,5,6.0854778204,1.0854778204,1.2170955641,Solved
N?GacOFF?pE?OV`bWE_,15,32,5,6.0854755689,1.0854755689,1.2170951138,Solved
NoC?W?LGIEEgLAQDiY?,15,31,5,6.0854755572,1.0854755572,1.2170951114,Solved
NoCOWGAG`HDGSWSLHJ?,15,30,5,6.0854740540,1.0854740540,1.2170948108,Solved
NoCOW_bQPGE?`DOrHDO,15,31,5,6.0854740360,1.0854740360,1.2170948072,Solved
N@TACA_?ohawALGqta?,15,32,5,6.0854729479,1.0854729479,1.2170945896,Solved
No?OWoWPXDD_GcORi@o,15,32,5,6.0854699670,1.0854699670,1.2170939934,Solved
N`??Y?RECYOaPCGpdCo,15,30,5,6.0854681868,1.0854681868,1.2170936374,Solved
Ni??PKSJCDPKP_CFf@O,15,32,5,6.0854635376,1.0854635376,1.2170927075,Solved
N??kGoSM@FJ@OkgPwM?,15,33,5,6.0854600371,1.0854600371,1.2170920074,Solved
NGCCKOGCADahGlH[We?,15,31,5,6.0854598364,1.0854598364,1.2170919673,Solved
N?Cc?U?PGkKKq??YeQG,15,28,5,6.0854589750,1.0854589750,1.2170917950,Solved
NB??Gp@acWOWGiHLH_o,15,30,5,6.0854579460,1.0854579460,1.2170915892,Solved
NkGYCA?AxM?sEPOIeAg,15,33,5,6.0854495420,1.0854495420,1.2170899084,Solved
NoCOGWi[C_?ZI@PIgXO,15,32,5,6.0854485637,1.0854485637,1.2170897127,Solved
NK_??_HGaCAfBULgHw?,15,30,5,6.0854481989,1.0854481989,1.2170896398,Solved
N?K`?cSPSTIOOWb@sAo,15,31,5,6.0854460422,1.0854460422,1.2170892084,Solved
N??HcDAIOhiaiBUOScG,15,32,5,6.0854458348,1.0854458348,1.2170891670,Solved
N@QH?cOGE??vA]agGiG,15,30,5,6.0854446918,1.0854446918,1.2170889384,Solved
NG??[ESIAPEODUb@IIG,15,30,5,6.0854446701,1.0854446701,1.2170889340,Solved
NGEK`?gO_D@JDUcHGhG,15,31,5,6.0854419347,1.0854419347,1.2170883869,Solved
Ns?XQdc_?OaPGQALgao,15,32,5,6.0854393857,1.0854393857,1.2170878771,Solved
NoC?hDAHK_@JT@IIhh?,15,32,5,6.0854393843,1.0854393843,1.2170878769,Solved
NiO?GSaEKCQGBJHFEh?,15,32,5,6.0854393823,1.0854393823,1.2170878765,Solved
NRIUAQ?BG[?L?YCdkAo,15,33,5,6.0854393807,1.0854393807,1.2170878761,Solved
NC^@HA@SE?AX?mBOcEg,15,32,5,6.0854393798,1.0854393798,1.2170878760,Solved
NG??Wcc`QGQOAZMEZC?,15,30,5,6.0854386613,1.0854386613,1.2170877323,Solved
Ns?G@ScP_dAoEKORl@_,15,32,5,6.0854373509,1.0854373509,1.2170874702,Solved
N??XPHGOb_PH`CCwuE?,15,30,5,6.0854326859,1.0854326859,1.2170865372,Solved
Ns??GcaOGwdODDRWLGO,15,31,5,6.0854313057,1.0854313057,1.2170862611,Solved
Ns??GskH?dA_QdOVL@_,15,32,5,6.0854298622,1.0854298622,1.2170859724,Solved
N?C@`PK`_MD_SS_Jy@_,15,31,5,6.0854296217,1.0854296217,1.2170859243,Solved
NcK_kPCgA??^BEKIGWW,15,32,5,6.0854292793,1.0854292793,1.2170858559,Solved
N??_kHAUD?eGMWQbPc_,15,31,5,6.0854287202,1.0854287202,1.2170857440,Solved
NoCGODA[Cc?jLWIHGhG,15,32,5,6.0854252948,1.0854252948,1.2170850590,Solved
NQ??a?TIC[?yIoPCpCg,15,30,5,6.0854237954,1.0854237954,1.2170847591,Solved
NGE?WGOOXDPAo_CRcKo,15,29,5,6.0854226302,1.0854226302,1.2170845260,Solved
N@?WqECGhRHAPCcBsGo,15,32,5,6.0854218180,1.0854218180,1.2170843636,Solved
N_?PX_HCiHHGh??Fv?G,15,30,5,6.0854215395,1.0854215395,1.2170843079,Solved
Ns??OWROPHBAHcX`J@O,15,31,5,6.0854215343,1.0854215343,1.2170843069,Solved
No??QAOBXFEwKcRGj`?,15,33,5,6.0854214735,1.0854214735,1.2170842947,Solved
N?@H`?JDPOodSPacyD?,15,32,5,6.0854211809,1.0854211809,1.2170842362,Solved
N?C?M_hPIDE`KcbApQ_,15,32,5,6.0854205716,1.0854205716,1.2170841143,Solved
N?LCRAO@WOaQDqWJS`_,15,32,5,6.0854192498,1.0854192498,1.2170838500,Solved
Ni?HGsOIKHQ_Og?Vd@o,15,32,5,6.0854186045,1.0854186045,1.2170837209,Solved
NgG?GGsEdEPCOTSpB`O,15,32,5,6.0854175103,1.0854175103,1.2170835021,Solved
N??rCtKOD?@bCMMCOOw,15,31,5,6.0854160848,1.0854160848,1.2170832170,Solved
NoCGG_dGqQCPaCT@iSO,15,31,5,6.0854049197,1.0854049197,1.2170809839,Solved
No??WcLGHGN?dCQQiR?,15,31,5,6.0854046009,1.0854046009,1.2170809202,Solved
Ng?_W?gCdArgO[SwB`O,15,32,5,6.0854040395,1.0854040395,1.2170808079,Solved
NoQI___@wTAcMCWROHo,15,33,5,6.0854000844,1.0854000844,1.2170800169,Solved
N?GAJaKD?wEOONaTSR?,15,32,5,6.0853999181,1.0853999181,1.2170799836,Solved
NI_C?OOHIW?\CuHwF__,15,31,5,6.0853876146,1.0853876146,1.2170775229,Solved
N??_wghKAEpISHbAwU?,15,33,5,6.0853867393,1.0853867393,1.2170773479,Solved
NHGCGSPEAChcHI_DahG,15,31,5,6.0853845582,1.0853845582,1.2170769116,Solved
NoC?@GqRcH@XI_T@iHO,15,32,5,6.0853822612,1.0853822612,1.2170764522,Solved
NGCOGEDQSSY?@DKQdSO,15,30,5,6.0853822299,1.0853822299,1.2170764460,Solved
N_Co[@ACGYcYKWOBtAG,15,32,5,6.0853750196,1.0853750196,1.2170750039,Solved
N_KOHGK_IEEQKEOHpWG,15,31,5,6.0853720893,1.0853720893,1.2170744179,Solved
N??L_oSKAFlCXOaKoi_,15,33,5,6.0853676943,1.0853676943,1.2170735389,Solved
N?CPQAAPCO_xJW[HUI?,15,31,5,6.0853619807,1.0853619807,1.2170723961,Solved
NHr?p?DCC?@jGmSIOYG,15,32,5,6.0853579750,1.0853579750,1.2170715950,Solved
NoCOGS_IaXKG`OChiEO,15,31,5,6.0853560504,1.0853560504,1.2170712101,Solved
NOO?CoDOh`DOPaDDFo?,15,29,5,6.0853516608,1.0853516608,1.2170703322,Solved
N??[CQgQ`aciShPiMW?,15,34,5,6.0853496079,1.0853496079,1.2170699216,Solved
N?GQGYBWOpeCadpB]G?,15,34,5,6.0853496021,1.0853496021,1.2170699204,Solved
N?KOQLEG[cqKWBbC{o?,15,35,5,6.0853496004,1.0853496004,1.2170699201,Solved
N?Cg?TAOSIAq[aiHUE?,15,31,5,6.0853428918,1.0853428918,1.2170685784,Solved
NgC?_Y@_qKIaJgIJEF?,15,33,5,6.0853418716,1.0853418716,1.2170683743,Solved
N@?SA?baQo?fBoR_S?w,15,30,5,6.0853403988,1.0853403988,1.2170680798,Solved
N??oaUCGhTI@UCbDSGo,15,32,5,6.0853390985,1.0853390985,1.2170678197,Solved
N[`GaE?AWLJ@Hc?XeBG,15,33,5,6.0853386887,1.0853386887,1.2170677377,Solved
Ns??OwaDaHKGC`IEhcO,15,31,5,6.0853375530,1.0853375530,1.2170675106,Solved
N?CHH`DQCCaQ`P[AtC_,15,31,5,6.0853365163,1.0853365163,1.2170673033,Solved
N??_qDKcD@@iCBISwoO,15,30,5,6.0853358539,1.0853358539,1.2170671708,Solved
N@CQcHGaF??bHKGx@Wo,15,31,5,6.0853327160,1.0853327160,1.2170665432,Solved
NcCgQP??PCCU@cCYaf?,15,29,5,6.0853312315,1.0853312315,1.2170662463,Solved
N??i@?QSDP@MEo`sW_o,15,30,5,6.0853293528,1.0853293528,1.2170658706,Solved
NCDGOCd_QcAGANWdCb_,15,31,5,6.0853291699,1.0853291699,1.2170658340,Solved
No?W__EGHRCOPPQsJA_,15,30,5,6.0853287349,1.0853287349,1.2170657470,Solved
NAQ?GOc?gbDOWo_FqI_,15,29,5,6.0853276071,1.0853276071,1.2170655214,Solved
N@o?hICOG_GHBEGhoZ?,15,29,5,6.0853270085,1.0853270085,1.2170654017,Solved
N?C@`P?@XXORTPbg]A?,15,32,5,6.0853255500,1.0853255500,1.2170651100,Solved
N@?a@QIPE?@pEEC\OwO,15,30,5,6.0853212096,1.0853212096,1.2170642419,Solved
N_KG`aB`RKHCPGCFcQo,15,33,5,6.0853211443,1.0853211443,1.2170642289,Solved
N?GoqECGgRH_SEcFSGo,15,32,5,6.0853206467,1.0853206467,1.2170641293,Solved
N?DBCP_AGjD_LS_fQQ_,15,32,5,6.0853147963,1.0853147963,1.2170629593,Solved
N??GppG_KhKODDHcWGW,15,30,5,6.0853126850,1.0853126850,1.2170625370,Solved
Ng?G_q@_AMicIdHkFE?,15,33,5,6.0853110229,1.0853110229,1.2170622046,Solved
N`GG?SYCT??lPeWDQoG,15,31,5,6.0853108067,1.0853108067,1.2170621613,Solved
NQpC`_g`A??|EE?]CoW,15,32,5,6.0853059279,1.0853059279,1.2170611856,Solved
Ns?GOHGGXKIWCYDcL?W,15,31,5,6.0853036065,1.0853036065,1.2170607213,Solved
N?Os?P?_WfDOw?CD_{G,15,28,5,6.0853008700,1.0853008700,1.2170601740,Solved
N?G_qESQM??qFAKRSGo,15,31,5,6.0852993522,1.0852993522,1.2170598704,Solved
Nh?OGYCcAEHUGsIMBDO,15,33,5,6.0852972199,1.0852972199,1.2170594440,Solved
Ni?O_q@hAG?ZAmJHDT?,15,33,5,6.0852964787,1.0852964787,1.2170592957,Solved
N?DdAaHQcgL?k??M_wg,15,31,5,6.0852948177,1.0852948177,1.2170589635,Solved
Ns??GgQF@ChOHHQQlK?,15,31,5,6.0852932059,1.0852932059,1.2170586412,Solved
N@DG?MAGICoHg_ADiKG,15,28,5,6.0852886490,1.0852886490,1.2170577298,Solved
No?OpDAJC__lU@GIhgG,15,32,5,6.0852881811,1.0852881811,1.2170576362,Solved
N?GPIAAEpbH`gDSGpgG,15,32,5,6.0852810637,1.0852810637,1.2170562127,Solved
N?G_qEobAKB@@XSCsGg,15,31,5,6.0852804495,1.0852804495,1.2170560899,Solved
NCLR@?A@WHOHCQQH`Qo,15,30,5,6.0852773829,1.0852773829,1.2170554766,Solved
N_??OoaFIcKgh_@YV?G,15,30,5,6.0852734943,1.0852734943,1.2170546989,Solved
N@G_WiO_QC`LCcRG{?o,15,31,5,6.0852648468,1.0852648468,1.2170529694,Solved
NG?GkChs?DbGHBPBR?W,15,31,5,6.0852630589,1.0852630589,1.2170526118,Solved
NG?OpAAQ@WOw@[C]Z?O,15,30,5,6.0852619877,1.0852619877,1.2170523975,Solved
NGCOH_k`ACpO?ZAsY?W,15,30,5,6.0852565835,1.0852565835,1.2170513167,Solved
N@?HI?gaQ_?VDP`YXOO,15,30,5,6.0852563593,1.0852563593,1.2170512719,Solved
Ng?CCPDR@IEYN_CmBT?,15,34,5,6.0852558062,1.0852558062,1.2170511612,Solved
NAYPJAGcE?@b?{KA_[g,15,32,5,6.0852551578,1.0852551578,1.2170510316,Solved
No?G`g_QkQ?tH_U@iDO,15,32,5,6.0852500983,1.0852500983,1.2170500197,Solved
N@a?AL?CgG_sERIiL@_,15,30,5,6.0852498636,1.0852498636,1.2170499727,Solved
NlOcGOD?ooObOMGobCg,15,32,5,6.0852481427,1.0852481427,1.2170496285,Solved
NWaQQa??wp?[MCPBcb_,15,33,5,6.0852478811,1.0852478811,1.2170495762,Solved
No?GgSWGSH_HUDWhM__,15,32,5,6.0852447028,1.0852447028,1.2170489406,Solved
N?GGaIAQdg?aKXUHSW_,15,31,5,6.0852443986,1.0852443986,1.2170488797,Solved
N??P@PESQoOXj?BcUCG,15,30,5,6.0852397111,1.0852397111,1.2170479422,Solved
N@G[AEGPE??lAeCWcQg,15,30,5,6.0852354076,1.0852354076,1.2170470815,Solved
No?W_K`IPCG`cDQgjD?,15,31,5,6.0852352746,1.0852352746,1.2170470549,Solved
N@?IPQO?wgcaPW_bx@_,15,31,5,6.0852331316,1.0852331316,1.2170466263,Solved
N?C@aHAacgCeIYZ?QGg,15,31,5,6.0852282497,1.0852282497,1.2170456499,Solved
NsK@IH?CwhH_AgGRoBo,15,33,5,6.0852236554,1.0852236554,1.2170447311,Solved
NoC?gO_Gs`ChRETWHS_,15,32,5,6.0852191487,1.0852191487,1.2170438297,Solved
NGC??WeaK_WoOqGqAaW,15,29,5,6.0852166735,1.0852166735,1.2170433347,Solved
N@G_QDCQCcAq@UeGsK_,15,31,5,6.0852166019,1.0852166019,1.2170433204,Solved
NoCG@TGPc__t@QKgm?o,15,32,5,6.0852130194,1.0852130194,1.2170426039,Solved
N?COP@Lg?McoScaPy@_,15,31,5,6.0852129702,1.0852129702,1.2170425940,Solved
N_G?wq_@WFBA`BXBMAO,15,32,5,6.0852124889,1.0852124889,1.2170424978,Solved
NG?GsogO?JoU_aLCi_o,15,31,5,6.0852099067,1.0852099067,1.2170419813,Solved
N??yQIGcb?B@CYG\SOo,15,31,5,6.0852050847,1.0852050847,1.2170410169,Solved
N@?GpIAPKOgHIGD@wWG,15,29,5,6.0852038927,1.0852038927,1.2170407785,Solved
N??PqYCOHBQAEEJ@WOW,15,30,5,6.0852032502,1.0852032502,1.2170406500,Solved
N?C?XH@_KgLADCGiwWO,15,29,5,6.0851955773,1.0851955773,1.2170391155,Solved
N??PsH@Q?XD_KUcLWP_,15,31,5,6.0851949572,1.0851949572,1.2170389914,Solved
No?OXCcKAQj?b??liKO,15,31,5,6.0851942252,1.0851942252,1.2170388450,Solved
N@?AGsg`I?b`oG@QtOG,15,29,5,6.0851888350,1.0851888350,1.2170377670,Solved
NhCOGa@`AAhUGsIi@dO,15,33,5,6.0851827281,1.0851827281,1.2170365456,Solved
N??PqIKGKAM@BEESWOW,15,30,5,6.0851826733,1.0851826733,1.2170365347,Solved
NhCCCP@Q@AcuDsDi@t?,15,34,5,6.0851781730,1.0851781730,1.2170356346,Solved
N_?W_SIKYIKOh??Jv?G,15,30,5,6.0851779747,1.0851779747,1.2170355949,Solved
NC?_?OYPR@H_CrgdOx?,15,30,5,6.0851766912,1.0851766912,1.2170353382,Solved
NG?GSPAd?HAkGfKqZ@?,15,31,5,6.0851753006,1.0851753006,1.2170350601,Solved
N??QCH_ZCs@cEWKpSOo,15,31,5,6.0851660873,1.0851660873,1.2170332175,Solved
N@?CIC\EE??jPCIat?o,15,30,5,6.0851647601,1.0851647601,1.2170329520,Solved
N@@?IaBbS_LPUGGedd?,15,33,5,6.0851641589,1.0851641589,1.2170328318,Solved
Ni?G`AH`QEBBDIIccs_,15,33,5,6.0851549891,1.0851549891,1.2170309978,Solved
Ng?KSHOS@FfGL_A[_u_,15,34,5,6.0851549430,1.0851549430,1.2170309886,Solved
N??O[B_EXeDggCS`h`O,15,32,5,6.0851549392,1.0851549392,1.2170309878,Solved
Ni??XAAbAIAYFWIJEF?,15,33,5,6.0851549344,1.0851549344,1.2170309869,Solved
No??WGHHHAIWciUEN_?,15,31,5,6.0851493235,1.0851493235,1.2170298647,Solved
N_G?HaB`RCJQXGEEbd?,15,33,5,6.0851450021,1.0851450021,1.2170290004,Solved
NcCGOKa@HAARCSQIk_o,15,30,5,6.0851397756,1.0851397756,1.2170279551,Solved
N_?WHe_AWpF?_bOfKaO,15,32,5,6.0851371308,1.0851371308,1.2170274262,Solved
N??GpCsQAKT?oWDTUB?,15,30,5,6.0851367845,1.0851367845,1.2170273569,Solved
NoCOPLKGCO?r?mSUM?o,15,32,5,6.0851361857,1.0851361857,1.2170272371,Solved
NGCOKECQGC`SKRJQY@_,15,31,5,6.0851360756,1.0851360756,1.2170272151,Solved
Nq??W_G@XDAcIPOEoWg,15,29,5,6.0851330064,1.0851330064,1.2170266013,Solved
N@?AAXCDcTQ?gOALdo_,15,29,5,6.0851326026,1.0851326026,1.2170265205,Solved
N?CP`GH_N_DaOhPcPGW,15,31,5,6.0851324541,1.0851324541,1.2170264908,Solved
N@GX?e_SM?@J@iQOoog,15,31,5,6.0851280093,1.0851280093,1.2170256019,Solved
N@??KDD`ACDIEIUcT`?,15,29,5,6.0851249443,1.0851249443,1.2170249889,Solved
NK?I?S`DGPCGoFDbOp_,15,30,5,6.0851220878,1.0851220878,1.2170244176,Solved
N@GGsPASCG_YDWWBsc_,15,31,5,6.0851186267,1.0851186267,1.2170237253,Solved
N??IHATY?iBWM?_ew@o,15,31,5,6.0851149373,1.0851149373,1.2170229875,Solved
NG?GCmGS?Lo_IdShF@_,15,31,5,6.0851026926,1.0851026926,1.2170205385,Solved
No??GORIciD_ONSpN_?,15,32,5,6.0851000044,1.0851000044,1.2170200009,Solved
N?GUGI?QYRE[eOXGuB?,15,34,5,6.0850999569,1.0850999569,1.2170199914,Solved
N`iAA?O_xJAwQHEaCaW,15,33,5,6.0850999540,1.0850999540,1.2170199908,Solved
N_GWPAB`AQIYXGCeeF?,15,33,5,6.0850999499,1.0850999499,1.2170199900,Solved
NSp?H?O_xTIWBHDQKAW,15,33,5,6.0850999485,1.0850999485,1.2170199897,Solved
N_AZ?OAC[@GCIFHRAX_,15,30,5,6.0850997861,1.0850997861,1.2170199572,Solved
N??Ggp?_pPkOHWdHZ?O,15,30,5,6.0850980003,1.0850980003,1.2170196001,Solved
N?U@A?UBCeegG[OLPOW,15,32,5,6.0850974570,1.0850974570,1.2170194914,Solved
N?C?hD_BPWIH_mbH]A?,15,32,5,6.0850971908,1.0850971908,1.2170194382,Solved
NoCOG_bPP?HPbQIcIDG,15,31,5,6.0850970917,1.0850970917,1.2170194183,Solved
N_?@__lBqGJ?`_GRv@?,15,30,5,6.0850968047,1.0850968047,1.2170193609,Solved
NiO?H?LCkEOaApLAf@_,15,32,5,6.0850927385,1.0850927385,1.2170185477,Solved
N?C@iY_o?WaeSIGRPOW,15,31,5,6.0850887962,1.0850887962,1.2170177592,Solved
NoCGiCaHC_`LSDQICgW,15,32,5,6.0850887213,1.0850887213,1.2170177443,Solved
N@QG??J_`AaISo@b[CG,15,28,5,6.0850887067,1.0850887067,1.2170177413,Solved
N@@CG__oAo?\A{bWDa_,15,30,5,6.0850874927,1.0850874927,1.2170174985,Solved
N?KaiAGBPBAkW@cEoRO,15,32,5,6.0850871393,1.0850871393,1.2170174279,Solved
N@?AYQDEC_?jOKJAsOo,15,30,5,6.0850846387,1.0850846387,1.2170169277,Solved
N??XQ?QGR?@F`peQWe?,15,30,5,6.0850831640,1.0850831640,1.2170166328,Solved
N@XO_UA_SIGPHLELKF?,15,33,5,6.0850747218,1.0850747218,1.2170149444,Solved
N?C@_gMOYGT_o_IQuB?,15,30,5,6.0850711994,1.0850711994,1.2170142399,Solved
N?G_GTDScOeHO`f?uCO,15,31,5,6.0850711834,1.0850711834,1.2170142367,Solved
N@Q?`?HOs@acB_GBwWG,15,28,5,6.0850709090,1.0850709090,1.2170141818,Solved
N`??hGSbAPCPQO?LpWG,15,29,5,6.0850691972,1.0850691972,1.2170138394,Solved
N??i`@?EWr[B`wtOTS?,15,34,5,6.0850673824,1.0850673824,1.2170134765,Solved
N]?AKOSI???^IiDUX`?,15,32,5,6.0850673811,1.0850673811,1.2170134762,Solved
NGe_a??IyhEKogBOoPg,15,33,5,6.0850673809,1.0850673809,1.2170134762,Solved
N??PI?oQGZBGeohDWP_,15,31,5,6.0850628930,1.0850628930,1.2170125786,Solved
N?OIa?b@S@owmC\AF@_,15,32,5,6.0850626144,1.0850626144,1.2170125229,Solved
NL`MAA?IOh_kAWCdcPo,15,33,5,6.0850620962,1.0850620962,1.2170124192,Solved
N??HI?gSLGBHDWasWOo,15,30,5,6.0850579504,1.0850579504,1.2170115901,Solved
N`?GkGGO@@dA_bC[g[_,15,29,5,6.0850562434,1.0850562434,1.2170112487,Solved
NoCG?`@HscHWT_IIcd_,15,32,5,6.0850561069,1.0850561069,1.2170112214,Solved
N`G_GWSE`?GJ_iQIQWG,15,30,5,6.0850557140,1.0850557140,1.2170111428,Solved
N@?ACxCEHKdSR?cBsQO,15,32,5,6.0850495667,1.0850495667,1.2170099133,Solved
N_GX_KWOIAB@HE_hsI_,15,31,5,6.0850487809,1.0850487809,1.2170097562,Solved
Nh?WGQA`QEIKGdIMBDO,15,33,5,6.0850484753,1.0850484753,1.2170096951,Solved
NoCOWOOGyJGgGhIBIAW,15,32,5,6.0850482812,1.0850482812,1.2170096562,Solved
N@G?kDOQCGcmAYW_r_G,15,31,5,6.0850477979,1.0850477979,1.2170095596,Solved
NoCOW_dOp_D?`DOrHDO,15,31,5,6.0850472476,1.0850472476,1.2170094495,Solved
N@?IGE`PGqsPUHeS[g?,15,34,5,6.0850469422,1.0850469422,1.2170093884,Solved
N??HHQoDQPi_U__rSAo,15,32,5,6.0850466165,1.0850466165,1.2170093233,Solved
NC_?WhCGJG@JChIOiQG,15,30,5,6.0850455429,1.0850455429,1.2170091086,Solved
NG_@gXOA?Hq@GTOTOSW,15,29,5,6.0850454075,1.0850454075,1.2170090815,Solved
N??aY_gcG`@jM?_qw`O,15,31,5,6.0850432413,1.0850432413,1.2170086483,Solved
N@GX?b?@wVGgc`QCs@g,15,32,5,6.0850364861,1.0850364861,1.2170072972,Solved
Ng?WOM@_aaISIFHMFE?,15,33,5,6.0850364836,1.0850364836,1.2170072967,Solved
NGCOSEKS?DpAKQP`ch_,15,31,5,6.0850362296,1.0850362296,1.2170072459,Solved
NG?GkCis?BbGHBPBR?W,15,31,5,6.0850362212,1.0850362212,1.2170072442,Solved
N@@?`OW`MO?xGHOspoO,15,30,5,6.0850293695,1.0850293695,1.2170058739,Solved
Ns??PCWHiYK?D`F@GKW,15,31,5,6.0850293046,1.0850293046,1.2170058609,Solved
NA_`@O@DO|SEPpQkQs?,15,34,5,6.0850235737,1.0850235737,1.2170047147,Solved
N_?[T@DXBO@ICjCuES_,15,34,5,6.0850218064,1.0850218064,1.2170043613,Solved
N??HPH?E]CAd_wT?t?g,15,30,5,6.0850210823,1.0850210823,1.2170042165,Solved
NDQ@GX_SCO?^GUFGWOW,15,32,5,6.0850192860,1.0850192860,1.2170038572,Solved
N`GX?KY_IACBAEP`qGo,15,31,5,6.0850190824,1.0850190824,1.2170038165,Solved
NcOPHQ?EgJ@c_p[AkB_,15,33,5,6.0850157468,1.0850157468,1.2170031494,Solved
N??HpQCs?iCaSWOjP@o,15,31,5,6.0850143481,1.0850143481,1.2170028696,Solved
Ng?Goi@_QOgqKJHiFE?,15,33,5,6.0850121661,1.0850121661,1.2170024332,Solved
NQQPUA??yDBCMC@Rcb_,15,33,5,6.0850116978,1.0850116978,1.2170023396,Solved
NoCGhCcQCOAFGePPiL?,15,32,5,6.0850103290,1.0850103290,1.2170020658,Solved
NiCO`AB`AG?ZAuJHDF?,15,33,5,6.0850101681,1.0850101681,1.2170020336,Solved
NK@?o_g@WY?[b@GewB_,15,31,5,6.0850056345,1.0850056345,1.2170011269,Solved
NG?GkQCe@CgOAJKXIgO,15,30,5,6.0850042243,1.0850042243,1.2170008449,Solved
NPpRC?BCOWORBKGQiCg,15,32,5,6.0850031297,1.0850031297,1.2170006259,Solved
N??GpPCHaOqKw?DAo[G,15,29,5,6.0849988301,1.0849988301,1.2169997660,Solved
NoDP[Q?CJ?AL@UIGgQg,15,32,5,6.0849986536,1.0849986536,1.2169997307,Solved
N?LCKQOSB?@RCqHXCeO,15,31,5,6.0849977616,1.0849977616,1.2169995523,Solved
N??PSQAU@_@DPYHTWo_,15,30,5,6.0849956267,1.0849956267,1.2169991253,Solved
No??GORU`IGPdOIHn_?,15,31,5,6.0849946484,1.0849946484,1.2169989297,Solved
Ni?GpEC_QG`LDDGifE?,15,33,5,6.0849934777,1.0849934777,1.2169986955,Solved
NoC?O_hLAEGwd_JAGEW,15,31,5,6.0849932380,1.0849932380,1.2169986476,Solved
NIAG`GWIaG?NAqc@cTG,15,31,5,6.0849927331,1.0849927331,1.2169985466,Solved
NoCGaOeHcS?JT@GQiCg,15,32,5,6.0849886715,1.0849886715,1.2169977343,Solved
N@?PCTCB_KJ@iISUSE_,15,32,5,6.0849876604,1.0849876604,1.2169975321,Solved
N??OpXAGMCS_BEUDQKO,15,30,5,6.0849874234,1.0849874234,1.2169974847,Solved
N??OXokKa@ohU@gawM?,15,33,5,6.0849869072,1.0849869072,1.2169973814,Solved
NK???PD_p[AWHDEgx__,15,30,5,6.0849866463,1.0849866463,1.2169973293,Solved
Nra?a?_@wVAcApHAhAg,15,33,5,6.0849828267,1.0849828267,1.2169965653,Solved
N?CcCI_Qy`@pIqTgMG_,15,34,5,6.0849802690,1.0849802690,1.2169960538,Solved
N_GOWY_?wdBA_RXBMAO,15,32,5,6.0849797507,1.0849797507,1.2169959501,Solved
N`dD?H?BhRAKSO@bsAo,15,33,5,6.0849740014,1.0849740014,1.2169948003,Solved
N@??qH?DKXD_IS_xWOo,15,30,5,6.0849720922,1.0849720922,1.2169944184,Solved
N_CggOGOkAEDKEPPs[?,15,31,5,6.0849662501,1.0849662501,1.2169932500,Solved
No?W?OfGPOIPcQPcjQ?,15,31,5,6.0849656607,1.0849656607,1.2169931321,Solved
N??[DAOHiJDPSTYgJW?,15,34,5,6.0849613070,1.0849613070,1.2169922614,Solved
Ni??GSPGkCSgRIEFF`?,15,32,5,6.0849583470,1.0849583470,1.2169916694,Solved
N@??IGYFEGGQIa_XtG_,15,30,5,6.0849564829,1.0849564829,1.2169912966,Solved
N@COGY_GQFHUX?cEpQO,15,32,5,6.0849556291,1.0849556291,1.2169911258,Solved
No??GORGsiHBHHU_n_?,15,32,5,6.0849504410,1.0849504410,1.2169900882,Solved
NG??WeDM?Gb_UIoRSP_,15,31,5,6.0849490470,1.0849490470,1.2169898094,Solved
NGE?gWKcA`PPG\GuG]?,15,33,5,6.0849476264,1.0849476264,1.2169895253,Solved
N?DI@a_@OTc@Cl`pXA_,15,31,5,6.0849462408,1.0849462408,1.2169892482,Solved
Ni?G`GXIc@P?OrDFCp_,15,32,5,6.0849431874,1.0849431874,1.2169886375,Solved
Ng?CK`CV@Ad[JOCibT?,15,34,5,6.0849425237,1.0849425237,1.2169885047,Solved
N`?@AGYECW?Z`HPcDGW,15,30,5,6.0849415968,1.0849415968,1.2169883194,Solved
N?CiCC@AhaoaQJKhYc?,15,32,5,6.0849337491,1.0849337491,1.2169867498,Solved
N?CPSR?@hXEIObXOQAW,15,32,5,6.0849326114,1.0849326114,1.2169865223,Solved
N`CG@A@`qUIATgIhCd_,15,33,5,6.0849294046,1.0849294046,1.2169858809,Solved
Ns??P?eR?mK?CdFPHKO,15,31,5,6.0849290926,1.0849290926,1.2169858185,Solved
Nh??oY@fAAGoGNHiBD_,15,33,5,6.0849259763,1.0849259763,1.2169851953,Solved
N@?_rP?@_XAJ`heK[B?,15,32,5,6.0849254963,1.0849254963,1.2169850993,Solved
NG??g_lIcIQ?@TQbZ?O,15,30,5,6.0849253007,1.0849253007,1.2169850601,Solved
N@G?GOPdQTSSXOc_h_g,15,31,5,6.0849235564,1.0849235564,1.2169847113,Solved
N?M?iQPWbGX?k??q_eg,15,31,5,6.0849225213,1.0849225213,1.2169845043,Solved
