g6,edges,alpha,theta,gap,ratio,theta_ub,status
M?AA@BOi?sAwTSJg?,26,5,5.9389942116,0.9389942116,1.1877988423,6.01687015,Solved
M?AAD?Ws@gTOROAs?,24,5,5.9389931753,0.9389931753,1.1877986351,6.01651108,Solved
M?AA@AWT@cHHF_as?,25,5,5.9389794310,0.9389794310,1.1877958862,6.00843302,Solved
M?AAD?oU?k@[N_QY?,26,5,5.9389421173,0.9389421173,1.1877884235,6.00054523,Solved
M?AAD@oTCsTODoBw?,27,5,5.9389409671,0.9389409671,1.1877881934,6.01241294,Solved
M?AA@?WuBgIgaqi`?,27,5,5.9389390248,0.9389390248,1.1877878050,6.00252164,Solved
M?AAD?WXF_UOROEs?,26,5,5.9388971136,0.9388971136,1.1877794227,6.01709617,Solved
M?AAD?oTBoBoBgic?,26,5,5.9388913209,0.9388913209,1.1877782642,6.02443388,Solved
M?AADBOF@c@sy?QQ?,25,5,5.9388872024,0.9388872024,1.1877774405,6.00219419,Solved
M?AAD?oq?wEoAwRG?,24,5,5.9388867749,0.9388867749,1.1877773550,6.01172206,Solved
M?AAD?oeAg@TJ_Do?,24,5,5.9388788206,0.9388788206,1.1877757641,6.01038254,Solved
M?AAD@oTCsTOBWFo?,27,5,5.9388487146,0.9388487146,1.1877697429,6.00981244,Solved
M?AA@AOu@wBgYGDo_,26,5,5.9388486214,0.9388486214,1.1877697243,6.01612190,Solved
M?AAD@oUOyV?Bgm_?,28,5,5.9388460287,0.9388460287,1.1877692057,6.00694391,Solved
M?AAD?sY?sL_agDS_,26,5,5.9388259401,0.9388259401,1.1877651880,6.02119784,Solved
M?AA@BOi@c@sUOFo?,25,5,5.9388056454,0.9388056454,1.1877611291,6.01213447,Solved
M?AA@BOmDSJ_BoTQ?,27,5,5.9388012358,0.9388012358,1.1877602472,6.01263997,Solved
M?AAD@Oi@sM_AwCs?,25,5,5.9387785132,0.9387785132,1.1877557026,6.00622528,Solved
M?AADb_R@oBoBwkc?,28,5,5.9387475035,0.9387475035,1.1877495007,6.04630370,Solved
M?AA@aHw@oBOBs\G?,26,5,5.9387453005,0.9387453005,1.1877490601,6.00280494,Solved
M?AA@BOR?\N?coFo?,26,5,5.9387328619,0.9387328619,1.1877465724,6.00472739,Solved
M?AAD?oT@w@we_ak?,26,5,5.9387277914,0.9387277914,1.1877455583,6.03616156,Solved
M?AADAoYAXRODoFo?,27,5,5.9387010927,0.9387010927,1.1877402185,6.00114902,Solved
M?AA@_gs@Kl_e_cg?,25,5,5.9386989460,0.9386989460,1.1877397892,6.00588982,Solved
M?AA@AOU@gPOBWFo?,23,5,5.9386865910,0.9386865910,1.1877373182,6.00101387,Solved
M?AAD@OL@s@kVOk`?,27,5,5.9386831552,0.9386831552,1.1877366310,6.01211710,Solved
M?AA@BOVBgROaoBw?,27,5,5.9386697745,0.9386697745,1.1877339549,6.02057230,Solved
M?AA@aHw?wZ?KgBs?,26,5,5.9386557704,0.9386557704,1.1877311541,6.00114911,Solved
M?AAD?oU@[EoAwQX?,26,5,5.9386557064,0.9386557064,1.1877311413,6.00490265,Solved
M?AAD?oNBg@wage_?,26,5,5.9386541668,0.9386541668,1.1877308334,6.02497007,Solved
M?AADBOIdo@[UOFo?,27,5,5.9386463708,0.9386463708,1.1877292742,6.03493302,Solved
M?AA@AW[?{FOBsuO?,27,5,5.9386451105,0.9386451105,1.1877290221,6.00172569,Solved
M?AAD?oUCTHKM_^??,26,5,5.9386399450,0.9386399450,1.1877279890,6.01994353,Solved
M?AA@BOi?[F_uOTS?,26,5,5.9386337277,0.9386337277,1.1877267455,6.00384838,Solved
M?AAD?wXCcBIBoRA?,25,5,5.9386130981,0.9386130981,1.1877226196,6.01057831,Solved
M?AAD@oTDoTOEoBw?,27,5,5.9386113254,0.9386113254,1.1877222651,6.01407262,Solved
M?AADAoX@wBIROm_?,27,5,5.9386031387,0.9386031387,1.1877206277,6.02631126,Solved
M?AA@_gs@Kl_e_ch?,26,5,5.9385844211,0.9385844211,1.1877168842,6.01009189,Solved
M?AA@_gs@Kl_cgm_?,26,5,5.9385660150,0.9385660150,1.1877132030,6.02342847,Solved
M?AA@AWTBoUOROas?,26,5,5.9385636102,0.9385636102,1.1877127220,6.01503668,Solved
M?AAD?oTDoPSBoVO?,26,5,5.9385584170,0.9385584170,1.1877116834,6.02381243,Solved
M?AADBOMDS@sTO^??,27,5,5.9385584145,0.9385584145,1.1877116829,6.03612522,Solved
M?AAD?oUAR@[N_La?,27,5,5.9385443061,0.9385443061,1.1877088612,6.00626664,Solved
M?AEB?oE@WKaeOBw?,25,5,5.9385415058,0.9385415058,1.1877083012,6.00042445,Solved
M?AAD?oq?mJG\?Aw_,26,5,5.9385320417,0.9385320417,1.1877064083,6.00686425,Solved
M?AA@AW[?{UOROAs?,25,5,5.9385229396,0.9385229396,1.1877045879,6.00194000,Solved
M?AAD@OXDoFODoA{?,26,5,5.9385038993,0.9385038993,1.1877007799,6.00675339,Solved
M?AA@_gs@Kic^?i`?,27,5,5.9384964739,0.9384964739,1.1876992948,6.01656543,Solved
M?AADAoX?s@Yu?RW?,26,5,5.9384880554,0.9384880554,1.1876976111,6.01295200,Solved
M?AAD@OM@KJ_Awig?,25,5,5.9384849693,0.9384849693,1.1876969939,6.01825194,Solved
M?AAD?Ws?kDOVOHk?,25,5,5.9384815547,0.9384815547,1.1876963109,6.00199468,Solved
M?AA@BOi?wFOBwTS?,26,5,5.9384812608,0.9384812608,1.1876962522,6.01580801,Solved
M?AAD?WHJgV?SSAu?,26,5,5.9384792493,0.9384792493,1.1876958499,6.00301053,Solved
M?AAD?oqMoHgN?Lc?,27,5,5.9384679338,0.9384679338,1.1876935868,6.03285773,Solved
M?AA@aHiBGBODk}??,26,5,5.9384666339,0.9384666339,1.1876933268,6.00708780,Solved
M?AAD?wX?kPQTOEs?,26,5,5.9384644404,0.9384644404,1.1876928881,6.01951770,Solved
M?AA@BOJCs\?Docs?,26,5,5.9384504122,0.9384504122,1.1876900824,6.00143891,Solved
M?AA@aHw?kz?\?Fc?,27,5,5.9384395880,0.9384395880,1.1876879176,6.01158623,Solved
M?AA@aHw@SAoTGBs?,25,5,5.9384313805,0.9384313805,1.1876862761,6.00913907,Solved
M?AA@agXCc@has{@?,27,5,5.9384269856,0.9384269856,1.1876853971,6.00861333,Solved
M?AAD?oTBoTORGBw?,26,5,5.9384226662,0.9384226662,1.1876845332,6.01035463,Solved
M?AAD?oTBoFOagRW?,26,5,5.9384155284,0.9384155284,1.1876831057,6.01725723,Solved
M?AAD?oeAq@kHcN??,25,5,5.9384059771,0.9384059771,1.1876811954,6.02673084,Solved
M?AA@agX?kBoqAas?,26,5,5.9383679927,0.9383679927,1.1876735985,6.00722801,Solved
M?AAD?oU?kHgm_qI?,26,5,5.9383475568,0.9383475568,1.1876695114,6.00205383,Solved
M?AAD?w[?UigN_i`?,28,5,5.9383434452,0.9383434452,1.1876686890,6.02397667,Solved
M?AAD?Ws@HeoBoea?,26,5,5.9383419950,0.9383419950,1.1876683990,6.00697207,Solved
M?AADBOLAq@wHiVO?,28,5,5.9383419744,0.9383419744,1.1876683949,6.01666152,Solved
M?AAD@oIag@km_Fo?,27,5,5.9383233488,0.9383233488,1.1876646698,6.01926764,Solved
M?AAD@OLBoDoBwig?,27,5,5.9383232350,0.9383232350,1.1876646470,6.02881044,Solved
M?AAD?oFEoXCL_Bw?,26,5,5.9382943874,0.9382943874,1.1876588775,6.00221382,Solved
M?AAD@OMAwUOBwFo?,27,5,5.9382916910,0.9382916910,1.1876583382,6.03464985,Solved
M?AAD@OyBgDoBgDs?,27,5,5.9382734482,0.9382734482,1.1876546896,6.01985151,Solved
M?AAD?oTBoBWAwic?,26,5,5.9382722995,0.9382722995,1.1876544599,6.02046010,Solved
M?AADBOm?VBgV?m_?,28,5,5.9382651659,0.9382651659,1.1876530332,6.01403197,Solved
M?AA@BOi?kJGM_Bw?,25,5,5.9382572317,0.9382572317,1.1876514463,6.00500076,Solved
M?AADBOI`wM_AwTS?,27,5,5.9382510029,0.9382510029,1.1876502006,6.02617917,Solved
M?AAD?w[AwAwi_BS?,26,5,5.9382280148,0.9382280148,1.1876456030,6.00613941,Solved
M?AA@aHwBGAo}?Fc?,26,5,5.9382256725,0.9382256725,1.1876451345,6.00685413,Solved
M?AAD@oIagHgBw}??,27,5,5.9382175657,0.9382175657,1.1876435131,6.01953073,Solved
M?AA@AW[?Uj_i_TO_,26,5,5.9381949490,0.9381949490,1.1876389898,6.01623887,Solved
M?AAD@WKaQ`w^?{@?,28,5,5.9381917306,0.9381917306,1.1876383461,6.01557735,Solved
M?AADBOY@SAhV?Fo?,26,5,5.9381897054,0.9381897054,1.1876379411,6.01515698,Solved
M?AA@_gaRGAU{?m_?,25,5,5.9381891202,0.9381891202,1.1876378240,6.00606286,Solved
M?AA@BOiAwIgJgm_?,27,5,5.9381841199,0.9381841199,1.1876368240,6.01542695,Solved
M?AAD?wT@[@wic{@?,28,5,5.9381719061,0.9381719061,1.1876343812,6.03421905,Solved
M?AAD@oTDoTOFoBw?,28,5,5.9381716023,0.9381716023,1.1876343205,6.02352419,Solved
M?AA@BOi?wEoTODs?,25,5,5.9381696901,0.9381696901,1.1876339380,6.01875780,Solved
M?AAD?oU?\HKM_L`?,26,5,5.9381567805,0.9381567805,1.1876313561,6.00184109,Solved
M?AAD?sXDoROFoA{?,28,5,5.9381559276,0.9381559276,1.1876311855,6.03206735,Solved
M?AAD?wX?eeoTOac_,27,5,5.9381517082,0.9381517082,1.1876303416,6.00769535,Solved
M?AA@agwAg@oaqDk?,26,5,5.9381213058,0.9381213058,1.1876242612,6.01342362,Solved
M?AAD?oTBoFOBWak?,26,5,5.9380995932,0.9380995932,1.1876199186,6.01892092,Solved
M?AAD?oq?kL_FORW?,25,5,5.9380957174,0.9380957174,1.1876191435,6.03768056,Solved
M?AEB?Wk@WKceOBs?,26,5,5.9380888887,0.9380888887,1.1876177777,6.02237242,Solved
M?AAD@oT?s@kac^??,26,5,5.9380884972,0.9380884972,1.1876176994,6.03925281,Solved
M?AA@BORBoUOcsJg?,27,5,5.9380763070,0.9380763070,1.1876152614,6.00025260,Solved
M?AAD@Oy@[FOUOHg_,27,5,5.9380718394,0.9380718394,1.1876143679,6.01793140,Solved
M?AAD@OmDSM_ROAx?,27,5,5.9380657696,0.9380657696,1.1876131539,6.02360279,Solved
M?AA@BOLFORGF_Dq?,26,5,5.9380619122,0.9380619122,1.1876123824,6.01244372,Solved
M?AAD?oT@w@wagm_?,26,5,5.9380500958,0.9380500958,1.1876100192,6.02433476,Solved
M?AAD?oNBg@wagm_?,27,5,5.9380499401,0.9380499401,1.1876099880,6.01358770,Solved
M?AA@BOi?ZXGJ_m_?,26,5,5.9380407794,0.9380407794,1.1876081559,6.03031471,Solved
M?AAD@oBdS\?VOTQ?,28,5,5.9380205441,0.9380205441,1.1876041088,6.02525755,Solved
M?AAD@OM@kJ_agBW?,25,5,5.9380159542,0.9380159542,1.1876031908,6.00454651,Solved
M?AAD@OLDPN?BoJg?,26,5,5.9380093595,0.9380093595,1.1876018719,6.02476001,Solved
M?AA@aHwAgF?iaDk?,26,5,5.9380027777,0.9380027777,1.1876005555,6.00857422,Solved
M?AAD@OJ@sM_BWcc_,26,5,5.9379924862,0.9379924862,1.1875984972,6.01375511,Solved
M?AA@BODbgQWJgeo?,27,5,5.9379911385,0.9379911385,1.1875982277,6.00443187,Solved
M?AADAoYAXAwFom_?,28,5,5.9379890726,0.9379890726,1.1875978145,6.00421500,Solved
M?AAD?WXCc}?BoUO?,25,5,5.9379786783,0.9379786783,1.1875957357,6.00429685,Solved
M?AEB?WLCQn?HgFO?,26,5,5.9379768321,0.9379768321,1.1875953664,6.01757626,Solved
M?AAD?WXCc|?DoVO?,26,5,5.9379690665,0.9379690665,1.1875938133,6.02461295,Solved
M?AA@_gw?wUOTGAs_,25,5,5.9379642343,0.9379642343,1.1875928469,6.00099667,Solved
M?AAD@OL@sAwig}??,27,5,5.9379627619,0.9379627619,1.1875925524,6.02521429,Solved
M?AA@AOq@wDoROBw?,25,5,5.9379567221,0.9379567221,1.1875913444,6.02295657,Solved
M?AA@aHY@KY@\?Bp?,26,5,5.9379489606,0.9379489606,1.1875897921,6.02749601,Solved
M?AA@BOL@[@wm?as?,26,5,5.9379393085,0.9379393085,1.1875878617,6.01115120,Solved
M?AAD?oT@w@wakm_?,27,5,5.9379129906,0.9379129906,1.1875825981,6.03208379,Solved
M?AAD@oT?sL_Awic?,26,5,5.9379097834,0.9379097834,1.1875819567,6.01264594,Solved
M?AAD?sX@sAwA{m_?,28,5,5.9379074803,0.9379074803,1.1875814961,6.02273330,Solved
M?AA@BORBoROcsJg?,27,5,5.9378877448,0.9378877448,1.1875775490,6.01646041,Solved
M?AAD@oT?sTOVOA{?,27,5,5.9378872422,0.9378872422,1.1875774484,6.04074860,Solved
M?AAD?w[CSJ_EoBs?,26,5,5.9378810158,0.9378810158,1.1875762032,6.03648583,Solved
M?AAD?Ws@SBoHgVO?,25,5,5.9378796227,0.9378796227,1.1875759245,6.01134951,Solved
M?AA@aHw?[Aq\?}??,26,5,5.9378784314,0.9378784314,1.1875756863,6.03116805,Solved
M?AA@BOi?VFOTOUO?,25,5,5.9378491779,0.9378491779,1.1875698356,6.00814045,Solved
M?AAD?oTDoPSBoN_?,26,5,5.9378407891,0.9378407891,1.1875681578,6.00446384,Solved
M?AAD@OX@TUOBWN_?,26,5,5.9378347256,0.9378347256,1.1875669451,6.01141942,Solved
M?AADAoYAXROFOFo?,27,5,5.9378222731,0.9378222731,1.1875644546,6.00439404,Solved
M?AAD?cUCsUOQWFo?,26,5,5.9378119007,0.9378119007,1.1875623801,6.01136283,Solved
M?AADAoYAXROF_Fo?,27,5,5.9378070176,0.9378070176,1.1875614035,6.02209143,Solved
M?AADAoYAXROEoFo?,27,5,5.9378070163,0.9378070163,1.1875614033,6.01901627,Solved
M?AA@agwAg@We_Dk?,25,5,5.9377604228,0.9377604228,1.1875520846,6.02818454,Solved
M?AAD?w[CS@iTON_?,26,5,5.9377506927,0.9377506927,1.1875501385,6.03414793,Solved
M?AAD?cmBgXCROk__,27,5,5.9377477929,0.9377477929,1.1875495586,6.01482806,Solved
M?AA@BOmCeBWBwJI?,28,5,5.9377469367,0.9377469367,1.1875493873,6.00010135,Solved
M?AAD@WuDcBoBoHk?,28,5,5.9377183034,0.9377183034,1.1875436607,6.00343295,Solved
M?AAD@oI_wZ?ROBw?,26,5,5.9377163939,0.9377163939,1.1875432788,6.01880339,Solved
M?AA@BOi?[IaM_VO?,25,5,5.9377145197,0.9377145197,1.1875429039,6.01441387,Solved
M?AEB?Wk@WEoPKCq_,26,5,5.9377134519,0.9377134519,1.1875426904,6.01465674,Solved
M?AAD?w[AWUOBoCq?,25,5,5.9376937199,0.9376937199,1.1875387440,6.01327211,Solved
M?AAD@OX?s\?Doig?,25,5,5.9376869419,0.9376869419,1.1875373884,6.00023113,Solved
M?AAD?oU@kFOBwQY?,27,5,5.9376843741,0.9376843741,1.1875368748,6.00164248,Solved
M?AAD?WXCc}?ROFo?,26,5,5.9376781939,0.9376781939,1.1875356388,6.03157077,Solved
M?AAD@OXDoROAwDo?,25,5,5.9376596105,0.9376596105,1.1875319221,6.01619013,Solved
M?AA@BOZBgBoEocs?,27,5,5.9376545454,0.9376545454,1.1875309091,6.02742045,Solved
M?AAD@oIaWV?BoTS?,26,5,5.9376532792,0.9376532792,1.1875306558,6.02374846,Solved
M?AAD@OICcK`BoEp?,24,5,5.9376342178,0.9376342178,1.1875268436,6.00229111,Solved
M?AAD@OX@oROBWJg?,25,5,5.9376258836,0.9376258836,1.1875251767,6.01680501,Solved
M?AAD?wTCsBgy?Do_,27,5,5.9376212652,0.9376212652,1.1875242530,6.03315061,Solved
M?AA@BOi@c@oTODs?,24,5,5.9376118801,0.9376118801,1.1875223760,6.01251715,Solved
M?AADBOF@c@sQQ}??,26,5,5.9376076618,0.9376076618,1.1875215324,6.03278987,Solved
M?AA@aHiEoFODgTK?,27,5,5.9375997621,0.9375997621,1.1875199524,6.03236093,Solved
M?AA@AWs@S@yTQeo?,27,5,5.9375706191,0.9375706191,1.1875141238,6.00625714,Solved
M?AA@_wwAgPOBoFc?,25,5,5.9375683060,0.9375683060,1.1875136612,6.00704828,Solved
M?AA@BOBjgIgm?i`?,27,5,5.9375503116,0.9375503116,1.1875100623,6.00350421,Solved
M?AA@agRDCf_qODg_,27,5,5.9375399860,0.9375399860,1.1875079972,6.03343047,Solved
M?AEB?cuBg@waWN_?,28,5,5.9375386033,0.9375386033,1.1875077207,6.04153935,Solved
M?AAD?w[CSAwV?Bc?,25,5,5.9375317616,0.9375317616,1.1875063523,6.02530413,Solved
M?AEB?oDFORGFoa[?,27,5,5.9375308812,0.9375308812,1.1875061762,6.02220618,Solved
M?AAD@OM?]J_iGHg?,25,5,5.9375307829,0.9375307829,1.1875061566,6.03408995,Solved
M?AEB?We@HM_BoM_?,25,5,5.9375307824,0.9375307824,1.1875061565,6.00173686,Solved
M?AEB?WHKom_BoM_?,26,5,5.9375307764,0.9375307764,1.1875061553,6.00778269,Solved
M?AAD?oq?ZJGDc\??,25,5,5.9375307750,0.9375307750,1.1875061550,6.02356790,Solved
M?AAD?oq?k@kUO\??,24,5,5.9375307748,0.9375307748,1.1875061550,6.01197193,Solved
M?AAD?oZBgHKBwL`?,28,5,5.9375305595,0.9375305595,1.1875061119,6.00505966,Solved
M?AA@AOu?{FOBWVO?,26,5,5.9375178934,0.9375178934,1.1875035787,6.04038947,Solved
M?AA@BOi@cDoUORQ?,25,5,5.9375112391,0.9375112391,1.1875022478,6.00005362,Solved
M?AAD@OX@wFOBwak?,27,5,5.9375108677,0.9375108677,1.1875021735,6.01106535,Solved
M?AEB?W\Aw@weOXG_,28,5,5.9375058153,0.9375058153,1.1875011631,6.01560596,Solved
M?AAD?wXCcH`BoEs?,26,5,5.9374975925,0.9374975925,1.1874995185,6.04220848,Solved
M?AA@_gw?w@Ym_TH?,26,5,5.9374940131,0.9374940131,1.1874988026,6.00357852,Solved
M?AA@agX?sPI}?Dh?,27,5,5.9374937806,0.9374937806,1.1874987561,6.01329128,Solved
M?AEB?WHJoEoaSFO?,26,5,5.9374912044,0.9374912044,1.1874982409,6.04013559,Solved
M?AAD?WX@c]?DoQQ?,24,5,5.9374907968,0.9374907968,1.1874981594,6.00192149,Solved
M?AA@AOFBgRWBwN_?,27,5,5.9374849595,0.9374849595,1.1874969919,6.00169976,Solved
M?AA@_gaRGQODkN_?,25,5,5.9374744967,0.9374744967,1.1874948993,6.00161657,Solved
M?AEB?WHJoEoaSFo?,27,5,5.9374676939,0.9374676939,1.1874935388,6.04453637,Solved
M?AAD@Oy@wBoigDs?,28,5,5.9374587220,0.9374587220,1.1874917444,6.02042164,Solved
M?AAD@OMBWTCF_Cr?,26,5,5.9374485599,0.9374485599,1.1874897120,6.00183565,Solved
M?AAD?oeBGJGBWai?,25,5,5.9374485223,0.9374485223,1.1874897045,6.02239417,Solved
M?AA@aHY?kKck_e`?,26,5,5.9374452085,0.9374452085,1.1874890417,6.00508911,Solved
M?AA@_ge?wXGDgGF_,25,5,5.9374376281,0.9374376281,1.1874875256,6.00073046,Solved
M?AE@`HKh[N?u?RS?,29,5,5.9374372946,0.9374372946,1.1874874589,6.00352973,Solved
M?AEB?W[@WRGFoXH?,27,5,5.9374357132,0.9374357132,1.1874871426,6.00954333,Solved
M?AA@aHY?kROm_XH?,27,5,5.9374293712,0.9374293712,1.1874858742,6.00811528,Solved
M?AA@AWs@WpW\?m_?,26,5,5.9374196051,0.9374196051,1.1874839210,6.00748413,Solved
M?AAD?oT@sBoagRW?,26,5,5.9374149933,0.9374149933,1.1874829987,6.00300298,Solved
M?AA@_gaRGQPF_Dk?,25,5,5.9373542641,0.9373542641,1.1874708528,6.00221669,Solved
M?AAD@OM@KHHk_Bw?,25,5,5.9373535014,0.9373535014,1.1874707003,6.01844414,Solved
M?AAD?Ws@KUOTOBs?,25,5,5.9373511569,0.9373511569,1.1874702314,6.02702988,Solved
M?AAD?WLF_TOBoTP?,26,5,5.9373500104,0.9373500104,1.1874700021,6.02470114,Solved
M?AAD?Ws@SBoHkVO?,26,5,5.9373437869,0.9373437869,1.1874687574,6.02163398,Solved
M?AAD?W[@kUOBoQR?,26,5,5.9373391613,0.9373391613,1.1874678323,6.01777302,Solved
M?AADAoY?kBgm_RW?,27,5,5.9373318411,0.9373318411,1.1874663682,6.02755927,Solved
M?AAD?oq?kHcJ_Bw?,25,5,5.9373120959,0.9373120959,1.1874624192,6.03338613,Solved
M?AA@agwAg@Xe_Dk?,26,5,5.9373051814,0.9373051814,1.1874610363,6.04268796,Solved
M?AAD@WKbW]?BoRS?,27,5,5.9372947274,0.9372947274,1.1874589455,6.03263025,Solved
M?AA@BOZ?{BW^?cs?,28,5,5.9372906147,0.9372906147,1.1874581229,6.03594554,Solved
M?AAD@OX@wFOA{ig?,27,5,5.9372878889,0.9372878889,1.1874575778,6.01927541,Solved
M?AAD?W[@wUOAsXG_,26,5,5.9372824303,0.9372824303,1.1874564861,6.01547162,Solved
M?AA@agX?kBoyAas?,27,5,5.9372818939,0.9372818939,1.1874563788,6.00409494,Solved
M?AAD?oeAg@wJ_ai?,25,5,5.9372782404,0.9372782404,1.1874556481,6.00802275,Solved
M?AA@AW[?]J_i_TO_,26,5,5.9372737888,0.9372737888,1.1874547578,6.01143994,Solved
M?AAD?wXCc@YF_ZA?,26,5,5.9372723126,0.9372723126,1.1874544625,6.03469376,Solved
M?AA@agY?[M_aoDc?,25,5,5.9372719780,0.9372719780,1.1874543956,6.00308943,Solved
M?AAD@Oy@[BoigDs?,28,5,5.9372465180,0.9372465180,1.1874493036,6.03060665,Solved
M?AA@BORDOJGcsDq?,26,5,5.9372415875,0.9372415875,1.1874483175,6.00310842,Solved
M?AADAoFFOFOVODq?,28,5,5.9372374034,0.9372374034,1.1874474807,6.03020271,Solved
M?AEB?WLBH\?aSCb_,27,5,5.9372330975,0.9372330975,1.1874466195,6.01192268,Solved
M?AA@aHX@s\?Dgcc?,26,5,5.9372303624,0.9372303624,1.1874460725,6.00558115,Solved
M?AAD?oeAg@wN_ai?,26,5,5.9372290865,0.9372290865,1.1874458173,6.01096740,Solved
M?AADBO]AiF_JgIi?,29,5,5.9372019597,0.9372019597,1.1874403919,6.02163299,Solved
M?AA@aHY?sKc}?Dk?,27,5,5.9371834646,0.9371834646,1.1874366929,6.00951548,Solved
M?AADAoYAXBWF_m_?,27,5,5.9371679302,0.9371679302,1.1874335860,6.00873365,Solved
M?AAD?WHN_ROBoN_?,26,5,5.9371612667,0.9371612667,1.1874322533,6.00024154,Solved
M?AA@BOLBoBoqOBw?,26,5,5.9371611472,0.9371611472,1.1874322294,6.03501524,Solved
M?AA@BOi@kFOTOqQ?,26,5,5.9371588423,0.9371588423,1.1874317685,6.00120427,Solved
M?AA@BOm?yFOBwVO?,28,5,5.9371581961,0.9371581961,1.1874316392,6.00404815,Solved
M?AADBOY@c@wF_RQ?,26,5,5.9371526405,0.9371526405,1.1874305281,6.02786759,Solved
M?AA@bGk?UCsTAe_?,25,5,5.9371300326,0.9371300326,1.1874260065,6.00071218,Solved
M?AAD?oTDoDoBoak?,26,5,5.9371209655,0.9371209655,1.1874241931,6.01834979,Solved
M?AAD@oTCsBgicFo?,28,5,5.9371186667,0.9371186667,1.1874237333,6.00658562,Solved
M?AAD?oT@s@kakFo?,27,5,5.9371180159,0.9371180159,1.1874236032,6.01622647,Solved
M?AAD?WHM_EoecBq?,26,5,5.9371124546,0.9371124546,1.1874224909,6.00165810,Solved
M?AAD@OM@[DcROc`_,26,5,5.9371016920,0.9371016920,1.1874203384,6.00752879,Solved
M?AA@aHR@LQQ]?m??,26,5,5.9370778616,0.9370778616,1.1874155723,6.00950219,Solved
M?AAD?wLAQ|?DoVO?,27,5,5.9370722828,0.9370722828,1.1874144566,6.01104073,Solved
M?AADBOm@TJ_BoTO?,27,5,5.9370579760,0.9370579760,1.1874115952,6.01397857,Solved
M?AAD?oUAg@wagm_?,25,5,5.9370561660,0.9370561660,1.1874112332,6.00642609,Solved
M?AEB?oE@WRGBwXD?,26,5,5.9370334484,0.9370334484,1.1874066897,6.01874179,Solved
M?AADBOi_{Bgm_TS?,29,5,5.9370260091,0.9370260091,1.1874052018,6.03918149,Solved
M?AAD@WKaQ}?N?Hi?,27,5,5.9370149672,0.9370149672,1.1874029934,6.04103242,Solved
M?AAD@oIagZ?FOBw?,26,5,5.9370130035,0.9370130035,1.1874026007,6.01243863,Solved
M?AA@aHw@oAoBs\G?,26,5,5.9370082337,0.9370082337,1.1874016467,6.01930574,Solved
