g6,edges,alpha,theta,gap,ratio,status
L??KC_fDf?jOYO,23,5,5.5170938273,0.5170938273,1.1034187655,Solved
L??KC_fEbcWaYO,23,5,5.5338847648,0.5338847648,1.1067769530,Solved
L??KC_fEf?ioYO,23,5,5.4680489781,0.4680489781,1.0936097956,Solved
L??KC_fPd_jOYO,23,5,5.5049063575,0.5049063575,1.1009812715,Solved
L??KC_fQT_ioY_,23,5,5.5320741372,0.5320741372,1.1064148274,Solved
L??KC_fQd_ioYO,23,5,5.5281076806,0.5281076806,1.1056215361,Solved
L??KC`EQt`EoYO,23,5,5.6034500497,0.6034500497,1.1206900099,Solved
L??KC`FQT_eoY_,23,5,5.6295808105,0.6295808105,1.1259161621,Solved
L??KC`FQd_eoYO,23,5,5.5769265293,0.5769265293,1.1153853059,Solved
L??KC`OD`LDMQU,23,5,5.6942909966,0.6942909966,1.1388581993,Solved
L??KCgcMAdLOO{,23,5,5.5590815732,0.5590815732,1.1118163146,Solved
L??KCggLAdLOO{,23,5,5.6290510147,0.6290510147,1.1258102029,Solved
L??KChWHhkLWqE,26,5,5.5453301901,0.5453301901,1.1090660380,Solved
L??KChgDhkLWqE,26,5,5.5649009209,0.5649009209,1.1129801842,Solved
L??KCjSIzUMo]_,29,5,5.4892872255,0.4892872255,1.0978574451,Solved
L??KCocLAdLOO{,23,5,5.5361082555,0.5361082555,1.1072216511,Solved
L??KCpgDhkKwqE,26,5,5.5074935286,0.5074935286,1.1014987057,Solved
L??KD?UPqRFO{?,23,5,5.4887464609,0.4887464609,1.0977492922,Solved
L??KD?VQT_ioY_,23,5,5.5997936347,0.5997936347,1.1199587269,Solved
L??KD?VQrcQ_Y@,23,5,5.6341313411,0.6341313411,1.1268262682,Solved
L??KD?ZDRcKoqC,23,5,5.5994855945,0.5994855945,1.1198971189,Solved
L??KD?ZQT_ioX_,23,5,5.6100092640,0.6100092640,1.1220018528,Solved
L??KD@FDRcFOqC,23,5,5.6125935272,0.6125935272,1.1225187054,Solved
L??KD@FQT_ioM_,23,5,5.6546324343,0.6546324343,1.1309264869,Solved
L??KD@JDRcEoqC,23,5,5.6438647711,0.6438647711,1.1287729542,Solved
L??KE?VIqSE`{?,23,5,5.5363170143,0.5363170143,1.1072634029,Solved
L??KE?fEpSI`{?,23,5,5.5396952844,0.5396952844,1.1079390569,Solved
L??KE?fErcQ_Y@,23,5,5.4692521800,0.4692521800,1.0938504360,Solved
L??KEHgDhkFWqE,26,5,5.5446718665,0.5446718665,1.1089343733,Solved
L??KG_sMEQKWO{,23,5,5.5487588604,0.5487588604,1.1097517721,Solved
L??KGc`PAPEBmC,21,5,5.6711895552,0.6711895552,1.1342379110,Solved
L??KGciQPgwk}?,25,5,5.5830377596,0.5830377596,1.1166075519,Solved
L??KGciQRIQe}?,25,5,5.4987879177,0.4987879177,1.0997575835,Solved
L??KGdIaRIEe}?,25,5,5.4629141295,0.4629141295,1.0925828259,Solved
L??KGggMEBMOO{,23,5,5.5841043114,0.5841043114,1.1168208623,Solved
L??KGodQc_K@{?,20,5,5.8197113836,0.8197113836,1.1639422767,Solved
L??KGscQK_K@{?,20,5,5.7004203749,0.7004203749,1.1400840750,Solved
L??KGtIL@hWIy?,24,5,5.6081262203,0.6081262203,1.1216252441,Solved
L??KGtIWTgAey@,25,5,5.5661286289,0.5661286289,1.1132257258,Solved
L??KGtIgRgAey@,25,5,5.5225945032,0.5225945032,1.1045189006,Solved
L??KGvgQ`geaoR,26,5,5.6081262182,0.6081262182,1.1216252436,Solved
L??KHCYTVOKceP,25,5,5.4478359639,0.4478359639,1.0895671928,Solved
L??KHCYXIiRGy?,24,5,5.4777701267,0.4777701267,1.0955540253,Solved
L??KHDILIiRGy?,24,5,5.4116121489,0.4116121489,1.0823224298,Solved
L??KHT@dJGBT}?,25,5,5.4395712138,0.4395712138,1.0879142428,Solved
L??KHTALMoAky@,25,5,5.5013214094,0.5013214094,1.1002642819,Solved
L??KHTAMMgAky@,25,5,5.5059947522,0.5059947522,1.1011989504,Solved
L??KHTAeJgAky@,25,5,5.4695470844,0.4695470844,1.0939094169,Solved
L??KHTGKmgAky@,25,5,5.5771413507,0.5771413507,1.1154282701,Solved
L??KHUGSjgAky@,25,5,5.5771413452,0.5771413452,1.1154282690,Solved
L??KHUGTJcAky@,25,5,5.6143947874,0.6143947874,1.1228789575,Solved
L??KHVGD[Om`[a,26,5,5.5571484201,0.5571484201,1.1114296840,Solved
L??KHhQDCRlQyC,26,5,5.5596561614,0.5596561614,1.1119312323,Solved
L??KHhQq@sCeqP,25,5,5.5483444324,0.5483444324,1.1096688865,Solved
L??KHhSq@sCUqP,25,5,5.6174344806,0.6174344806,1.1234868961,Solved
L??KHhWp@sCUqP,25,5,5.5942301443,0.5942301443,1.1188460289,Solved
L??KI?SEPeLCgK,21,5,5.6753749529,0.6753749529,1.1350749906,Solved
L??KI?SIXeJ?gH,21,5,5.6679746852,0.6679746852,1.1335949370,Solved
L??KI?WMPFKCd@,21,5,5.6508270560,0.6508270560,1.1301654112,Solved
L??KI@OIGeckmO,22,5,5.5677327878,0.5677327878,1.1135465576,Solved
L??KI@OIWeCdmO,22,5,5.6710818771,0.6710818771,1.1342163754,Solved
L??KICdKSOiD]_,23,5,5.5864933043,0.5864933043,1.1172986609,Solved
L??KICdKU?bD]_,23,5,5.6467139022,0.6467139022,1.1293427804,Solved
L??KICiDXiXB}?,26,5,5.5146039482,0.5146039482,1.1029207896,Solved
L??KICpGSPia]_,23,5,5.5094739236,0.5094739236,1.1018947847,Solved
L??KICyDPiXByC,26,5,5.5202615540,0.5202615540,1.1040523108,Solved
L??KIDOCPPcemO,22,5,5.6062755024,0.6062755024,1.1212551005,Solved
L??KIEGUfOEkLW,25,5,5.5981911294,0.5981911294,1.1196382259,Solved
L??KIGRIpgXD}?,25,5,5.5614289978,0.5614289978,1.1122857996,Solved
L??KIGc{CrJSMo,26,5,5.4294328863,0.4294328863,1.0858865773,Solved
L??KIGjEsgL@{?,24,5,5.6104327653,0.6104327653,1.1220865531,Solved
L??KIIOEpHdKSb,24,5,5.6940235081,0.6940235081,1.1388047016,Solved
L??KIOcI@eQESK,21,5,5.5599374051,0.5599374051,1.1119874810,Solved
L??KIPOgF_DSDT,22,5,5.6635947235,0.6635947235,1.1327189447,Solved
L??KIQ_S?hDBKo,20,5,5.6227670985,0.6227670985,1.1245534197,Solved
L??KISca@_iC{?,20,5,5.6960670436,0.6960670436,1.1392134087,Solved
L??KISiDQhTA{?,24,5,5.5582638087,0.5582638087,1.1116527617,Solved
L??KISiDV_IciD,25,5,5.5429038044,0.5429038044,1.1085807609,Solved
L??KISiLF_AkqD,25,5,5.5705197082,0.5705197082,1.1141039416,Solved
L??KISiaF_IeLS,25,5,5.4684903921,0.4684903921,1.0936980784,Solved
L??KISqiBgAiqH,25,5,5.4953431425,0.4953431425,1.0990686285,Solved
L??KISsiBcAiqH,25,5,5.5294417006,0.5294417006,1.1058883401,Solved
L??KIUgTF_AkId,25,5,5.5438377798,0.5438377798,1.1087675560,Solved
L??KIVoI_iiaiB,26,5,5.5303813637,0.5303813637,1.1060762727,Solved
L??KIdGe@Juc]_,26,5,5.5225378022,0.5225378022,1.1045075604,Solved
L??KIfgHOsk`eD,26,5,5.5287347553,0.5287347553,1.1057469511,Solved
L??KIfgQcQEbLE,26,5,5.6081262209,0.6081262209,1.1216252442,Solved
L??KIgsM`EXDuA,26,5,5.5546163380,0.5546163380,1.1109232676,Solved
L??KIgscFOHUIs,25,5,5.5272904020,0.5272904020,1.1054580804,Solved
L??KIioD@UhUyC,26,5,5.5284352395,0.5284352395,1.1056870479,Solved
L??KIoSIHcGBgH,21,5,5.6640065646,0.6640065646,1.1328013129,Solved
L??KIocI@cGFcK,21,5,5.6767365520,0.6767365520,1.1353473104,Solved
L??KJAPCpHlEUa,25,5,5.6643815064,0.6643815064,1.1328763013,Solved
L??KJCPHKPIB]_,23,5,5.5323183608,0.5323183608,1.1064636722,Solved
L??KKOPPHclC[o,23,5,5.6147298856,0.6147298856,1.1229459771,Solved
L??KKOQPHalC[o,23,5,5.5952593996,0.5952593996,1.1190518799,Solved
L??KKOWDR@kS[o,23,5,5.6544724733,0.6544724733,1.1308944947,Solved
L??KKO`DIdLA[o,23,5,5.5837739884,0.5837739884,1.1167547977,Solved
L??KKOaDIbLA[o,23,5,5.6409046828,0.6409046828,1.1281809366,Solved
L??KKOcMAbMOO{,23,5,5.5888800327,0.5888800327,1.1177760065,Solved
L??KKOcQ?fjSLS,24,5,5.6606509224,0.6606509224,1.1321301845,Solved
L??KKOgLAbMOO{,23,5,5.6118055798,0.6118055798,1.1223611160,Solved
L??KKOoPHahT[o,24,5,5.6411385243,0.6411385243,1.1282277049,Solved
L??KKOtT@EnOuA,26,5,5.5454862638,0.5454862638,1.1090972528,Solved
L??KKOtU@EnOtA,26,5,5.5455712884,0.5455712884,1.1091142577,Solved
L??KKPAGXhJA[o,23,5,5.6357011802,0.6357011802,1.1271402360,Solved
L??KKPC[`bEKQb,24,5,5.6484168436,0.6484168436,1.1296833687,Solved
L??KKPGH@bIQC{,22,5,5.6745127631,0.6745127631,1.1349025526,Solved
L??KKPGHHbIQ[o,23,5,5.6502815467,0.6502815467,1.1300563093,Solved
L??KKPIHV_EkUc,25,5,5.5479114146,0.5479114146,1.1095822829,Solved
L??KKPIHXjJQ[o,27,5,5.6122622003,0.6122622003,1.1224524401,Solved
L??KKPOW@PAbKo,20,5,5.6727141523,0.6727141523,1.1345428305,Solved
L??KKPOWF_DSDT,22,5,5.6411888856,0.6411888856,1.1282377771,Solved
L??KKPQe@Jmg]_,26,5,5.4989155116,0.4989155116,1.0997831023,Solved
L??KKRoI_iiiYa,26,5,5.5341849028,0.5341849028,1.1068369806,Solved
L??KK`DKhdHJYo,26,5,5.6405978747,0.6405978747,1.1281195749,Solved
L??KKgYeBBke]_,27,5,5.5220031586,0.5220031586,1.1044006317,Solved
L??KKoOHJPIQWw,23,5,5.6576197760,0.6576197760,1.1315239552,Solved
L??KL?SMAeLCO{,23,5,5.6440797631,0.6440797631,1.1288159526,Solved
L??KLOSEB@mOO{,23,5,5.5405890962,0.5405890962,1.1081178192,Solved
L??KL_SIAclCO{,23,5,5.6092343612,0.6092343612,1.1218468722,Solved
L??KM?TQhifWYg,27,5,5.6111223098,0.6111223098,1.1222244620,Solved
L??KM_YH[okd]_,27,5,5.5040193359,0.5040193359,1.1008038672,Solved
L??KO``S@Koi}?,22,5,5.5617570574,0.5617570574,1.1123514115,Solved
L??KO`oOSICqME,21,5,5.6273177190,0.6273177190,1.1254635438,Solved
L??KOcsIAI}?o[,23,5,5.5865733959,0.5865733959,1.1173146792,Solved
L??KOgWHaB}?wW,23,5,5.5508661698,0.5508661698,1.1101732340,Solved
L??KOgWKAHc[oS,21,5,5.7219929960,0.7219929960,1.1443985992,Solved
L??KOggPF_EQoX,22,5,5.6338668259,0.6338668259,1.1267733652,Solved
L??KOgsIAE}?o[,23,5,5.5738774680,0.5738774680,1.1147754936,Solved
L??KOkcIA`}?o[,23,5,5.5680302975,0.5680302975,1.1136060595,Solved
L??KOleeJAq`YP,27,5,5.5664581576,0.5664581576,1.1132916315,Solved
L??KOoSGiI}?wW,23,5,5.4940792184,0.4940792184,1.0988158437,Solved
L??KOoUKAGcLoS,21,5,5.7188887851,0.7188887851,1.1437777570,Solved
L??KOouXuIF@oX,27,5,5.5159569240,0.5159569240,1.1031913848,Solved
L??KPFGLiiIgiB,26,5,5.6591844432,0.6591844432,1.1318368886,Solved
L??KPGSMAF]?o[,23,5,5.5549301890,0.5549301890,1.1109860378,Solved
L??KPGSMEBMOO{,23,5,5.6024071646,0.6024071646,1.1204814329,Solved
L??KPHOC`oOeOU,20,5,5.7020224547,0.7020224547,1.1404044909,Solved
L??KPHOCaGdEcQ,20,5,5.6995487283,0.6995487283,1.1399097457,Solved
L??KPHOCcgDEOU,20,5,5.6953936559,0.6953936559,1.1390787312,Solved
L??KPPTL`KYHuA,26,5,5.5596181447,0.5596181447,1.1119236289,Solved
L??KP_UIAI}?o[,23,5,5.6904032617,0.6904032617,1.1380806523,Solved
L??KPdcPcpfApP,26,5,5.5470341234,0.5470341234,1.1094068247,Solved
L??KPdgIAkqepS,26,5,5.4150454481,0.4150454481,1.0830090896,Solved
L??KPfCPQkFEiE,26,5,5.5512011567,0.5512011567,1.1102402313,Solved
L??KPfDHaojAhB,26,5,5.5010468884,0.5010468884,1.1002093777,Solved
L??KPgoTdOGtqW,25,5,5.5955559986,0.5955559986,1.1191111997,Solved
L??KPhSGjKRBqS,26,5,5.5388937546,0.5388937546,1.1077787509,Solved
L??KPh_DjKRDqS,26,5,5.5364781601,0.5364781601,1.1072956320,Solved
L??KPiOYIkCsqP,25,5,5.4815258949,0.4815258949,1.0963051790,Solved
L??KPj@PakFEiE,26,5,5.5431365622,0.5431365622,1.1086273124,Solved
L??KPlSY@DQbuA,26,5,5.4558116717,0.4558116717,1.0911623343,Solved
L??KPn?IIkfCpD,26,5,5.5420926916,0.5420926916,1.1084185383,Solved
L??KPnCGiojAhB,26,5,5.5372586952,0.5372586952,1.1074517390,Solved
L??KPnGGigiaiB,26,5,5.6615485284,0.6615485284,1.1323097057,Solved
L??KPnGHIcjAhB,26,5,5.5725693712,0.5725693712,1.1145138742,Solved
L??KPnGP``w`MD,26,5,5.5664820111,0.5664820111,1.1132964022,Solved
L??KPq_EIlKqpS,26,5,5.4593271680,0.4593271680,1.0918654336,Solved
L??KPqcIAdiqpS,26,5,5.4649164201,0.4649164201,1.0929832840,Solved
L??KPr?EHlKqpS,26,5,5.5262204082,0.5262204082,1.1052440816,Solved
L??KPrCEHkKqoU,26,5,5.5166488096,0.5166488096,1.1033297619,Solved
L??KQ?RHSGM@]A,21,5,5.6920367906,0.6920367906,1.1384073581,Solved
L??KQ?Tc@IdESb,22,5,5.7343004744,0.7343004744,1.1468600949,Solved
L??KQ?gCyhSgLo,23,5,5.5915756674,0.5915756674,1.1183151335,Solved
L??KQ?gSgjSgLo,23,5,5.6143717504,0.6143717504,1.1228743501,Solved
L??KQ?gSkJEgLo,23,5,5.6354033310,0.6354033310,1.1270806662,Solved
L??KQ?gTKbCwLo,23,5,5.6158998303,0.6158998303,1.1231799661,Solved
L??KQ?hDJCqgLo,23,5,5.6258815785,0.6258815785,1.1251763157,Solved
L??KQ?hDjGQHLo,23,5,5.6330138550,0.6330138550,1.1266027710,Solved
L??KQ?hDj_OhLo,23,5,5.6226622056,0.6226622056,1.1245324411,Solved
L??KQ?h`Gem_Lo,23,5,5.6051223986,0.6051223986,1.1210244797,Solved
L??KQ?h`HaioLo,23,5,5.6518820781,0.6518820781,1.1303764156,Solved
L??KQ?h`IcegLo,23,5,5.6471571144,0.6471571144,1.1294314229,Solved
L??KQ?h`J_awLo,23,5,5.6168560670,0.6168560670,1.1233712134,Solved
L??KQ?hdGeK`Lo,23,5,5.5348227129,0.5348227129,1.1069645426,Solved
L??KQ?hdIcChLo,23,5,5.5598424873,0.5598424873,1.1119684975,Solved
L??KQ?hdJCAhLo,23,5,5.6334528631,0.6334528631,1.1266905726,Solved
L??KQ?pCbGoi}?,22,5,5.4910012971,0.4910012971,1.0982002594,Solved
L??KQ?w`WeK`Lo,23,5,5.5475858055,0.5475858055,1.1095171611,Solved
L??KQ?w`YcChLo,23,5,5.6048272410,0.6048272410,1.1209654482,Solved
L??KQ?xCPKwaLo,23,5,5.6162530345,0.6162530345,1.1232506069,Solved
L??KQ?xC`IwaLo,23,5,5.6024916568,0.6024916568,1.1204983314,Solved
L??KQ?xGagoiLo,23,5,5.5329604038,0.5329604038,1.1065920808,Solved
L??KQ?xHa_ohLo,23,5,5.5735495745,0.5735495745,1.1147099149,Solved
L??KQ@OIWmU_Hw,23,5,5.5886809821,0.5886809821,1.1177361964,Solved
L??KQDee]OEhLQ,27,5,5.6589713805,0.6589713805,1.1317942761,Solved
L??KQHUKuGfHiW,27,5,5.5495948928,0.5495948928,1.1099189786,Solved
L??KQJ?LhrIoiP,26,5,5.5532743800,0.5532743800,1.1106548760,Solved
L??KQKeE[gL@{?,24,5,5.5681737246,0.5681737246,1.1136347449,Solved
L??KQKsp@qEQqH,25,5,5.5674069882,0.5674069882,1.1134813976,Solved
L??KQMCQN_EqMW,25,5,5.5101369999,0.5101369999,1.1020274000,Solved
L??KQOaCYhSaLo,23,5,5.5479117639,0.5479117639,1.1095823528,Solved
L??KQOpHOcgd\_,23,5,5.6547362257,0.6547362257,1.1309472451,Solved
L??KQP_C[hCqLo,23,5,5.6831977384,0.6831977384,1.1366395477,Solved
L??KQPoCSHcqLo,23,5,5.6028223904,0.6028223904,1.1205644781,Solved
L??KQ_oOKICqME,21,5,5.6745151649,0.6745151649,1.1349030330,Solved
L??KQdcHPkREqE,26,5,5.5028172056,0.5028172056,1.1005634411,Solved
L??KQguM@EWbuA,26,5,5.5634840838,0.5634840838,1.1126968168,Solved
L??KQj?P`lFEiS,26,5,5.5295537820,0.5295537820,1.1059107564,Solved
L??KQksM@cWbqI,26,5,5.5269112537,0.5269112537,1.1053822507,Solved
L??KQla`MGFBME,26,5,5.5498598396,0.5498598396,1.1099719679,Solved
L??KQlgCioSbhE,26,5,5.6168828616,0.6168828616,1.1233765723,Solved
L??KQlg`HcfApB,26,5,5.5323235956,0.5323235956,1.1064647191,Solved
L??KRGwCpkWeqE,26,5,5.5831227826,0.5831227826,1.1166245565,Solved
L??KRHWCpkSeqE,26,5,5.5596755933,0.5596755933,1.1119351187,Solved
L??KRH_DhkRKqE,26,5,5.5594780582,0.5594780582,1.1118956116,Solved
L??KRIWCpkKeqE,26,5,5.6589713783,0.6589713783,1.1317942757,Solved
L??KRLQIKgqaYB,26,5,5.5466569671,0.5466569671,1.1093313934,Solved
L??KSGoKARgu[o,24,5,5.6269951764,0.6269951764,1.1253990353,Solved
L??KSHAGXhJA[o,23,5,5.4925814342,0.4925814342,1.0985162868,Solved
L??KSHGH@bIQC{,22,5,5.6379965735,0.6379965735,1.1275993147,Solved
L??KSHGHHbIQ[o,23,5,5.6147940767,0.6147940767,1.1229588153,Solved
L??KSgOHJPIQWw,23,5,5.5639454066,0.5639454066,1.1127890813,Solved
L??KSh_DjKRDYS,26,5,5.5664783048,0.5664783048,1.1132956610,Solved
L??KShcCikTBYS,26,5,5.4943698462,0.4943698462,1.0988739692,Solved
L??KShgDHkKYqE,26,5,5.5581165347,0.5581165347,1.1116233069,Solved
L??KShgDjKR@WT,26,5,5.5693507063,0.5693507063,1.1138701413,Solved
L??KSp_DjMQcYD,26,5,5.5764748349,0.5764748349,1.1152949670,Solved
L??KT?SLAeLCO{,23,5,5.6567064115,0.6567064115,1.1313412823,Solved
L??KT_SHAclCO{,23,5,5.5559748199,0.5559748199,1.1111949640,Solved
L??KUHgDhkFGoF,26,5,5.5268803840,0.5268803840,1.1053760768,Solved
L??K__bPIQE`aT,22,5,5.6452573932,0.6452573932,1.1290514786,Solved
L??K__c`QRDWSL,22,5,5.6676939413,0.6676939413,1.1335387883,Solved
L??K__dICQGySM,22,5,5.6596013050,0.6596013050,1.1319202610,Solved
L??K_`BIKIcgU@,21,5,5.6516629317,0.6516629317,1.1303325863,Solved
L??K_`IH[QE@PP,21,5,5.6521556280,0.6521556280,1.1304311256,Solved
L??K_`JLAGOJIQ,21,5,5.6549836140,0.6549836140,1.1309967228,Solved
L??K_`JPPgOHID,21,5,5.6741989762,0.6741989762,1.1348397952,Solved
L??K_`J`PII@ID,21,5,5.6554046445,0.6554046445,1.1310809289,Solved
L??K_`J`QGDHKE,21,5,5.6688959236,0.6688959236,1.1337791847,Solved
L??K_a@HPPGxUK,22,5,5.6343753744,0.6343753744,1.1268750749,Solved
L??K_a@HPQGtUK,22,5,5.6602484452,0.6602484452,1.1320496890,Solved
L??K_a@HQHDXUK,22,5,5.6612691610,0.6612691610,1.1322538322,Solved
L??K_a@HQIDTUK,22,5,5.6507797119,0.6507797119,1.1301559424,Solved
L??K_a@PHQcwUH,22,5,5.6679842937,0.6679842937,1.1335968587,Solved
L??K_a@PPPcwUH,22,5,5.6522914886,0.6522914886,1.1304582977,Solved
L??K_aDIQQCpSL,22,5,5.6264249381,0.6264249381,1.1252849876,Solved
L??K_gWGZKXAwW,23,5,5.5226021766,0.5226021766,1.1045204353,Solved
L??K_gWHJEXAwW,23,5,5.6204434619,0.6204434619,1.1240886924,Solved
L??K_gWHJSWIwW,23,5,5.5111000359,0.5111000359,1.1022200072,Solved
L??K_gWOlGlGwW,23,5,5.5940695776,0.5940695776,1.1188139155,Solved
L??K_gWQdGkKwW,23,5,5.6669746310,0.6669746310,1.1333949262,Solved
L??K_gW_ZKLAWw,23,5,5.6266523978,0.6266523978,1.1253304796,Solved
L??K_gW_ZKLAwW,23,5,5.5584321329,0.5584321329,1.1116864266,Solved
L??K_gWgJKHIWw,23,5,5.6185043302,0.6185043302,1.1237008660,Solved
L??K_gWoHKlGWw,23,5,5.5857696164,0.5857696164,1.1171539233,Solved
L??K_gWwHKHHWw,23,5,5.6533740690,0.6533740690,1.1306748138,Solved
L??K_gWx@DHHWw,23,5,5.6350726593,0.6350726593,1.1270145319,Solved
L??K_gWy@KGLWw,23,5,5.5896466259,0.5896466259,1.1179293252,Solved
L??K_gcICQG]SM,22,5,5.6569253550,0.6569253550,1.1313850710,Solved
L??K_gcISAHTSM,22,5,5.7196718497,0.7196718497,1.1439343699,Solved
L??K_gcISOG\SM,22,5,5.7254792241,0.7254792241,1.1450958448,Solved
L??K_gcSABDRa[,22,5,5.6861427830,0.6861427830,1.1372285566,Solved
L??K_gcUABDP_\,22,5,5.6174594812,0.6174594812,1.1234918962,Solved
L??K_gc_QBDRUK,22,5,5.6144647004,0.6144647004,1.1228929401,Solved
L??K_gc_QPdWSL,22,5,5.7226215404,0.7226215404,1.1445243081,Solved
L??K_gcaABdWSL,22,5,5.7178849818,0.7178849818,1.1435769964,Solved
L??K_gcaQBDPSL,22,5,5.6308863212,0.6308863212,1.1261772642,Solved
L??K_ggUABCp_\,22,5,5.6036187455,0.6036187455,1.1207237491,Solved
L??K_ggaQBCpSL,22,5,5.6599002730,0.6599002730,1.1319800546,Solved
L??K_goGQPgqaX,22,5,5.6864113417,0.6864113417,1.1372822683,Solved
L??K_goPAPCZa[,22,5,5.6745151675,0.6745151675,1.1349030335,Solved
L??K_gwIAK{Go[,23,5,5.5506212621,0.5506212621,1.1101242524,Solved
L??K_hAHHRJ?_T,21,5,5.5920622571,0.5920622571,1.1184124514,Solved
L??K_hAI[BC`U@,21,5,5.6321635369,0.6321635369,1.1264327074,Solved
L??K_hBII_c`aP,21,5,5.6953532235,0.6953532235,1.1390706447,Solved
L??K_hBIKAc`U@,21,5,5.6091660134,0.6091660134,1.1218332027,Solved
L??K_hBaHGi@IP,21,5,5.7230349190,0.7230349190,1.1446069838,Solved
L??K_hIGYGe@aP,21,5,5.6595803586,0.6595803586,1.1319160717,Solved
L??K_hIGYGoHM@,21,5,5.6235934564,0.6235934564,1.1247186913,Solved
L??K_hIHKAi@IP,21,5,5.7155377724,0.7155377724,1.1431075545,Solved
L??K_hIKKAg`IP,21,5,5.6959494066,0.6959494066,1.1391898813,Solved
L??K_hI_XGi@IP,21,5,5.7189849139,0.7189849139,1.1437969828,Solved
L??K_hI_X_g`IP,21,5,5.6713434644,0.6713434644,1.1342686929,Solved
L??K_hJHCAiAIB,21,5,5.6886133640,0.6886133640,1.1377226728,Solved
L??K_hJIsQIbLI,26,5,5.5959641320,0.5959641320,1.1191928264,Solved
L??K_hJP@_cIaB,21,5,5.7320487679,0.7320487679,1.1464097536,Solved
L??K_hJP@_dA_R,21,5,5.7284090290,0.7284090290,1.1456818058,Solved
L??K_hJaRKeeyO,27,5,5.5603090262,0.5603090262,1.1120618052,Solved
L??K_i@H@PGZUK,22,5,5.5758241824,0.5758241824,1.1151648365,Solved
L??K_i@H@QGVUK,22,5,5.6464078061,0.6464078061,1.1292815612,Solved
L??K_i@HA@dXUK,22,5,5.6599079775,0.6599079775,1.1319815955,Solved
L??K_i@IQ@cpUH,22,5,5.6574841658,0.6574841658,1.1314968332,Solved
L??K_i@IQPCpSL,22,5,5.7224729566,0.7224729566,1.1444945913,Solved
L??K_i@OPPcqUH,22,5,5.5929010228,0.5929010228,1.1185802046,Solved
L??K_iGIQBCpSL,22,5,5.7087620442,0.7087620442,1.1417524088,Solved
L??K_oSIa@chWw,22,5,5.6964316237,0.6964316237,1.1392863247,Solved
L??K_oSO`PciWw,22,5,5.6739532708,0.6739532708,1.1347906542,Solved
L??K_oSQd@kgwW,23,5,5.4922380875,0.4922380875,1.0984476175,Solved
L??K_oeIAg{Go[,23,5,5.4827385542,0.4827385542,1.0965477108,Solved
L??K_oo`QHCXQL,22,5,5.6953287221,0.6953287221,1.1390657444,Solved
L??K_osIAK{Go[,23,5,5.5019516435,0.5019516435,1.1003903287,Solved
L??K_osPAOCZ_],22,5,5.6057092329,0.6057092329,1.1211418466,Solved
L??K_pBIKGi@HP,21,5,5.7051579173,0.7051579173,1.1410315835,Solved
L??K_pCY?gc\gY,23,5,5.5752820833,0.5752820833,1.1150564167,Solved
L??K_pIGKAgiLA,21,5,5.6585980094,0.6585980094,1.1317196019,Solved
L??K_pIGYGe@`P,21,5,5.6864686871,0.6864686871,1.1372937374,Solved
L??K_pIGYGoHL@,21,5,5.6040947876,0.6040947876,1.1208189575,Solved
L??K_pIG[Ge@PP,21,5,5.7089511154,0.7089511154,1.1417902231,Solved
L??K_pIHKAe@PP,21,5,5.7235160857,0.7235160857,1.1447032171,Solved
L??K_q@KAHcwQL,22,5,5.6863043815,0.6863043815,1.1372608763,Solved
L??K_q@LAHCXQL,22,5,5.6068969463,0.6068969463,1.1213793893,Solved
L??K`GXg@SGfSU,23,5,5.6915831048,0.6915831048,1.1383166210,Solved
L??K`H?DK?dTUQ,21,5,5.6250114508,0.6250114508,1.1250022902,Solved
L??K`KiaAhmauO,26,5,5.5576994413,0.5576994413,1.1115398883,Solved
L??K`LIa@hmauO,26,5,5.5842728017,0.5842728017,1.1168545603,Solved
L??K`OPOMGCqME,21,5,5.6417467026,0.6417467026,1.1283493405,Solved
L??K`PPHcPkptO,25,5,5.6101086170,0.6101086170,1.1220217234,Solved
L??K`TIa@hmatO,26,5,5.4276852978,0.4276852978,1.0855370596,Solved
L??K`TTL@KXBuA,26,5,5.5018858254,0.5018858254,1.1003771651,Solved
L??K`_ePQUUAqG,23,5,5.5833720775,0.5833720775,1.1166744155,Solved
L??K`_eQQMUAqG,23,5,5.6740703621,0.6740703621,1.1348140724,Solved
L??K`hWd@LLQqQ,26,5,5.4865289036,0.4865289036,1.0973057807,Solved
L??KaB?HXSAhMW,22,5,5.7217948768,0.7217948768,1.1443589754,Solved
L??KaSiaCjMa\C,26,5,5.6175894536,0.6175894536,1.1235178907,Solved
L??Kb?WOKICqME,21,5,5.6568021029,0.6568021029,1.1313604206,Solved
L??KbCcDPSyCqG,23,5,5.6763417687,0.6763417687,1.1352683537,Solved
L??KbDCaHTAi{?,23,5,5.5911159711,0.5911159711,1.1182231942,Solved
L??KbDaEOhSaqA,23,5,5.6514382709,0.6514382709,1.1302876542,Solved
L??KcGcMAbLOO{,23,5,5.6009749777,0.6009749777,1.1201949955,Solved
L??KcGgLAbLOO{,23,5,5.5767636931,0.5767636931,1.1153527386,Solved
L??KcOcLAbLOO{,23,5,5.4959070115,0.4959070115,1.0991814023,Solved
L??KcPTLSgLPYa,26,5,5.6175894545,0.6175894545,1.1235178909,Solved
L??KcgcIA`lOO{,23,5,5.6170276046,0.6170276046,1.1234055209,Solved
L??KeA_EWjLOX_,23,5,5.4915300258,0.4915300258,1.0983060052,Solved
