g6,alpha,theta_ub
L?AAD?wTDSAwL_,5,5.78327315
L?AAD?wTDSAwJ_,5,5.75932066
L?AAD?wTDSAwN_,5,5.76956984
L?AAD?wTDSAwBo,5,5.76990090
L?AAD?wTDSAwFo,5,5.77880653
L?AAD?wTDSAwAs,5,5.75565634
L?AAD?wTDSAwy@,5,5.75728981
L?AAD?wTDSBwFo,5,5.74980746
L?AAD?wTCs\?VO,5,5.74556064
L?AAD?wTCsDoFO,5,5.75246468
L?AAD?wTCsDoVO,5,5.75193378
L?AAD?wTCsBoVO,5,5.77311921
L?AAD?wTCsHg{?,5,5.76302744
L?AAD?wTCsHgu?,5,5.74785392
L?AAD?wTCsHg}?,5,5.74321140
L?AAD?wTCsHgN_,5,5.76987576
L?AAD?wTCsBgN_,5,5.76449362
L?AAD?wTCs@w{?,5,5.74155760
L?AAD?wTCs@wF_,5,5.74833412
L?AAD?wT@s\?UO,5,5.74916736
L?AAD?wT@s\?VO,5,5.75648598
L?AAD?wT@s\?Dp,5,5.76972453
L?AAD?wT@sZ?VO,5,5.74697350
L?AAD?wT@sHg{?,5,5.77698558
L?AAD?wT@sHg}?,5,5.74932276
L?AAD?wT@s@w{?,5,5.78396893
L?AAD?wT@s@w{@,5,5.75999546
L?AAD?wT@kBgic,5,5.78492704
L?AAD?wT@[]?RO,5,5.75022340
L?AAD?wT@[]?FO,5,5.74764112
L?AAD?wT@[]?ac,5,5.77863395
L?AAD?wT@[]?ic,5,5.77604239
L?AAD?wT@[]?Bp,5,5.75904465
L?AAD?wT@[Z?Ic,5,5.74097126
L?AAD?wT@[V?FO,5,5.75032140
L?AAD?wT@[V?VO,5,5.74256149
L?AAD?wT@[N?ic,5,5.77310818
L?AAD?wT@[M_ic,5,5.80443580
L?AAD?wT@[L_ic,5,5.74832166
L?AAD?wT@[J_Ic,5,5.82410106
L?AAD?wT@[J_ic,5,5.81841958
L?AAD?wT@[UOFO,5,5.79813315
L?AAD?wT@[UOVO,5,5.79834394
L?AAD?wT@[UORP,5,5.75899399
L?AAD?wT@[TOVO,5,5.81831076
L?AAD?wT@[VOVO,5,5.75173860
L?AAD?wT@[JGk_,5,5.79207387
L?AAD?wT@[JGm_,5,5.74859953
L?AAD?wT@[JGIc,5,5.79832021
L?AAD?wT@[JGic,5,5.74295608
L?AAD?wT@[Hgm_,5,5.77291802
L?AAD?wT@[HgIc,5,5.79751417
L?AAD?wT@[Bgm_,5,5.75354320
L?AAD?wT@[Bgic,5,5.80852594
L?AAD?wT@[Jgic,5,5.74940597
L?AAD?wT@[Awic,5,5.76385957
L?AAD?wT?{]?RO,5,5.77023652
L?AAD?wT?{]?ic,5,5.77993101
L?AAD?wT?{\?FO,5,5.78285969
L?AAD?wT?{\?VO,5,5.75241632
L?AAD?wT?{\?Do,5,5.83459423
L?AAD?wT?{\?Fo,5,5.78129555
L?AAD?wT?{\?ac,5,5.76072068
L?AAD?wT?{\?Ic,5,5.75933262
L?AAD?wT?{\?ic,5,5.75602738
L?AAD?wT?{\?Dp,5,5.77472623
L?AAD?wT?{V?Fo,5,5.76789003
L?AAD?wT?{N?Ic,5,5.77979068
L?AAD?wT?{N?ic,5,5.77767407
L?AAD?wT?{M_ic,5,5.79827706
L?AAD?wT?{L_ic,5,5.74611918
L?AAD?wT?{TOFO,5,5.84999525
L?AAD?wT?{TOVO,5,5.83355975
L?AAD?wT?{TOEo,5,5.77872235
L?AAD?wT?{TODo,5,5.82706514
L?AAD?wT?{TOFo,5,5.78277508
L?AAD?wT?{TOAs,5,5.76209188
L?AAD?wT?{JGic,5,5.74596831
L?AAD?wT?{Hgm_,5,5.79073949
L?AAD?wT?{Hgk`,5,5.77862019
L?AAD?wT?{Bgic,5,5.82830516
L?AAD?wT?{BWic,5,5.78679229
L?AAD?wT?{Awic,5,5.82034706
L?AAD?wT?{@w}?,5,5.77980144
L?AAD?wT?{@wm_,5,5.75984617
L?AAD?wT?{@wic,5,5.78347562
L?AAD?wT?{@w{@,5,5.79631953
L?AAD?wT?{TQ^?,5,5.75533803
L?AAD?wT?{TQVO,5,5.76201543
L?AAD?wT?{TQFo,5,5.78482299
L?AAD?wTAq\?ic,5,5.78051146
L?AAD?wTAqZ?ic,5,5.77876973
L?AAD?wTAqUOy?,5,5.75514094
L?AAD?wTAqUO}?,5,5.77105046
L?AAD?wTAqTQ}?,5,5.75669479
L?AAD?wTAY]?m_,5,5.75881738
L?AAD?wTAY]?Fo,5,5.75658223
L?AAD?wTAY]?ic,5,5.75946046
L?AAD?wTAYEo{?,5,5.74017439
L?AAD?wTAYEom_,5,5.76824502
L?AAD?wTAYEoka,5,5.77043176
L?AAD?wTAYFom_,5,5.76832702
L?AAD?wTAYAw}?,5,5.74223859
L?AAD?wTAYAwy@,5,5.78933798
L?AAD?wTAY@w}?,5,5.75177130
L?AAD?wTAY@w{@,5,5.81434296
L?AAD?wTAY@wkB,5,5.76175193
L?AAD?wTAYTQ}?,5,5.74047404
L?AAD?wT?y]?ic,5,5.77100120
L?AAD?wT?y\?k_,5,5.77266994
L?AAD?wT?y\?e_,5,5.75540823
L?AAD?wT?y\?M_,5,5.77005774
L?AAD?wT?y\?m_,5,5.74661765
L?AAD?wT?y\?Do,5,5.84132756
L?AAD?wT?y\?Bo,5,5.81421306
L?AAD?wT?y\?Fo,5,5.77614645
L?AAD?wT?y\?ac,5,5.77011372
L?AAD?wT?y\?Ic,5,5.76920769
L?AAD?wT?y\?ic,5,5.77109508
L?AAD?wT?yFoic,5,5.80396603
L?AAD?wT?y@w}?,5,5.77369505
L?AAD?wT?y@wm_,5,5.74589499
L?AAD?wT?y@wic,5,5.77558642
L?AAD?wT?y@w{@,5,5.82719515
L?AAD?wT?yBwic,5,5.76653809
L?AAD?wT?yTQ}?,5,5.75329194
L?AAD?wT?u]?VO,5,5.75270379
L?AAD?wT?u]?Bp,5,5.74206476
L?AAD?wT?u\?RO,5,5.74802544
L?AAD?wT?u\?FO,5,5.78573287
L?AAD?wT?u\?VO,5,5.75060015
L?AAD?wT?u\?Eo,5,5.75106793
L?AAD?wT?u\?Fo,5,5.74583153
L?AAD?wT?uV?VO,5,5.75301492
L?AAD?wT?uV?Fo,5,5.74526467
L?AAD?wT?uN?m_,5,5.74707050
L?AAD?wT?uN?As,5,5.74428890
L?AAD?wT?uM_ad,5,5.74076271
L?AAD?wT?uM_At,5,5.75349033
L?AAD?wT?uJ_As,5,5.74715034
L?AAD?wT?uUOFo,5,5.74339725
L?AAD?wT?uTO]?,5,5.77169189
L?AAD?wT?uTO\?,5,5.76900078
L?AAD?wT?uTON?,5,5.76648397
L?AAD?wT?uTOUO,5,5.77263124
L?AAD?wT?uTOFO,5,5.81511607
L?AAD?wT?uTOVO,5,5.75817857
L?AAD?wT?uTODo,5,5.80149972
L?AAD?wT?uTOBo,5,5.76542776
L?AAD?wT?uTOFo,5,5.76570567
L?AAD?wT?uHg{?,5,5.76558271
L?AAD?wT?u@wac,5,5.75166253
L?AAD?wT?u@wic,5,5.76035765
L?AAD?wT?uTQFo,5,5.76971729
L?AAD?wT?m]?RO,5,5.77680011
L?AAD?wT?m\?k_,5,5.75743711
L?AAD?wT?m\?i_,5,5.76853465
L?AAD?wT?m\?m_,5,5.74713918
L?AAD?wT?m\?L_,5,5.78031451
L?AAD?wT?m\?N_,5,5.75772994
L?AAD?wT?m\?UO,5,5.80984163
L?AAD?wT?m\?RO,5,5.79536354
L?AAD?wT?m\?VO,5,5.80906328
L?AAD?wT?m\?Bo,5,5.78334600
L?AAD?wT?m\?Fo,5,5.78545163
L?AAD?wT?m\?ac,5,5.75035117
L?AAD?wT?m\?ic,5,5.74410139
L?AAD?wT?mM_m_,5,5.75831308
L?AAD?wT?mM_ic,5,5.74088088
L?AAD?wT?mM_aF,5,5.75613968
L?AAD?wT?mFoic,5,5.76142868
L?AAD?wT?mJgyA,5,5.80389174
L?AAD?wT?m@wic,5,5.76225223
L?AAD?wT?mBwic,5,5.77259708
L?AAD?wT?]]?i_,5,5.75890816
L?AAD?wT?]]?L_,5,5.74401205
L?AAD?wT?]]?N_,5,5.76810695
L?AAD?wT?]]?UO,5,5.78169625
L?AAD?wT?]]?RO,5,5.82230008
L?AAD?wT?]]?FO,5,5.85286904
L?AAD?wT?]]?VO,5,5.78554358
L?AAD?wT?]]?Do,5,5.79105288
L?AAD?wT?]]?Fo,5,5.80563219
L?AAD?wT?]]?ac,5,5.76167271
L?AAD?wT?]\?UO,5,5.75050883
L?AAD?wT?]\?RO,5,5.76700086
L?AAD?wT?]\?VO,5,5.76199298
L?AAD?wT?]\?Fo,5,5.77828817
L?AAD?wT?]Z?FO,5,5.75877965
L?AAD?wT?]V?UO,5,5.74080721
L?AAD?wT?]V?FO,5,5.79801759
L?AAD?wT?]V?VO,5,5.75488648
L?AAD?wT?]V?Eo,5,5.75886428
L?AAD?wT?]V?Do,5,5.75586477
L?AAD?wT?]V?Fo,5,5.75641130
L?AAD?wT?]N?k_,5,5.74268172
L?AAD?wT?]^?Fo,5,5.74397322
L?AAD?wT?]J_m_,5,5.74679350
L?AAD?wT?]F_m_,5,5.74391708
L?AAD?wT?]F_iC,5,5.76662194
L?AAD?wT?]F_ic,5,5.75679980
L?AAD?wT?]UON?,5,5.75359943
L?AAD?wT?]UOF_,5,5.78797894
L?AAD?wT?]UOFO,5,5.76819250
L?AAD?wT?]UODo,5,5.74305193
L?AAD?wT?]UOFo,5,5.74272028
L?AAD?wT?]TO\?,5,5.77054102
L?AAD?wT?]TON?,5,5.78219004
L?AAD?wT?]TOJ_,5,5.74688105
L?AAD?wT?]TOF_,5,5.79372826
L?AAD?wT?]TON_,5,5.74351715
L?AAD?wT?]TOVO,5,5.74168193
L?AAD?wT?]TOFo,5,5.75563148
L?AAD?wT?]TO{A,5,5.74945156
L?AAD?wT?]JG{A,5,5.76954394
L?AAD?wT?]Jg{A,5,5.78092872
L?AAD?wT?]TQFo,5,5.74959629
L?AAD?wTDOm_N_,5,5.78319875
L?AAD?wTDOm_At,5,5.77534987
L?AAD?wTDOl_Dq,5,5.74384669
L?AAD?wTDOj_N_,5,5.78629785
L?AAD?wTDOj_Fo,5,5.74482374
L?AAD?wTDOf_Fo,5,5.75375481
L?AAD?wTDOn_Dq,5,5.75262261
L?AAD?wTDOeo^?,5,5.75261264
L?AAD?wTDOdo^?,5,5.76049975
L?AAD?wTDObo^?,5,5.75903091
L?AAD?wTDOboFO,5,5.81768895
L?AAD?wTDOboVO,5,5.74130959
L?AAD?wTDOboFo,5,5.77637788
L?AAD?wTDOboDq,5,5.77525299
L?AAD?wTDObgN_,5,5.78631389
L?AAD?wTDObgBo,5,5.78427501
L?AAD?wTDObgFo,5,5.76421391
L?AAD?wTDObWN?,5,5.74883644
L?AAD?wTDObWFO,5,5.79040599
L?AAD?wTDObWFo,5,5.75904798
L?AAD?wTDOaw^?,5,5.76437428
L?AAD?wTDOawN_,5,5.77926778
L?AAD?wTDOawFo,5,5.77392197
L?AAD?wTDO`wFo,5,5.75132548
L?AAD?wTDObwFo,5,5.74208979
L?AAD?wTCSz?VO,5,5.74656538
L?AAD?wTCSn?N_,5,5.76279023
L?AAD?wTCSm_N_,5,5.80911963
L?AAD?wTCSl_N_,5,5.74295637
L?AAD?wTCSj_N_,5,5.80612087
L?AAD?wTCSf_Fo,5,5.74073138
L?AAD?wTCSeo^?,5,5.74607048
L?AAD?wTCSdo^?,5,5.76770100
L?AAD?wTCSdo\A,5,5.75941790
L?AAD?wTCSbo}?,5,5.74521195
L?AAD?wTCSbo^?,5,5.75488525
L?AAD?wTCSboFO,5,5.81871398
L?AAD?wTCSboVO,5,5.74278778
L?AAD?wTCSboFo,5,5.76484846
L?AAD?wTCSbo\A,5,5.75946511
L?AAD?wTCSfo^?,5,5.74790660
L?AAD?wTCSfo\A,5,5.75162935
L?AAD?wTCSjG{?,5,5.76052505
L?AAD?wTCSjGy?,5,5.76352884
L?AAD?wTCSjGu?,5,5.77855570
L?AAD?wTCSjG}?,5,5.75868669
L?AAD?wTCShgy?,5,5.75084291
L?AAD?wTCShg}?,5,5.74849713
L?AAD?wTCSbgu?,5,5.74979079
L?AAD?wTCSbg}?,5,5.75766511
L?AAD?wTCSbgN_,5,5.78737026
L?AAD?wTCSbgEo,5,5.79463388
L?AAD?wTCSbgBo,5,5.78282584
L?AAD?wTCSbgFo,5,5.75838374
L?AAD?wTCSjg}?,5,5.74612094
L?AAD?wTCSbWF_,5,5.76629615
L?AAD?wTCSbWDo,5,5.79456121
L?AAD?wTCSbWFo,5,5.75371609
L?AAD?wTCSbWXB,5,5.74130188
L?AAD?wTCSawF_,5,5.81497549
L?AAD?wTCSawN_,5,5.75594071
L?AAD?wTCSawFo,5,5.75929204
L?AAD?wTCSawy@,5,5.74196015
L?AAD?wTCS`wF_,5,5.78234190
L?AAD?wTCS`wDo,5,5.75615527
L?AAD?wTCS`wFo,5,5.74876318
L?AAD?wTCS`w\A,5,5.74049562
L?AAD?wTCS`w{@,5,5.75685628
L?AAD?wTCS`w[B,5,5.77175967
L?AAD?wT@S}?N_,5,5.77095720
L?AAD?wT@S}?VO,5,5.76285394
L?AAD?wT@S}?At,5,5.77395816
L?AAD?wT@S|?N_,5,5.74015949
L?AAD?wT@S|?VO,5,5.76453703
L?AAD?wT@Sz?VO,5,5.76382859
L?AAD?wT@Sn?N_,5,5.76196053
L?AAD?wT@Sm_N_,5,5.78044304
L?AAD?wT@Sm_At,5,5.75026362
L?AAD?wT@Sj_L_,5,5.79726330
L?AAD?wT@Sj_N_,5,5.80372278
L?AAD?wT@SeoVO,5,5.77695913
L?AAD?wT@Sdo^?,5,5.76144063
L?AAD?wT@SdoVO,5,5.80100513
L?AAD?wT@SdosB,5,5.75579955
L?AAD?wT@Sbo}?,5,5.74506139
L?AAD?wT@Sbo^?,5,5.74459866
L?AAD?wT@SboVO,5,5.80361555
L?AAD?wT@SjG}?,5,5.76025594
L?AAD?wT@SjGN_,5,5.78041116
L?AAD?wT@Shg}?,5,5.74627964
L?AAD?wT@ShgN_,5,5.77661694
L?AAD?wT@Sbg}?,5,5.75700012
L?AAD?wT@Sjg}?,5,5.74292744
L?AAD?wT@SjgN_,5,5.78082280
L?AAD?wT@SbW]?,5,5.74532701
L?AAD?wT@SbWUO,5,5.76743411
L?AAD?wT@SbWVO,5,5.75428738
L?AAD?wT@Sawy@,5,5.74187035
L?AAD?wT@S`wRO,5,5.74579082
L?AAD?wT@S`wVO,5,5.75820617
L?AAD?wT@S`w{@,5,5.75112340
L?AAD?wTDSfoVO,5,5.74044096
L?AAD?wTDSjg}?,5,5.74387884
L?AAD?wTDSbwFo,5,5.74269500
L?AAD?wT?U}?i_,5,5.78243179
L?AAD?wT?U}?ic,5,5.77732210
L?AAD?wT?Un?ic,5,5.74872737
L?AAD?wT?Um_N_,5,5.74265525
L?AAD?wT?Um_Fo,5,5.77831921
L?AAD?wT?Um_ic,5,5.75002944
L?AAD?wT?Uf_ic,5,5.75586071
L?AAD?wT?UtOFo,5,5.74912231
L?AAD?wT?UtO{A,5,5.77612807
L?AAD?wT?UtO\A,5,5.77099424
L?AAD?wT?UrO{A,5,5.75023076
L?AAD?wT?UfO{A,5,5.74615923
L?AAD?wT?UfO\A,5,5.75174339
L?AAD?wT?Uboic,5,5.75805562
L?AAD?wT?Ubo\A,5,5.75137420
L?AAD?wT?Uhg{A,5,5.75789074
L?AAD?wT?UhgkB,5,5.74164372
L?AAD?wT?Uawic,5,5.75405565
L?AAD?wT?Ubwic,5,5.74521257
L?AAD?wT?Ubw\A,5,5.74848955
L?AAD@wMbgIgm_,5,5.75614070
L?AAD@wMbgIgi`,5,5.77672009
L?AAD@wMawROVO,5,5.75167223
L?AAD@wMawBgm_,5,5.75279473
L?AAD@wMawJgm_,5,5.75552934
L?AAD@wMaiN_ia,5,5.74235027
L?AAD?cEF_UOBq,5,5.75860763
L?AAD?cEF_UOBR,5,5.74111911
L?AAD?cEF_TOBq,5,5.74325617
L?AAD?cEF_VOBq,5,5.75109740
L?AAD?cEF_EoVO,5,5.77277463
L?AAD?cEF_EoAy,5,5.76602594
L?AAD?cEF_EoAZ,5,5.76391626
L?AAD?cEF_DoVO,5,5.76914506
L?AAD?cEF_DoAy,5,5.76012439
L?AAD?cEF_Foeg,5,5.74377950
L?AAD?cEF_FoAy,5,5.74358479
L?AAD?cEF_Igk_,5,5.76348876
L?AAD?cEF_IgL_,5,5.82981821
L?AAD?cEF_IgJ_,5,5.79005298
L?AAD?cEF_IgN_,5,5.74175582
L?AAD?cEF_Hgk_,5,5.75907351
L?AAD?cEF_HgL_,5,5.79159437
L?AAD?cEF_@wi_,5,5.75139976
L?AAD?cEF_@wm_,5,5.76223723
L?AAD?cEF_@weg,5,5.75782095
L?AAD?cEEoUORP,5,5.78035824
L?AAD?cEEoEoVO,5,5.76578065
L?AAD@cMdcJ_RO,5,5.77835362
L?AAD@cMdcBoFo,5,5.74143292
L?AAD@cMdc@wN_,5,5.75448476
L?AAD@cM`kIgCw,5,5.78879837
L?AAF@cM?sZ?Cw,5,5.78318261
L?AAF@cM?sZ?Ew,5,5.74299632
L?AAF@cM?sV?Do,5,5.80782269
L?AAF@cM?sV?Fo,5,5.78795844
L?AAF@cM?s^?Ew,5,5.75587955
L?AAF@cM?sROFO,5,5.77277171
L?AAF@cM?sRODo,5,5.78578400
L?AAF@cM?sROFo,5,5.76738119
L?AAF@cM?sVOFo,5,5.74734183
L?AAF@cM?sBgm?,5,5.78204979
L?AAF@cM?sBgm_,5,5.75271548
L?AAF@cM?sBgeG,5,5.74003513
L?AAF@cM?sBgeg,5,5.74517572
L?AAF@cM?sBW{?,5,5.81006992
L?AAF@cM?sBWu?,5,5.76377527
L?AAF@cM?sBW}?,5,5.78236957
L?AAF@cM?sAw{?,5,5.78857125
L?AAF@cM?sAw}?,5,5.77123956
L?AAF@cM?sAwm_,5,5.76591225
L?AAF@cM?sAwcg,5,5.76457534
L?AAF@cM?sAwag,5,5.78337040
L?AAF@cM?sAweg,5,5.76007969
L?AAF@cM?sAwy@,5,5.77671976
L?AAF@cM?sBw}?,5,5.74464133
L?AAF@cM?sBweg,5,5.74159488
L?AAF@cMCsBoDo,5,5.74544772
L?AAF@cMCsBoCw,5,5.74294288
L?AAF?UZFOFOFo,5,5.75301708
L?AAF?UZFOBWN_,5,5.75312297
L?AAF?UZBoBoyG,5,5.78715364
L?AAF?UZ@w]?Bp,5,5.74388713
L?AAF?UZ@wFOyG,5,5.76674576
L?AAF?UZ@wBWyG,5,5.76214823
L?AAF?UZ@w\CN_,5,5.75761085
L?AAF?UZ@w\CFo,5,5.74708212
L?AA@b_ZDoBoDg,5,5.78827515
L?AA@b_ZDoHgk`,5,5.74427213
L?AA@b_ZDoHgcd,5,5.77905316
L?AA@b_ZBgBoBw,5,5.75908880
L?AA@b_ZBg@wFg,5,5.74948739
L?AA@b_ZBgAsqP,5,5.75242053
L?AA@b_ZBgBsBw,5,5.74272230
L?AA@b_ZAwBoBw,5,5.76289185
L?AA@b_ZAw@wFg,5,5.74921433
L?AA@b_Z@wBoBw,5,5.76802332
L?AA@b_Z@w@wFg,5,5.74386816
L?AA@b_Z@wBSBw,5,5.74184703
L?AA@b_Z@wAsqP,5,5.76361533
L?AA@b_Z@w@[Fg,5,5.75475732
L?AA@b_ZDcBoDg,5,5.74699576
L?AA@b_ZDcHg}?,5,5.74159820
L?AA@b_ZDcAsV?,5,5.75003112
L?AA@b_ZDSHgBw,5,5.74041751
L?AA@b_Z@[XGBW,5,5.74813903
L?AA@b_Z@[XGBw,5,5.74408522
L?AA@b_Z@[As}?,5,5.74721324
L?AA@b_Z?{^?Fg,5,5.74777060
L?AA@b_JbgBoBw,5,5.74888769
L?AA@b_Jbg@w^?,5,5.74022519
L?AA@b_Jbg@wN_,5,5.74641495
L?AA@b_JbgAsAy,5,5.74075205
L?AA@b_J`wZ?Bw,5,5.74415951
L?AA@b_J`wJ_Bw,5,5.74277255
L?AA@b_J`w@w^?,5,5.76642165
L?AA@b_J`w@[\@,5,5.76349003
L?AA@b_J`w@{}?,5,5.74862770
L?AA@age@gHGaq,5,5.74202537
L?AA@age@gHgaQ,5,5.75771430
L?AA@age@gHgqQ,5,5.77253563
L?AA@age@gXHaq,5,5.74773764
L?AA@aHMBOAok_,5,5.77484581
L?AA@aHMBOAoi_,5,5.78804121
L?AA@aHMBOAoe_,5,5.79025728
L?AA@aHMBOAom_,5,5.78418299
L?AA@aHMBOAoRO,5,5.74847051
L?AA@aHMBOAoBo,5,5.76076743
L?AA@aHMBOAoca,5,5.75537154
L?AA@aHMBOAtm_,5,5.76030231
L?AA@aHMFOUODi,5,5.78122691
L?AA@aHMFORO\G,5,5.75142189
L?AA@aHMFORODi,5,5.77119439
L?AA@aHMFOMcDi,5,5.77601099
L?AA@aHMDoMcLg,5,5.75816490
L?AA@aHMBGZ?k_,5,5.74629472
L?AA@aHMBGZ?i_,5,5.75327328
L?AA@aHMBGZ?M_,5,5.75880560
L?AA@aHMBGZ?m_,5,5.74266856
L?AA@aHMBGZ?L_,5,5.76869155
L?AA@aHMBGZ?Kg,5,5.78447539
L?AA@aHMBGZ?Hg,5,5.82759794
L?AA@aHMBGZ?Dg,5,5.79474945
L?AA@aHMBGZ?Lg,5,5.77074478
L?AA@aHMBGZ?ca,5,5.78231864
L?AA@aHMBGZ?Ea,5,5.77625751
L?AA@aHMBGZ?ea,5,5.77029355
L?AA@aHMBGZ?Ci,5,5.75621559
L?AA@aHMBGRO{?,5,5.78568176
L?AA@aHMBGROy?,5,5.77925745
L?AA@aHMBGROu?,5,5.77940568
L?AA@aHMBGRO}?,5,5.78367738
L?AA@aHMBGROL_,5,5.83370852
L?AA@aHMBGROJ_,5,5.79451041
L?AA@aHMBGRON_,5,5.81273059
L?AA@aHMBGRORO,5,5.75230393
L?AA@aHMBGROHg,5,5.79735717
L?AA@aHMBGRODg,5,5.78827493
L?AA@aHMBGROLg,5,5.79978960
L?AA@aHMBGBom_,5,5.74714936
L?AA@aHMBGBoBo,5,5.75239313
L?AA@aHMBGBoeA,5,5.76244358
L?AA@aHMBGBoea,5,5.78850133
L?AA@aHMBGFoea,5,5.78000350
L?AA@aHMBGHgHg,5,5.76724755
L?AA@aHMBGHgDg,5,5.76125560
L?AA@aHMBGHgca,5,5.76373854
L?AA@aHMBGAsm?,5,5.78678823
L?AA@aHMBGAs}?,5,5.76195566
L?AA@aHMBGAsm_,5,5.74632476
L?AA@aHMBGAsea,5,5.77587007
L?AA@aHMBGAsy@,5,5.81186271
L?AA@aHMBGEsea,5,5.78378159
L?AA@aHMBGR@N_,5,5.76353899
L?AA@aHMBGR@Lg,5,5.77767743
L?AA@aHMBGQP{?,5,5.76891749
L?AA@aHMBGQP}?,5,5.76864380
L?AA@aHMBGQPN_,5,5.76860845
L?AA@aHMBGQPLg,5,5.77663266
L?AA@aHMBGQPRP,5,5.76670813
L?AA@aHMBGBP{?,5,5.78641202
L?AA@aHMBGBP}?,5,5.75874826
L?AA@aHMBGRP}?,5,5.75094519
L?AA@aHMBg\?e_,5,5.74515604
L?AA@aHMBgV?Lg,5,5.75065104
L?AA@aHMBgTO}?,5,5.74124422
L?AA@aHMAW]?ga,5,5.74263393
L?AA@aHMAW]?Gi,5,5.74033675
L?AA@aHMAWUOy?,5,5.74662077
L?AA@aHMAWCoy?,5,5.76658066
L?AA@aHMAWCom?,5,5.74097997
L?AA@aHMAWCoga,5,5.75260394
L?AA@aHMAWCoca,5,5.75814364
L?AA@aHMAWCos@,5,5.74923116
L?AA@aHMAWCoe@,5,5.75239644
L?AA@aHMAWCou@,5,5.76654268
L?AA@aHMAWEoy?,5,5.74427980
L?AA@aHMAWESy?,5,5.78140375
L?AA@aHMAWES}?,5,5.74984196
L?AA@aHMAWCsy?,5,5.76008028
L?AA@aHMAWCsu@,5,5.76958692
L?AA@aHMAWSPy?,5,5.77878910
L?AA@aHMAWSP}?,5,5.75371363
L?AA@aHMAWSPDg,5,5.76065642
L?AA@aHMAWSPLg,5,5.75118940
L?AA@aHM@WY?Bo,5,5.80411050
L?AA@aHM@WY?BP,5,5.84867374
L?AA@aHM@WY?Bp,5,5.79914159
L?AA@aHMBWZ?L_,5,5.75865982
L?AA@aHMBWZ?Kg,5,5.75143785
L?AA@aHMBWZ?Lg,5,5.75086856
L?AA@aHMBHZ?k_,5,5.75358041
L?AA@aHMBHZ?i_,5,5.76149208
L?AA@aHMBHZ?M_,5,5.76722732
L?AA@aHMBHZ?m_,5,5.74660319
L?AA@aHMBHZ?L_,5,5.75354132
L?AA@aHMBHZ?Hh,5,5.78490075
L?AA@aHMBHV?Lg,5,5.76216485
L?AA@aHMBH^?ea,5,5.75386640
L?AA@aHMBHRO{?,5,5.80421951
L?AA@aHMBHROy?,5,5.78195253
L?AA@aHMBHROu?,5,5.79032836
L?AA@aHMBHRO}?,5,5.77968911
L?AA@aHMBHROL_,5,5.84202472
L?AA@aHMBHRON_,5,5.81302094
L?AA@aHMBHROLg,5,5.78581725
L?AA@aHMBHFO}?,5,5.74258865
L?AA@aHMBHEoea,5,5.81854743
L?AA@aHMBHBoBo,5,5.75000160
L?AA@aHMBHBoea,5,5.78543067
L?AA@aHMBHFoea,5,5.78241616
L?AA@aHM@h^?m_,5,5.75633637
L?AA@aHM@hHg}?,5,5.76943739
L?AADb_M?wVOBw,5,5.81273244
L?AADb_M?w@oRO,5,5.79720963
L?AADb_M?s@oRO,5,5.80777433
L?AADb_M?s@s^?,5,5.81898420
L?AADb_M?s@{^?,5,5.77205274
L?AADb_MCsBoBw,5,5.83416959
L?AADb_MCs@{N_,5,5.75465365
L?AADb_M?kVOBw,5,5.81282372
L?AADb_M?k@s\?,5,5.82537716
L?AADb_M?k@s^?,5,5.82630712
L?AADb_M?k@sQQ,5,5.74615448
L?AADb_M?k@{^?,5,5.76691613
L?AADb_M?[J_RO,5,5.76904018
L?AADb_M?[J_FG,5,5.82549689
L?AADb_M?[J_Eg,5,5.80173681
L?AADb_M?[J_Dg,5,5.81749118
L?AADb_M?[J_Fg,5,5.81383651
L?AADb_M?[FORO,5,5.77972989
L?AADb_M?[BoRO,5,5.77417434
L?AADb_M?[HgZ?,5,5.77176085
L?AADb_M?[Hg^?,5,5.74055861
L?AADb_M?[HgJ_,5,5.75563040
L?AADb_M?[Hgk`,5,5.74567279
L?AADb_M?[Bc^?,5,5.80955297
L?AADb_M?[BS^?,5,5.79580137
L?AADb_M?[As^?,5,5.81360972
L?AADb_M?[Bs^?,5,5.80676882
L?AADb_M?{J_Fg,5,5.77368951
L?AADb_M?{J_BW,5,5.77641628
L?AADb_M?{J_Bw,5,5.79961342
L?AADb_M?{BoRO,5,5.74402949
L?AADb_M?{@{^?,5,5.79236742
L?AADb_M?{@{m_,5,5.82826333
L?AADb_BboFOFg,5,5.84406536
L?AADb_BboEoEg,5,5.77958675
L?AADb_BboEoFg,5,5.78459708
L?AADb_BboDoFg,5,5.78013701
L?AADb_BboBs^?,5,5.78258282
L?AADb_BboBsm_,5,5.75665253
L?AADb_BboBsN_,5,5.78370522
L?AADb_BawN?Fg,5,5.82244662
L?AADb_BawF_Fg,5,5.76992761
L?AADb_BawBs}?,5,5.76226266
L?AADb_B`wN?Dg,5,5.85891259
L?AADb_B`wN?Fg,5,5.85266977
L?AADb_B`w^?Fg,5,5.82981636
L?AADb_B`sBs}?,5,5.83331354
L?AADb_B`kBs}?,5,5.76968199
L?AADb_B`[Bs}?,5,5.76341868
L?AADb_B_{FORO,5,5.75000851
L?AADb_BaY\?ka,5,5.74803649
L?AADb_BaYFOy?,5,5.74136911
L?AADb_BaYFOJ_,5,5.74356669
L?AADb_B_x\?^?,5,5.74035065
